,player_id,season,Age,Competition,Club,club_id,position_group,New_season,Squad,Appearances,club_clean_sheet,player_clean_sheet,Goals conceded,PPG,Goals,Own goals,Assists,Penalty goals,Yellow cards,Second yellow cards,Red cards,Substitutions on,Substitutions off,Minutes played,Minutes per goal,market_value
3390,450936,2017,20,Ligue 1,Olympique Lyon,1041,3,False,33,32,14,0,0,2.0,0,0,7,0,5,0,0,4,16,2361,0,25000000.0
3392,23960,2018,34,Ligue 1,Olympique Lyon,1041,1,False,28,12,9,0,0,1.92,0,0,0,0,4,0,0,0,1,1064,0,250000.0
3395,118284,2018,26,Ligue 1,Olympique Lyon,1041,3,False,11,4,9,0,0,2.5,0,0,0,0,0,0,0,3,1,114,0,4000000.0
3396,131996,2018,22,Ligue 1,Olympique Lyon,1041,0,False,37,34,9,0,0,1.85,7,0,2,0,5,0,0,10,15,2122,303,15000000.0
3397,137745,2018,29,Ligue 1,Olympique Lyon,1041,1,False,22,12,9,0,0,1.83,0,0,0,0,2,0,0,0,5,882,0,5000000.0
3400,225020,2018,24,Ligue 1,Olympique Lyon,1041,0,False,3,3,9,0,0,2.0,0,0,0,0,0,0,0,1,2,145,0,20000000.0
3401,225020,2018,24,Ligue 1,Olympique Lyon,1041,0,False,3,3,9,0,0,2.0,0,0,0,0,0,0,0,1,2,145,0,20000000.0
3402,229004,2018,21,Ligue 1,Olympique Lyon,1041,0,False,34,33,9,0,0,2.0,15,0,5,1,0,0,0,12,9,2014,134,27000000.0
3403,234781,2018,21,Ligue 1,Olympique Lyon,1041,0,False,29,27,9,0,0,1.7,7,0,5,0,2,0,0,15,8,1274,182,15000000.0
3405,277114,2018,23,Ligue 1,Olympique Lyon,1041,1,False,33,31,9,0,0,1.81,2,0,0,0,2,0,0,0,2,2756,1378,12500000.0
3408,353948,2018,21,Ligue 1,Olympique Lyon,1041,3,False,35,30,9,0,0,1.97,0,1,0,0,1,2,0,10,7,1727,0,20000000.0
3409,395237,2018,18,Ligue 1,Olympique Lyon,1041,3,False,1,0,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,500000.0
3410,395693,2018,20,Ligue 1,Olympique Lyon,1041,3,False,38,37,9,0,0,1.86,7,0,8,0,2,0,0,2,9,3068,438,45000000.0
3416,23974,2019,34,Ligue 1,Stade Rennais FC,273,2,False,26,4,10,1,5,1.5,0,0,0,0,1,0,0,0,0,360,0,200000.0
3418,72479,2019,28,Ligue 1,Stade Rennais FC,273,3,False,13,11,10,0,0,1.27,1,0,0,0,2,0,0,1,4,843,843,5500000.0
3421,202278,2019,26,Ligue 1,Stade Rennais FC,273,3,True,22,17,10,0,0,1.65,2,0,3,0,0,0,1,8,3,883,442,4800000.0
3423,288237,2019,22,Ligue 1,Stade Rennais FC,273,1,False,21,14,10,0,0,1.64,0,0,0,0,1,0,0,4,2,922,0,4800000.0
3425,297070,2019,27,Ligue 1,Stade Rennais FC,273,1,False,27,27,10,0,0,1.81,0,0,5,0,7,0,0,0,2,2413,0,4800000.0
3426,353399,2019,23,Ligue 1,Stade Rennais FC,273,3,False,27,21,10,0,0,1.95,2,0,5,1,2,0,0,7,8,1242,621,4800000.0
3427,357072,2019,20,Ligue 1,Stade Rennais FC,273,1,False,26,23,10,0,0,1.87,3,0,1,0,3,0,0,0,10,1807,602,8000000.0
3428,378953,2019,22,Ligue 1,Stade Rennais FC,273,1,False,15,4,10,0,0,2.5,0,0,0,0,0,0,0,4,1,113,0,1600000.0
3431,495667,2019,18,Ligue 1,Stade Rennais FC,273,0,False,4,2,10,0,0,0.5,0,0,0,0,0,0,0,1,1,72,0,1800000.0
3435,23960,2020,36,Ligue 1,FC Lorient,1158,1,True,30,28,5,0,0,1.18,0,0,0,0,1,0,0,0,1,2494,0,400000.0
3437,57134,2020,31,Ligue 1,FC Lorient,1158,2,False,38,15,5,2,25,1.33,0,0,0,0,1,0,0,0,0,1350,0,600000.0
3441,167342,2020,23,Ligue 1,FC Lorient,1158,0,False,38,33,5,0,0,0.94,4,0,0,3,2,0,0,24,8,945,236,5000000.0
3443,203504,2020,26,Ligue 1,FC Lorient,1158,0,False,34,23,5,0,0,1.17,4,0,2,1,5,0,0,16,8,841,210,3000000.0
3444,238626,2020,27,Ligue 1,FC Lorient,1158,3,False,38,38,5,0,0,1.11,3,0,1,0,5,0,0,6,10,2966,989,2500000.0
3445,314912,2020,34,Ligue 1,FC Lorient,1158,1,False,33,22,5,0,0,1.27,2,0,0,0,0,0,0,3,5,1627,814,300000.0
3446,346314,2020,20,Ligue 1,FC Lorient,1158,1,True,31,29,5,0,0,1.14,2,0,2,0,5,0,0,5,5,2237,1119,3500000.0
3454,579930,2020,21,Ligue 1,FC Lorient,1158,0,True,31,29,5,0,0,1.14,3,0,5,0,4,0,0,13,8,1617,539,6000000.0
3456,633992,2020,20,Ligue 1,FC Lorient,1158,3,False,38,36,5,0,0,1.08,0,0,5,0,6,0,0,15,15,1814,0,5000000.0
3457,799936,2020,19,Ligue 1,FC Lorient,1158,1,False,10,1,5,0,0,0.0,0,0,0,0,0,0,0,1,0,18,0,200000.0
3458,23960,2021,37,Ligue 1,FC Lorient,1158,1,False,14,9,11,0,0,0.67,0,0,0,0,0,0,0,3,0,601,0,300000.0
3460,57134,2021,32,Ligue 1,FC Lorient,1158,2,False,38,16,11,7,25,1.19,0,0,0,0,0,0,0,0,0,1440,0,300000.0
3461,80036,2021,30,Ligue 1,FC Lorient,1158,1,False,18,2,11,0,0,0.5,0,0,0,0,1,0,0,0,1,168,0,500000.0
3462,120651,2021,31,Ligue 1,FC Lorient,1158,1,False,34,34,11,0,0,1.06,1,0,1,0,1,0,0,0,0,3060,3060,1000000.0
3463,127182,2021,30,Ligue 1,FC Lorient,1158,3,False,35,34,11,0,0,0.97,3,0,2,0,5,0,0,8,14,2254,751,1500000.0
3464,167342,2021,24,Ligue 1,FC Lorient,1158,0,False,17,16,11,0,0,0.81,1,0,0,0,0,0,0,12,4,510,510,2500000.0
3466,203504,2021,27,Ligue 1,FC Lorient,1158,0,False,4,3,11,0,0,1.33,0,0,0,0,1,0,0,3,0,27,0,1200000.0
3467,238626,2021,28,Ligue 1,FC Lorient,1158,3,False,34,34,11,0,0,0.82,0,0,2,0,9,0,0,0,8,2964,0,3000000.0
3468,314912,2021,35,Ligue 1,FC Lorient,1158,1,False,35,8,11,0,0,0.75,0,0,0,0,0,1,1,3,3,353,0,250000.0
3474,428954,2021,22,Ligue 1,FC Lorient,1158,0,False,15,15,11,0,0,1.07,0,0,1,0,2,0,0,10,5,520,0,1500000.0
3475,442552,2021,23,Ligue 1,FC Lorient,1158,1,False,37,36,11,0,0,0.94,0,1,2,0,3,1,0,0,3,3218,0,3000000.0
3476,460245,2021,22,Ligue 1,FC Lorient,1158,1,False,25,17,11,0,0,1.06,1,2,0,0,3,1,0,1,2,1383,1383,2500000.0
3478,538874,2021,22,Ligue 1,FC Lorient,1158,0,False,37,37,11,0,0,0.97,8,0,4,2,1,0,0,3,27,2735,342,9000000.0
3482,633992,2021,21,Ligue 1,FC Lorient,1158,3,False,36,36,11,0,0,0.92,2,0,3,0,2,0,0,11,15,2198,1099,6000000.0
3484,704270,2021,20,Ligue 1,FC Lorient,1158,0,False,24,21,11,0,0,0.81,3,0,0,0,1,0,0,17,3,438,146,1200000.0
3485,766412,2021,18,Ligue 1,FC Lorient,1158,3,False,15,4,11,0,0,1.0,0,0,0,0,0,0,0,4,1,57,0,400000.0
3488,804548,2021,19,Ligue 1,FC Lorient,1158,3,False,10,3,11,0,0,0.33,0,0,0,0,0,0,0,2,1,95,0,200000.0
3490,810411,2021,18,Ligue 1,FC Lorient,1158,0,False,1,0,11,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,200000.0
3493,57370,2020,32,Ligue 1,Stade Rennais FC,273,1,False,33,30,10,0,0,1.57,4,0,0,0,7,0,1,0,3,2665,666,2000000.0
3494,72479,2020,29,Ligue 1,Stade Rennais FC,273,3,False,27,23,10,0,0,1.57,4,0,3,1,3,0,0,11,10,1077,269,4000000.0
3495,127142,2020,30,Ligue 1,Stade Rennais FC,273,3,True,20,12,10,0,0,1.42,0,0,0,0,3,0,0,6,4,480,0,2500000.0
3497,162959,2020,25,Ligue 1,Stade Rennais FC,273,1,False,3,1,10,0,0,1.0,0,0,0,0,1,0,0,0,0,90,0,5000000.0
3498,162959,2020,25,Ligue 1,Stade Rennais FC,273,1,False,3,1,10,0,0,1.0,0,0,0,0,1,0,0,0,0,90,0,5000000.0
3499,163568,2020,26,Ligue 1,Stade Rennais FC,273,2,True,26,22,10,5,25,1.18,0,0,0,0,1,0,0,0,0,1980,0,7000000.0
3505,312862,2020,26,Ligue 1,Stade Rennais FC,273,1,True,23,13,10,0,0,1.77,0,0,1,0,3,0,0,10,1,364,0,4000000.0
3506,312862,2020,26,Ligue 1,Stade Rennais FC,273,1,True,23,13,10,0,0,1.77,0,0,1,0,3,0,0,10,1,364,0,4000000.0
3507,353399,2020,24,Ligue 1,Stade Rennais FC,273,3,False,32,25,10,0,0,1.48,0,0,5,0,2,0,0,20,5,635,0,4500000.0
3508,357072,2020,21,Ligue 1,Stade Rennais FC,273,1,False,26,23,10,0,0,1.57,0,0,1,0,4,0,0,10,9,1168,0,12000000.0
3510,378953,2020,23,Ligue 1,Stade Rennais FC,273,1,False,30,14,10,0,0,1.14,1,0,0,0,2,0,0,4,2,868,868,3500000.0
3511,411295,2020,23,Ligue 1,Stade Rennais FC,273,0,False,6,6,10,0,0,2.33,1,0,2,0,0,0,0,1,4,407,407,30000000.0
3513,442891,2020,23,Ligue 1,Stade Rennais FC,273,0,True,34,34,10,0,0,1.56,9,0,7,1,2,0,1,4,22,2456,273,13000000.0
3514,485960,2020,20,Ligue 1,Stade Rennais FC,273,1,False,2,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2500000.0
3515,486049,2020,18,Ligue 1,Stade Rennais FC,273,0,False,30,30,10,0,0,1.33,2,0,3,0,1,0,1,4,7,2317,1159,22000000.0
3516,538977,2020,18,Ligue 1,Stade Rennais FC,273,0,False,9,4,10,0,0,2.5,0,0,0,0,0,0,0,4,0,40,0,3500000.0
3517,546880,2020,18,Ligue 1,Stade Rennais FC,273,1,False,31,9,10,0,0,1.56,0,0,0,0,1,0,0,4,1,555,0,7000000.0
3518,640428,2020,17,Ligue 1,Stade Rennais FC,273,3,False,35,35,10,0,0,1.54,1,0,2,0,6,0,0,7,18,2411,2411,55000000.0
3521,685086,2020,17,Ligue 1,Stade Rennais FC,273,2,False,13,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,500000.0
3522,711969,2020,20,Ligue 1,Stade Rennais FC,273,1,False,7,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,500000.0
3527,127142,2021,31,Ligue 1,Stade Rennais FC,273,3,False,31,29,14,0,0,1.86,1,0,1,0,8,0,0,5,12,2112,2112,2500000.0
3531,266359,2021,27,Ligue 1,Stade Rennais FC,273,3,False,38,38,14,0,0,1.74,11,0,13,0,2,0,0,0,23,3216,292,18000000.0
3532,270541,2021,25,Ligue 1,Stade Rennais FC,273,0,False,37,37,14,0,0,1.78,9,0,0,0,1,0,0,30,7,993,110,10000000.0
3533,282250,2021,26,Ligue 1,Stade Rennais FC,273,1,False,34,31,14,0,0,2.0,0,0,4,0,3,0,0,11,7,1825,0,7000000.0
3534,285323,2021,26,Ligue 1,Stade Rennais FC,273,3,False,35,34,14,0,0,1.71,2,0,1,0,7,0,0,6,5,2516,1258,14000000.0
3535,285323,2021,26,Ligue 1,Stade Rennais FC,273,3,False,35,34,14,0,0,1.71,2,0,1,0,7,0,0,6,5,2516,1258,14000000.0
3536,297070,2021,29,Ligue 1,Stade Rennais FC,273,1,False,35,33,14,0,0,1.73,3,1,10,0,4,0,0,0,8,2898,966,10000000.0
3537,353399,2021,25,Ligue 1,Stade Rennais FC,273,3,False,4,3,14,0,0,1.33,0,0,0,0,0,0,0,3,0,25,0,3000000.0
3540,387106,2021,23,Ligue 1,Stade Rennais FC,273,3,False,29,29,14,0,0,1.76,6,0,8,0,1,0,0,8,16,1840,307,20000000.0
3541,442891,2021,24,Ligue 1,Stade Rennais FC,273,0,False,37,37,14,0,0,1.78,21,0,4,2,1,0,0,0,30,2807,134,25000000.0
3542,486049,2021,19,Ligue 1,Stade Rennais FC,273,0,False,16,14,14,0,0,1.71,1,0,2,0,2,0,0,10,4,463,463,20000000.0
3543,576033,2021,18,Ligue 1,Stade Rennais FC,273,2,False,19,12,14,4,13,1.58,0,0,0,0,1,0,0,0,0,1080,0,3500000.0
3545,640428,2021,18,Ligue 1,Stade Rennais FC,273,3,False,4,4,14,0,0,1.25,0,0,0,0,0,0,0,3,1,141,0,55000000.0
3546,640428,2021,18,Ligue 1,Stade Rennais FC,273,3,False,4,4,14,0,0,1.25,0,0,0,0,0,0,0,3,1,141,0,55000000.0
3548,659543,2021,18,Ligue 1,Stade Rennais FC,273,0,False,16,7,14,0,0,1.14,0,0,0,0,0,0,0,6,1,97,0,3000000.0
3549,685086,2021,18,Ligue 1,Stade Rennais FC,273,2,False,7,0,14,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,400000.0
3552,711976,2021,18,Ligue 1,Stade Rennais FC,273,3,False,21,5,14,0,0,2.0,0,0,0,0,0,0,0,5,0,9,0,500000.0
3553,711996,2021,21,Ligue 1,Stade Rennais FC,273,1,False,37,34,14,0,0,1.65,0,0,0,0,6,0,0,3,3,2796,0,8000000.0
3555,730581,2021,21,Ligue 1,Stade Rennais FC,273,1,True,26,14,14,0,0,1.64,0,0,1,0,1,1,0,3,1,984,0,12000000.0
3557,801734,2021,16,Ligue 1,Stade Rennais FC,273,0,False,20,7,14,0,0,1.43,0,0,0,0,0,0,0,7,0,49,0,2000000.0
3559,919515,2021,16,Ligue 1,Stade Rennais FC,273,1,False,11,1,14,0,0,3.0,0,0,0,0,0,0,0,1,0,11,0,500000.0
3562,79377,2017,26,Bundesliga,Hertha BSC,44,3,False,9,7,7,0,0,1.57,0,0,1,0,2,0,1,5,1,207,0,3500000.0
3566,178459,2017,22,Bundesliga,Hertha BSC,44,0,True,27,27,7,0,0,1.26,10,0,4,1,4,0,0,8,7,1886,189,12000000.0
3567,179643,2017,26,Bundesliga,Hertha BSC,44,3,False,24,21,7,0,0,1.24,0,0,3,0,2,0,0,3,5,1637,0,8000000.0
3568,182579,2017,22,Bundesliga,Hertha BSC,44,1,True,26,26,7,0,0,1.27,2,0,3,0,4,0,0,0,2,2303,1152,10000000.0
3571,282660,2017,20,Bundesliga,Hertha BSC,44,1,False,17,11,7,0,0,1.09,0,0,0,0,0,0,0,6,3,421,0,2000000.0
3574,51100,2018,31,Bundesliga,Hertha BSC,44,1,False,14,3,8,0,0,0.33,0,0,0,0,0,0,0,1,0,216,0,800000.0
3576,162434,2018,23,Bundesliga,Hertha BSC,44,1,False,23,22,8,0,0,1.23,1,1,0,0,5,0,0,0,3,1870,1870,20000000.0
3578,179643,2018,27,Bundesliga,Hertha BSC,44,3,False,17,10,8,0,0,1.0,0,0,1,0,1,0,0,7,2,371,0,4000000.0
3580,227110,2018,20,Bundesliga,Hertha BSC,44,1,False,22,14,8,0,0,1.5,2,0,2,0,2,1,0,1,2,1160,580,10000000.0
3583,282660,2018,21,Bundesliga,Hertha BSC,44,1,False,32,25,8,0,0,1.16,1,0,2,0,2,1,0,5,3,1804,1804,11000000.0
3585,315125,2018,20,Bundesliga,Hertha BSC,44,0,False,18,17,8,0,0,1.24,2,0,4,0,2,0,0,10,3,891,446,12000000.0
3592,178459,2019,24,Bundesliga,Hertha BSC,44,0,False,19,19,9,0,0,1.16,1,0,1,0,3,0,0,9,4,953,953,8000000.0
3593,179643,2019,28,Bundesliga,Hertha BSC,44,3,False,30,28,9,0,0,1.21,3,0,5,0,6,1,0,3,7,2261,754,4500000.0
3594,182579,2019,24,Bundesliga,Hertha BSC,44,1,False,22,14,9,0,0,1.0,1,1,0,0,0,0,0,0,0,1260,1260,9500000.0
3595,193900,2019,24,Bundesliga,Hertha BSC,44,1,False,21,21,9,0,0,1.14,1,0,3,0,1,1,0,6,5,1411,1411,6500000.0
3596,227110,2019,21,Bundesliga,Hertha BSC,44,1,False,32,18,9,0,0,1.28,1,0,0,0,3,0,0,2,0,1460,1460,6500000.0
3599,282577,2019,23,Bundesliga,Hertha BSC,44,1,False,33,23,9,0,0,1.35,0,0,2,0,5,0,0,3,0,1875,0,4000000.0
3600,282660,2019,22,Bundesliga,Hertha BSC,44,1,False,29,26,9,0,0,1.31,1,0,4,0,4,0,0,7,3,1883,1883,11000000.0
3601,296397,2019,20,Bundesliga,Hertha BSC,44,3,False,19,14,9,0,0,1.21,0,0,0,0,0,0,0,9,2,527,0,15500000.0
3602,303259,2019,21,Bundesliga,Hertha BSC,44,0,True,34,30,9,0,0,1.13,7,0,7,0,2,0,0,6,18,2042,292,17000000.0
3604,327757,2019,24,Bundesliga,Hertha BSC,44,0,True,15,15,9,0,0,1.27,4,0,1,2,2,0,0,6,4,907,227,21500000.0
3605,327757,2019,24,Bundesliga,Hertha BSC,44,0,True,15,15,9,0,0,1.27,4,0,1,2,2,0,0,6,4,907,227,21500000.0
3608,448177,2019,18,Bundesliga,Hertha BSC,44,0,False,9,4,9,0,0,1.0,0,0,1,0,0,0,0,4,0,81,0,300000.0
3609,517894,2019,20,Bundesliga,Hertha BSC,44,0,False,11,11,9,0,0,1.36,5,0,2,0,3,0,0,2,4,745,149,13500000.0
3611,528833,2019,17,Bundesliga,Hertha BSC,44,3,False,8,3,9,0,0,1.0,0,0,0,0,0,0,0,3,1,32,0,500000.0
3612,24112,2020,35,Bundesliga,Hertha BSC,44,2,False,26,8,9,1,13,0.88,0,0,0,0,0,0,0,0,0,720,0,500000.0
3613,51100,2020,33,Bundesliga,Hertha BSC,44,1,False,34,23,9,0,0,1.04,3,0,1,0,4,0,0,1,12,1700,567,800000.0
3618,179643,2020,29,Bundesliga,Hertha BSC,44,3,False,30,27,9,0,0,1.0,1,0,6,0,5,0,1,3,14,1914,1914,3500000.0
3619,182579,2020,25,Bundesliga,Hertha BSC,44,1,False,2,0,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3000000.0
3620,227110,2020,22,Bundesliga,Hertha BSC,44,1,False,22,14,9,0,0,1.43,0,0,2,0,5,0,0,3,2,967,0,9000000.0
3626,296397,2020,21,Bundesliga,Hertha BSC,44,3,False,2,2,9,0,0,1.5,0,0,0,0,0,0,0,2,1,29,0,7000000.0
3628,315125,2020,22,Bundesliga,Hertha BSC,44,0,False,15,12,9,0,0,1.17,0,0,2,0,0,0,0,7,5,528,0,9000000.0
3630,338032,2020,22,Bundesliga,Hertha BSC,44,1,False,29,22,9,0,0,1.09,1,0,0,0,2,1,0,12,9,901,901,4000000.0
3633,392149,2020,18,Bundesliga,Hertha BSC,44,3,False,1,0,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,150000.0
3634,423436,2020,23,Bundesliga,Hertha BSC,44,3,False,20,13,9,0,0,1.38,1,0,0,0,2,0,0,5,5,761,761,6500000.0
3635,432281,2020,18,Bundesliga,Hertha BSC,44,1,False,23,12,9,0,0,1.17,0,0,1,0,0,0,0,3,2,820,0,6000000.0
3636,448177,2020,19,Bundesliga,Hertha BSC,44,0,False,22,15,9,0,0,0.87,2,0,0,0,1,0,0,13,3,284,142,1200000.0
3637,453737,2020,19,Bundesliga,Hertha BSC,44,2,False,1,0,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,125000.0
3638,465830,2020,21,Bundesliga,Hertha BSC,44,3,True,24,24,9,0,0,1.13,2,0,3,0,5,0,0,5,3,1817,909,20000000.0
3640,517894,2020,21,Bundesliga,Hertha BSC,44,0,True,27,27,9,0,0,1.0,7,0,5,2,9,0,0,2,8,2152,307,30000000.0
3641,524285,2020,17,Bundesliga,Hertha BSC,44,1,False,14,11,9,0,0,1.0,1,0,0,0,0,0,0,9,1,300,300,5000000.0
3644,25488,2017,30,Serie A,Inter Milan,46,3,False,38,36,17,0,0,1.89,0,0,8,0,4,0,0,3,24,2562,0,14000000.0
3645,27807,2017,31,Serie A,Inter Milan,46,2,True,38,0,17,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,800000.0
3648,44327,2017,29,Serie A,Inter Milan,46,1,False,36,11,17,0,0,1.82,2,1,0,0,4,0,0,4,2,626,313,5000000.0
3649,46104,2017,27,Serie A,Inter Milan,46,0,False,2,0,17,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,14000000.0
3650,55769,2017,28,Serie A,Inter Milan,46,1,False,35,34,17,0,0,1.94,2,0,4,0,6,0,0,0,7,2986,1493,12000000.0
3651,55854,2017,30,Serie A,Inter Milan,46,1,False,2,0,17,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5000000.0
3652,68863,2017,24,Serie A,Inter Milan,46,0,False,35,34,17,0,0,1.91,29,0,1,6,2,0,0,0,12,2970,102,95000000.0
3654,129473,2017,24,Serie A,Inter Milan,46,3,False,17,17,17,0,0,1.71,2,0,3,0,1,0,0,5,9,1047,524,28000000.0
3655,129473,2017,24,Serie A,Inter Milan,46,3,False,17,17,17,0,0,1.71,2,0,3,0,1,0,0,5,9,1047,524,28000000.0
3656,143812,2017,25,Serie A,Inter Milan,46,3,True,34,29,17,0,0,1.97,3,0,3,0,7,0,1,4,5,2136,712,21000000.0
3657,156617,2017,24,Serie A,Inter Milan,46,3,False,34,31,17,0,0,1.84,4,0,9,0,9,0,0,10,7,1921,480,27000000.0
3658,182712,2017,23,Serie A,Inter Milan,46,1,False,32,26,17,0,0,1.73,1,0,4,0,4,0,0,6,2,1848,1848,35000000.0
3661,312862,2017,23,Serie A,Inter Milan,46,1,False,38,13,17,0,0,2.0,0,0,0,0,0,0,0,8,3,525,0,12000000.0
3662,312862,2017,23,Serie A,Inter Milan,46,1,False,38,13,17,0,0,2.0,0,0,0,0,0,0,0,8,3,525,0,12000000.0
3663,315865,2017,18,Serie A,Inter Milan,46,0,False,34,1,17,0,0,0.0,0,0,0,0,0,0,0,1,0,13,0,2000000.0
3664,338672,2017,17,Serie A,Inter Milan,46,1,False,6,0,17,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1000000.0
3667,27807,2018,32,Serie A,Inter Milan,46,2,False,38,0,17,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,800000.0
3668,28021,2018,33,Serie A,Inter Milan,46,2,False,38,38,17,17,33,1.82,0,0,0,0,0,0,0,0,0,3420,0,6000000.0
3669,42460,2018,29,Serie A,Inter Milan,46,3,False,38,34,17,0,0,1.76,8,1,4,2,5,0,0,4,8,2705,338,30000000.0
3675,112988,2018,26,Serie A,Inter Milan,46,1,True,17,4,17,0,0,2.25,0,0,2,0,0,0,0,1,1,259,0,12000000.0
3676,143812,2018,26,Serie A,Inter Milan,46,3,False,35,30,17,0,0,1.77,3,0,1,0,8,0,0,7,9,2015,672,23000000.0
3677,156617,2018,25,Serie A,Inter Milan,46,3,False,32,32,17,0,0,1.66,2,0,1,0,10,1,0,1,7,2656,1328,50000000.0
3678,165895,2018,24,Serie A,Inter Milan,46,0,True,36,36,17,0,0,1.83,5,0,5,0,4,0,1,5,23,2564,513,30000000.0
3679,165895,2018,24,Serie A,Inter Milan,46,0,True,36,36,17,0,0,1.83,5,0,5,0,4,0,1,5,23,2564,513,30000000.0
3680,197471,2018,24,Serie A,Inter Milan,46,3,False,38,19,17,0,0,2.26,5,0,0,0,3,0,0,6,5,1085,217,15000000.0
3681,204069,2018,23,Serie A,Inter Milan,46,1,False,38,35,17,0,0,1.8,0,1,2,0,4,0,0,0,0,3150,0,60000000.0
3683,312862,2018,24,Serie A,Inter Milan,46,1,True,34,11,17,0,0,1.55,0,0,1,0,2,0,0,2,2,780,0,10000000.0
3684,406625,2018,20,Serie A,Inter Milan,46,0,False,34,27,17,0,0,1.74,6,0,1,1,4,0,0,14,4,1333,222,30000000.0
3685,459661,2018,16,Serie A,Inter Milan,46,0,False,2,0,17,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2000000.0
3687,28003,2021,34,Ligue 1,Paris Saint-Germain,583,0,False,26,26,15,0,0,2.12,6,0,15,0,0,0,0,2,2,2152,359,50000000.0
3688,45320,2021,33,Ligue 1,Paris Saint-Germain,583,0,False,29,26,15,0,0,2.12,5,0,8,0,3,0,0,7,15,1653,331,12000000.0
3689,49499,2021,30,Ligue 1,Paris Saint-Germain,583,3,True,34,31,15,0,0,2.29,1,0,3,0,2,0,0,13,12,1651,1651,18000000.0
3691,68863,2021,28,Ligue 1,Paris Saint-Germain,583,0,False,29,24,15,0,0,2.17,4,0,0,0,1,0,0,14,4,1017,254,22000000.0
3693,79422,2021,34,Ligue 1,Paris Saint-Germain,583,2,False,32,21,15,9,18,2.14,0,0,0,0,0,0,1,0,1,1858,0,8000000.0
3694,85148,2021,27,Ligue 1,Paris Saint-Germain,583,0,False,21,18,15,0,0,2.5,2,0,1,0,0,0,0,13,5,540,270,18000000.0
3695,93730,2021,30,Ligue 1,Paris Saint-Germain,583,2,False,4,1,15,1,0,3.0,0,0,0,0,0,0,0,1,0,7,0,400000.0
3696,99343,2021,31,Ligue 1,Paris Saint-Germain,583,3,False,25,19,15,0,0,2.63,3,0,2,0,2,0,0,7,7,1091,364,10000000.0
3700,126719,2021,28,Ligue 1,Paris Saint-Germain,583,1,False,22,15,15,0,0,2.33,0,0,0,0,2,0,0,3,9,964,0,12000000.0
3702,141050,2021,29,Ligue 1,Paris Saint-Germain,583,3,False,36,27,15,0,0,2.33,5,0,0,0,3,0,0,5,3,2036,407,14000000.0
3707,229005,2021,25,Ligue 1,Paris Saint-Germain,583,1,False,22,12,15,0,0,2.5,0,0,1,0,1,0,0,2,2,877,0,18000000.0
3708,282041,2021,25,Ligue 1,Paris Saint-Germain,583,1,False,33,30,15,0,0,2.17,1,0,0,0,6,0,0,1,4,2579,2579,40000000.0
3712,460629,2021,22,Ligue 1,Paris Saint-Germain,583,1,False,20,3,15,0,0,2.33,0,0,0,0,1,0,0,1,2,166,0,7000000.0
3713,536482,2021,20,Ligue 1,Paris Saint-Germain,583,3,False,30,10,15,0,0,2.6,0,0,0,0,2,0,0,6,4,314,0,5000000.0
3714,566931,2021,18,Ligue 1,Paris Saint-Germain,583,3,False,18,6,15,0,0,2.67,0,0,0,0,1,0,0,5,1,128,0,4000000.0
3716,606576,2021,18,Ligue 1,Paris Saint-Germain,583,2,False,1,0,15,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,250000.0
3718,618415,2021,18,Ligue 1,Paris Saint-Germain,583,3,False,5,1,15,0,0,3.0,0,0,0,0,0,0,0,1,0,10,0,400000.0
3720,787912,2021,16,Ligue 1,Paris Saint-Germain,583,1,False,11,1,15,0,0,3.0,0,0,0,0,0,0,0,1,0,4,0,2000000.0
3723,853344,2021,18,Ligue 1,Paris Saint-Germain,583,0,False,2,1,15,0,0,1.0,0,0,0,0,0,0,0,1,0,15,0,300000.0
3724,26267,2017,32,Premier League,Manchester City,281,3,False,34,34,19,0,0,2.59,5,0,4,0,7,0,0,1,5,2885,577,15000000.0
3725,26399,2017,29,Premier League,Manchester City,281,0,False,29,25,19,0,0,2.52,21,0,6,4,2,0,0,3,9,1969,94,80000000.0
3728,50362,2017,27,Premier League,Manchester City,281,3,False,25,22,19,0,0,2.64,1,0,2,0,2,0,0,1,6,1746,1746,15000000.0
3731,90681,2017,26,Premier League,Manchester City,281,1,False,24,9,19,0,0,2.78,0,0,0,0,0,0,0,5,0,483,0,15000000.0
3732,90681,2017,26,Premier League,Manchester City,281,1,False,24,9,19,0,0,2.78,0,0,0,0,0,0,0,5,0,483,0,15000000.0
