Unnamed: 0,player_id,Season,Date,Left,Joined,MV,Fee
716,243188,20/21,"Feb1,2021",Bor.M'gladbach,FCAugsburg,€6.00m,loantransfer
717,243188,18/19,"Jun30,2019",HolsteinKiel,Bor.M'gladbach,€1.50m,Endofloan
718,243188,18/19,"Jan29,2019",Bor.M'gladbach,HolsteinKiel,€1.00m,loantransfer
719,243188,16/17,"Jul1,2016",MSKZilina,Bor.M'gladbach,€500k,€5.00m
720,321096,20/21,"Jun30,2021",Ipswich,Bor.M'gladbach,€1.30m,Endofloan
721,321096,20/21,"Oct2,2020",Bor.M'gladbach,Ipswich,€1.30m,loantransfer
722,321096,18/19,"Jul1,2018",TottenhamU23,Bor.M'gladbach,-,€2.25m
723,321096,17/18,"Jul1,2017",SpursU18,TottenhamU23,-,-
724,321096,15/16,"Jul1,2015",TottenhamYth.,SpursU18,-,-
725,48298,15/16,"Jul1,2015",Hannover96,Bor.M'gladbach,€8.50m,€3.00m
726,520857,21/22,"Jul1,2021",M'gladbachII,Bor.M'gladbach,€100k,-
727,520857,19/20,"Jul1,2019",M'gladbachU19,M'gladbachII,-,-
728,520857,18/19,"Jul1,2018",M'gladbachU17,M'gladbachU19,-,-
729,520857,17/18,"Jul1,2017",M'gladbachYth.,M'gladbachU17,-,-
730,368860,21/22,"Jun30,2022",KASEupen,Bor.M'gladbach,€400k,Endofloan
731,368860,21/22,"Jan18,2022",Bor.M'gladbach,KASEupen,€400k,loantransfer
732,368860,18/19,"Jul1,2018",1.FCK'lautern,Bor.M'gladbach,€200k,freetransfer
733,368860,17/18,"Jul1,2017",K'lauternU19,1.FCK'lautern,-,-
734,368860,16/17,"Jul1,2016",K'lauternU17,K'lauternU19,-,-
735,368860,15/16,"Jul1,2015",K'lauternYth.,K'lauternU17,-,-
736,167329,18/19,"Jul13,2018",OGCNice,Bor.M'gladbach,€18.00m,€23.00m
737,321070,21/22,"Jun30,2022",Swansea,Bor.M'gladbach,€5.00m,Endofloan
738,321070,21/22,"Jan20,2022",Bor.M'gladbach,Swansea,€5.00m,loantransfer
739,321070,21/22,"Jul1,2021",RBLeipzig,Bor.M'gladbach,€8.00m,€9.50m
740,321070,20/21,"Jun30,2021",Bor.M'gladbach,RBLeipzig,€8.00m,Endofloan
741,321070,20/21,"Jul21,2020",RBLeipzig,Bor.M'gladbach,€11.00m,Loanfee:€1.50m
742,321070,19/20,"Jul1,2019",RBSalzburg,RBLeipzig,€12.00m,€12.00m
743,321070,17/18,"Jul1,2017",FCLiefering,RBSalzburg,€500k,-
744,321070,15/16,"Jan1,2016",AKASalzb.U18,FCLiefering,-,-
745,321070,15/16,"Jul1,2015",AKASalzb.U16,AKASalzb.U18,-,-
746,472246,20/21,"Aug7,2020",M'gladbachU19,M'gladbachII,-,-
747,472246,19/20,"Jul1,2019",M'gladbachU17,M'gladbachU19,-,-
748,472246,17/18,"Jul1,2017",M'gladbachYth.,M'gladbachU17,-,-
749,7161,15/16,"Jan1,2016",Bor.Dortmund,Bor.M'gladbach,€4.00m,€8.00m
750,318528,19/20,"Jul22,2019",Guingamp,Bor.M'gladbach,€9.00m,€9.00m
751,318528,17/18,"Jul5,2017",FCSochaux,Guingamp,€600k,€600k
752,237662,19/20,"Jul1,2019",FCSchalke04,Bor.M'gladbach,€14.00m,€11.00m
753,237662,16/17,"Jul1,2016",FCBasel,FCSchalke04,€20.00m,€26.50m
754,45672,19/20,"Aug7,2019",ParisSG,E.Frankfurt,€10.00m,€7.00m
755,45672,18/19,"Jun30,2019",E.Frankfurt,ParisSG,€10.00m,Endofloan
756,45672,18/19,"Aug31,2018",ParisSG,E.Frankfurt,€8.00m,loantransfer
757,45672,15/16,"Jul8,2015",E.Frankfurt,ParisSG,€8.00m,€9.50m
758,448705,21/22,"Jul1,2021",1.FCHeidenheim,E.Frankfurt,€250k,€100k
759,448705,19/20,"Jul1,2019",HeidenheimU19,1.FCHeidenheim,€100k,-
760,448705,18/19,"Jul1,2018",St.KickersU17,HeidenheimU19,-,freetransfer
761,448705,16/17,"Jul1,2016",S.KickersYth.,St.KickersU17,-,-
762,448705,15/16,"Jul1,2015",StuttgartYth.,S.KickersYth.,-,freetransfer
763,40034,21/22,"Jul19,2021",VfBStuttgart,E.Frankfurt,€200k,€250k
764,40034,16/17,"Jul1,2016",TSGHoffenheim,VfBStuttgart,€750k,freetransfer
765,586229,20/21,"Jul1,2020",FrankfurtU17,FrankfurtU19,-,-
766,586229,18/19,"Jul1,2018",FrankfurtYth.,FrankfurtU17,-,-
767,586229,17/18,"Jul1,2017",OffenbachYth.,FrankfurtYth.,-,?
768,586229,16/17,"Jul1,2016",JFCFfm.Yth.,OffenbachYth.,-,freetransfer
769,629032,21/22,"Jul1,2021",FrankfurtU17,FrankfurtU19,-,-
770,629032,20/21,"Jul1,2020",Stmk.-SturmU16,FrankfurtU17,-,?
771,629032,19/20,"Jul1,2019",Stmk.-SturmU15,Stmk.-SturmU16,-,-
772,629032,18/19,"Jul1,2018",SKSturmGrazY,Stmk.-SturmU15,-,-
773,629032,15/16,"Jan28,2016",GAKYouth,SKSturmGrazY,-,?
774,371149,18/19,"Jul5,2018",AJAuxerre,E.Frankfurt,€400k,€5.50m
775,371149,16/17,"Jan25,2017",AJAuxerreB,AJAuxerre,-,-
776,371149,16/17,"Jul1,2016",AJAuxerreU19,AJAuxerreB,-,-
777,546213,19/20,"Jun30,2020",KVKortrijk,E.Frankfurt,€2.00m,Endofloan
778,546213,19/20,"Aug6,2019",E.Frankfurt,KVKortrijk,€1.80m,loantransfer
779,546213,18/19,"Jan31,2019",SãoPauloU20,E.Frankfurt,-,€1.80m
780,546213,16/17,"Jan1,2017",SãoPauloU17,SãoPauloU20,-,-
781,85789,19/20,"Aug1,2019",FCAugsburg,E.Frankfurt,€16.00m,€9.00m
782,85789,18/19,"Jun30,2019",E.Frankfurt,FCAugsburg,€16.00m,Endofloan
783,85789,18/19,"Jan31,2019",FCAugsburg,E.Frankfurt,€10.00m,Loanfee:€800k
784,85789,16/17,"Aug31,2016",RBSalzburg,FCAugsburg,€6.00m,€10.50m
785,85789,15/16,"Jun30,2016",Bor.M'gladbach,RBSalzburg,€6.00m,Endofloan
786,85789,15/16,"Jan8,2016",RBSalzburg,Bor.M'gladbach,€9.00m,Loanfee:€1.00m
787,216181,18/19,"Jan31,2019",Monaco,E.Frankfurt,€8.00m,€750k
788,159844,21/22,"Jul1,2021",UnionBerlin,E.Frankfurt,€5.00m,freetransfer
789,159844,17/18,"Jun30,2018",HolsteinKiel,UnionBerlin,€350k,Endofloan
790,159844,16/17,"Jan1,2017",UnionBerlin,HolsteinKiel,€200k,loantransfer
791,159844,16/17,"Jul1,2016",M'gladbachII,UnionBerlin,€200k,freetransfer
792,610798,21/22,"Aug20,2021",FrankfurtU19,E.Frankfurt,-,-
793,610798,20/21,"Jul1,2020",FrankfurtU17,FrankfurtU19,-,-
794,610798,19/20,"Jul1,2019",FrankfurtYth.,FrankfurtU17,-,-
795,610798,17/18,"Jul1,2017",Karben.SVYth.,FrankfurtYth.,-,freetransfer
796,85906,20/21,"Jun30,2021",1.FSVMainz05,E.Frankfurt,€6.00m,Endofloan
797,85906,20/21,"Jan22,2021",E.Frankfurt,1.FSVMainz05,€7.00m,loantransfer
798,85906,17/18,"Jul1,2017",B.Leverkusen,E.Frankfurt,€1.00m,€1.00m
799,85906,16/17,"Jul1,2016",FCIngolstadt,B.Leverkusen,€1.00m,€500k
800,93922,19/20,"Jul3,2019",Huddersfield,E.Frankfurt,€2.00m,freetransfer
801,93922,18/19,"Jul13,2018",Bor.Dortmund,Huddersfield,€1.00m,freetransfer
802,374954,21/22,"Jun30,2022",E.Frankfurt,DinamoZagreb,€9.00m,Endofloan
803,374954,21/22,"Aug30,2021",DinamoZagreb,E.Frankfurt,€4.00m,loantransfer
804,374954,20/21,"Aug11,2020",NKLokomotiva,DinamoZagreb,€1.20m,€1.20m
805,374954,17/18,"Jun30,2018",NKIstra,NKLokomotiva,€250k,Endofloan
806,374954,17/18,"Feb5,2018",NKLokomotiva,NKIstra,€350k,loantransfer
807,374954,17/18,"Jul5,2017",RNKSplit,NKLokomotiva,€350k,€135k
808,374954,15/16,"Jan8,2016",RNKSplitU19,RNKSplit,-,-
809,40074,19/20,"Jan31,2020",RBLeipzig,E.Frankfurt,€3.00m,€500k
810,40074,15/16,"Jul1,2015",RBSalzburg,RBLeipzig,€1.50m,€3.00m
811,212723,19/20,"Jul1,2019",BSCYoungBoys,E.Frankfurt,€9.00m,€14.00m
812,212723,17/18,"Jul1,2017",Bor.M'gladbach,BSCYoungBoys,€1.00m,€2.00m
813,212723,16/17,"Jul1,2016",M'gladbachII,Bor.M'gladbach,€1.00m,-
814,212723,15/16,"Jul1,2015",FCZürichU21,M'gladbachII,€1.25m,€1.50m
815,44466,19/20,"Jul27,2019",Bor.Dortmund,E.Frankfurt,€3.00m,€4.00m
816,44466,18/19,"Jun30,2019",E.Frankfurt,Bor.Dortmund,€3.00m,Endofloan
817,44466,18/19,"Jan1,2019",Bor.Dortmund,E.Frankfurt,€1.50m,loantransfer
818,44466,16/17,"Jul1,2016",BayernMunich,Bor.Dortmund,€8.00m,€12.00m
819,315332,19/20,"Jun30,2020",F.Düsseldorf,E.Frankfurt,€1.30m,Endofloan
820,315332,18/19,"Jul1,2018",E.Frankfurt,F.Düsseldorf,€2.00m,Loanfee:€800k
821,315332,16/17,"Oct20,2016",FrankfurtU19,E.Frankfurt,€100k,-
822,315332,15/16,"Jul1,2015",FrankfurtU17,FrankfurtU19,-,-
823,615036,21/22,"Jan13,2022",FrankfurtU19,E.Frankfurt,-,-
824,615036,20/21,"Jul1,2020",FrankfurtU17,FrankfurtU19,-,-
825,615036,19/20,"Jan3,2020",OmoniaNikosia,FrankfurtU17,-,?
826,615036,19/20,"Dec31,2019",POOrmidias,OmoniaNikosia,-,Endofloan
827,615036,19/20,"Sep12,2019",OmoniaNikosia,POOrmidias,-,loantransfer
828,615036,19/20,"Jul1,2019",OmoniaU21,OmoniaNikosia,-,-
829,615036,17/18,"Aug1,2017",ChernoMoreU17,OmoniaU21,-,?
830,161011,19/20,"Jul1,2019",HamburgerSV,E.Frankfurt,€22.00m,€6.30m
831,161011,18/19,"Jun30,2019",E.Frankfurt,HamburgerSV,€22.00m,Endofloan
832,161011,18/19,"Aug20,2018",HamburgerSV,E.Frankfurt,€6.00m,Loanfee:€600k
833,161011,16/17,"Jul25,2016",VfBStuttgart,HamburgerSV,€10.00m,€14.00m
834,356141,18/19,"Jun30,2019",Sint-Truiden,E.Frankfurt,€4.50m,Endofloan
835,356141,18/19,"Aug31,2018",E.Frankfurt,Sint-Truiden,€1.00m,loantransfer
836,356141,17/18,"Jul1,2017",SaganTosu,E.Frankfurt,€750k,€1.60m
837,513245,21/22,"Jul11,2021",BröndbyIF,E.Frankfurt,€7.00m,€7.00m
838,513245,19/20,"Jul1,2019",BröndbyIFU19,BröndbyIF,€50k,-
839,513245,17/18,"Jul1,2017",BröndbyIFU17,BröndbyIFU19,-,-
840,513245,15/16,"Jul1,2015",BröndbyYouth,BröndbyIFU17,-,-
841,265625,20/21,"Sep28,2020",FCGroningen,E.Frankfurt,€650k,€1.00m
842,265625,17/18,"Jul1,2017",GroningenU21,FCGroningen,€300k,-
843,265625,15/16,"Jul1,2015",Gron./Cam.U19,GroningenU21,-,-
844,68033,21/22,"Jun30,2022",AEKAthens,E.Frankfurt,€2.50m,Endofloan
845,68033,21/22,"Aug30,2021",E.Frankfurt,AEKAthens,€3.50m,Loanfee:€400k
846,68033,20/21,"Aug4,2020",TSGHoffenheim,E.Frankfurt,€4.50m,€3.00m
847,68033,18/19,"Jun30,2019",VfBStuttgart,TSGHoffenheim,€7.00m,Endofloan
848,68033,18/19,"Jan9,2019",TSGHoffenheim,VfBStuttgart,€10.00m,Loanfee:€600k
849,96167,21/22,"Jan23,2022",SSCNapoli,EttifaqFC,€1.50m,freetransfer
850,96167,21/22,"Jan18,2022",E.Frankfurt,SSCNapoli,€1.50m,Endofloan
851,96167,20/21,"Oct3,2020",SSCNapoli,E.Frankfurt,€5.00m,Loanfee:€750k
852,96167,18/19,"Jul1,2018",Ajax,SSCNapoli,€5.00m,freetransfer
853,96167,15/16,"Jul16,2015",Bor.M'gladbach,Ajax,€1.00m,€2.50m
854,648909,21/22,"Jan8,2022",E.Frankfurt,BarcelonaB,€750k,€500k
855,648909,21/22,"Jul1,2021",ValenciaU19,E.Frankfurt,-,freetransfer
856,648909,20/21,"Jul1,2020",ValenciaU18,ValenciaU19,-,-
857,648909,19/20,"Jul1,2019",ValenciaCFYou,ValenciaU18,-,-
858,648909,16/17,"Jul1,2016",UDAlmeríaYout,ValenciaCFYou,-,freetransfer
859,580277,21/22,"Aug20,2021",FrankfurtU19,E.Frankfurt,-,-
860,580277,20/21,"Jul1,2020",FrankfurtU17,FrankfurtU19,-,-
861,580277,18/19,"Jul1,2018",FrankfurtYth.,FrankfurtU17,-,-
862,580277,15/16,"Jul1,2015",OffenbachYth.,FrankfurtYth.,-,?
863,422355,21/22,"Jun30,2022",E.Frankfurt,ACMilan,€8.00m,Endofloan
864,422355,21/22,"Aug10,2021",ACMilan,E.Frankfurt,€9.50m,Loanfee:€1.60m
865,422355,20/21,"Oct1,2020",Bodø/Glimt,ACMilan,€1.00m,€4.80m
866,422355,18/19,"Dec31,2018",Aalesund,Bodø/Glimt,€200k,Endofloan
867,422355,18/19,"Aug15,2018",Bodø/Glimt,Aalesund,€300k,loantransfer
868,422355,15/16,"Apr12,2016",Bodø/GlimtYth.,Bodø/Glimt,-,-
869,323831,21/22,"Jul5,2021",RiverPlate,E.Frankfurt,€17.00m,freetransfer
870,323831,17/18,"Aug7,2017",AtléticoMadrid,RiverPlate,€2.00m,€3.50m
871,323831,16/17,"Jun30,2017",Villarreal,AtléticoMadrid,€2.00m,Endofloan
872,323831,16/17,"Aug13,2016",AtléticoMadrid,Villarreal,€1.00m,loantransfer
873,323831,15/16,"Jun30,2016",DeportivoCali,AtléticoMadrid,€900k,Endofloan
874,323831,15/16,"Aug29,2015",AtléticoMadrid,DeportivoCali,-,loantransfer
875,323831,15/16,"Aug28,2015",DeportivoCali,AtléticoMadrid,-,€5.00m
876,386914,21/22,"Jun30,2022",E.Frankfurt,AtalantaBC,€3.00m,Endofloan
877,386914,21/22,"Aug31,2021",AtalantaBC,E.Frankfurt,€6.00m,Loanfee:€3.60m
878,386914,20/21,"Sep22,2020",PSVEindhoven,AtalantaBC,€7.00m,€8.00m
879,386914,18/19,"Jun30,2019",Heerenveen,PSVEindhoven,€9.00m,Endofloan
880,386914,18/19,"Jul1,2018",PSVEindhoven,Heerenveen,€1.50m,loantransfer
881,386914,17/18,"Jul1,2017",PSVU21,PSVEindhoven,€900k,-
882,386914,15/16,"Jul1,2015",PSVU19,PSVU21,€25k,-
883,181547,20/21,"Jun30,2021",FCSchalke04,E.Frankfurt,€5.00m,Endofloan
884,181547,20/21,"Sep15,2020",E.Frankfurt,FCSchalke04,€12.00m,Loanfee:€2.00m
885,181547,18/19,"Jul12,2018",FCPorto,E.Frankfurt,€3.00m,€3.00m
886,181547,17/18,"Jan30,2018",VitóriaSetúbal,FCPorto,€800k,Endofloan
887,181547,17/18,"Jul20,2017",FCPorto,VitóriaSetúbal,€800k,loantransfer
888,181547,16/17,"Jun30,2017",RioAveFC,FCPorto,€800k,Endofloan
889,181547,16/17,"Jan1,2017",FCPorto,RioAveFC,€1.00m,loantransfer
890,181547,16/17,"Dec31,2016",Olympiacos,FCPorto,€1.00m,Endofloan
891,181547,16/17,"Aug31,2016",FCPorto,Olympiacos,€1.50m,loantransfer
892,181547,16/17,"Aug30,2016",FCPortoB,FCPorto,€1.50m,-
893,181547,15/16,"Jun30,2016",Coimbra,FCPortoB,€1.50m,Endofloan
894,181547,15/16,"Jul28,2015",FCPortoB,Coimbra,€1.00m,loantransfer
895,416380,20/21,"Jul1,2020",SpartaR.,E.Frankfurt,€900k,€2.00m
896,416380,17/18,"Jul1,2017",SpartaU21,SpartaR.,€50k,-
897,416380,16/17,"Jul1,2016",SpartaU19,SpartaU21,-,-
898,416380,15/16,"Jul1,2015",SpartaR.U17,SpartaU19,-,-
899,741295,21/22,"Jul6,2021",VillarrealYth.,E.Frankfurt,-,freetransfer
900,741295,20/21,"Jul1,2020",CDRodaYouth,VillarrealYth.,-,-
901,8246,19/20,"Jul1,2019",JahnRegensburg,TSGHoffenheim,€300k,freetransfer
902,8246,15/16,"Jul1,2015",ChemnitzerFC,JahnRegensburg,€175k,freetransfer
903,432671,20/21,"Jul31,2020",HoffenheimII,TSGHoffenheim,€50k,-
904,432671,19/20,"Jul1,2019",HoffenheimU19,HoffenheimII,-,-
905,432671,17/18,"Jul1,2017",HoffenheimU17,HoffenheimU19,-,-
906,432671,16/17,"Jul1,2016",HoffenheimYth.,HoffenheimU17,-,-
907,600942,21/22,"Jul1,2021",HoffenheimU19,TSGHoffenheim,-,-
908,600942,20/21,"Jul1,2020",HoffenheimU17,HoffenheimU19,-,-
909,600942,19/20,"Jul1,2019",TSV1860U17,HoffenheimU17,-,freetransfer
910,160241,18/19,"Jun30,2019",Hannover96,TSGHoffenheim,€6.50m,Endofloan
911,160241,18/19,"Jan1,2019",TSGHoffenheim,Hannover96,€10.00m,Loanfee:€220k
912,160241,16/17,"Jun30,2017",F.Düsseldorf,TSGHoffenheim,€1.25m,Endofloan
913,160241,15/16,"Jul1,2015",TSGHoffenheim,F.Düsseldorf,€400k,loantransfer
914,84435,19/20,"Jun30,2020",WerderBremen,TSGHoffenheim,€8.00m,Endofloan
915,84435,19/20,"Jan12,2020",TSGHoffenheim,WerderBremen,€10.00m,Loanfee:€750k
916,84435,16/17,"Jul1,2016",1.FCKöln,TSGHoffenheim,€4.00m,€3.00m
917,42234,18/19,"Jun30,2019",Fulham,TSGHoffenheim,€4.00m,Endofloan
918,42234,18/19,"Jan31,2019",TSGHoffenheim,Fulham,€4.00m,Loanfee:€1.00m
919,42234,17/18,"Jul1,2017",WestHam,TSGHoffenheim,€5.00m,€8.00m
920,42234,16/17,"Jul1,2016",Bor.M'gladbach,WestHam,€6.00m,freetransfer
921,263801,19/20,"Jun30,2020",F.Düsseldorf,TSGHoffenheim,€3.20m,Endofloan
922,263801,19/20,"Aug8,2019",TSGHoffenheim,F.Düsseldorf,€7.00m,loantransfer
923,263801,18/19,"Jul25,2018",BSCYoungBoys,TSGHoffenheim,€8.50m,€8.00m
924,263801,17/18,"Jul1,2017",RCDMallorca,BSCYoungBoys,€800k,€4.50m
925,263801,16/17,"Jun30,2017",BSCYoungBoys,RCDMallorca,€800k,Endofloan
926,263801,16/17,"Aug29,2016",RCDMallorca,BSCYoungBoys,€400k,loantransfer
927,52348,16/17,"Jul1,2016",FCIngolstadt,TSGHoffenheim,€2.25m,€800k
928,523913,21/22,"Jul1,2021",HoffenheimU19,HoffenheimII,€150k,-
929,523913,20/21,"Aug3,2020",AKASVRiedU18,HoffenheimU19,-,?
930,523913,18/19,"Jul1,2018",AKASVRiedU16,AKASVRiedU18,-,-
931,523913,17/18,"Jul1,2017",AKASVRiedU15,AKASVRiedU16,-,-
932,523913,16/17,"Jul1,2016",St.AgathaJgd.,AKASVRiedU15,-,?
933,685487,21/22,"Jul1,2021",HoffenheimU19,HoffenheimII,€125k,-
934,685487,20/21,"Jul1,2020",HoffenheimU17,HoffenheimU19,-,-
935,685487,19/20,"Jul1,2019",HoffenheimYth.,HoffenheimU17,-,-
936,685487,15/16,"Jul1,2015",KarlsruheYth.,HoffenheimYth.,-,freetransfer
937,318204,21/22,"Jul1,2021",GreutherFürth,TSGHoffenheim,€5.00m,freetransfer
938,318204,16/17,"Feb1,2017",Gr.FürthU19,GreutherFürth,€125k,-
939,318204,15/16,"Jul1,2015",Gr.FürthU17,Gr.FürthU19,-,-
940,450234,20/21,"Jul1,2020",HoffenheimU19,TSGHoffenheim,-,-
941,450234,19/20,"Jul1,2019",HoffenheimU17,HoffenheimU19,-,-
942,450234,17/18,"Jul1,2017",HoffenheimYth.,HoffenheimU17,-,-
943,223974,17/18,"Jul1,2017",HoffenheimII,TSGHoffenheim,€100k,-
944,223974,16/17,"Jul1,2016",HoffenheimU19,HoffenheimII,-,-
945,223974,15/16,"Aug6,2015",AdmiraWacker,HoffenheimU19,-,€200k
946,143798,15/16,"Jul1,2015",SpartaPrague,TSGHoffenheim,€3.50m,€3.50m
947,796429,21/22,"Jan21,2022",Dallas,TSGHoffenheim,€3.00m,loantransfer
948,796429,20/21,"May31,2021",FCBayernU19,Dallas,€125k,Endofloan
949,796429,20/21,"Feb1,2021",Dallas,FCBayernU19,€125k,loantransfer
950,796429,20/21,"Nov30,2020",NorthTexasSC,Dallas,-,Endofloan
951,796429,20/21,"Oct3,2020",Dallas,NorthTexasSC,-,loantransfer
952,796429,20/21,"Oct2,2020",DallasAcademy,Dallas,-,-
953,796429,20/21,"Oct1,2020",NorthTexasSC,DallasAcademy,-,Endofloan
954,796429,20/21,"Jul25,2020",DallasAcademy,NorthTexasSC,-,loantransfer
955,195736,17/18,"Jul1,2017",WerderBremen,TSGHoffenheim,€4.00m,freetransfer
956,195736,15/16,"Jul1,2015",W.BremenII,WerderBremen,€200k,-
957,315604,19/20,"Aug15,2019",RBSalzburg,TSGHoffenheim,€20.00m,€14.00m
958,315604,16/17,"Jul1,2016",FCLiefering,RBSalzburg,€300k,-
959,315604,15/16,"Aug17,2015",ASRealBamako,FCLiefering,-,?
960,443710,21/22,"Jul1,2021",FCBayernII,TSGHoffenheim,€2.50m,freetransfer
961,443710,19/20,"Jan1,2020",FCBayernU19,FCBayernII,€200k,-
962,443710,18/19,"Jul1,2018",FCBayernU17,FCBayernU19,-,-
963,443710,17/18,"Jul1,2017",FCBayernU16,FCBayernU17,-,-
964,443710,16/17,"Jul1,2016",B.MünchenYth.,FCBayernU16,-,-
965,57051,21/22,"Jul1,2021",FCSchalke04,TSGHoffenheim,€3.00m,freetransfer
966,57051,20/21,"Jun30,2021",TSGHoffenheim,FCSchalke04,€3.00m,Endofloan
967,57051,20/21,"Oct5,2020",FCSchalke04,TSGHoffenheim,€4.50m,loantransfer
968,57051,19/20,"Jun30,2020",TSGHoffenheim,FCSchalke04,€5.20m,Endofloan
969,57051,19/20,"Jul31,2019",FCSchalke04,TSGHoffenheim,€9.00m,Loanfee:€850k
970,57051,18/19,"Aug27,2018",BayernMunich,FCSchalke04,€15.00m,€16.00m
971,57051,17/18,"Jul1,2017",TSGHoffenheim,BayernMunich,€8.00m,freetransfer
972,476915,21/22,"Jun30,2022",FCGroningen,TSGHoffenheim,€1.20m,Endofloan
973,476915,21/22,"Jan14,2022",TSGHoffenheim,FCGroningen,€1.50m,loantransfer
974,476915,20/21,"Jul1,2020",HoffenheimU19,TSGHoffenheim,-,-
975,476915,18/19,"Jan1,2019",HoffenheimU17,HoffenheimU19,-,-
976,476915,18/19,"Jul9,2018",FeyenoordU17,HoffenheimU17,-,€360k
977,476915,17/18,"Jul1,2017",FeyenoordYouth,FeyenoordU17,-,-
978,452065,21/22,"Jan13,2022",HoffenheimII,RWEssen,€175k,freetransfer
979,452065,20/21,"Jul1,2020",LeverkusenU19,HoffenheimII,-,freetransfer
980,452065,18/19,"Jul1,2018",LeverkusenU17,LeverkusenU19,-,-
981,452065,17/18,"Jul1,2017",LeverkusenYth.,LeverkusenU17,-,-
982,452065,15/16,"Jul1,2015",Hennef05Yth.,LeverkusenYth.,-,freetransfer
983,251309,16/17,"Jul1,2016",HoffenheimU19,TSGHoffenheim,€100k,-
984,251309,15/16,"Jul1,2015",HoffenheimU17,HoffenheimU19,-,-
985,569031,20/21,"Jul1,2020",HoffenheimU17,HoffenheimU19,-,-
986,569031,19/20,"Jul1,2019",HoffenheimYth.,HoffenheimU17,-,-
987,569031,17/18,"Aug1,2017",FreiburgYth.,HoffenheimYth.,-,freetransfer
988,569031,16/17,"Jul1,2016",OffenburgYth.,FreiburgYth.,-,freetransfer
989,270393,19/20,"Jul29,2019",FCCopenhagen,TSGHoffenheim,€13.00m,€10.00m
990,270393,17/18,"Jan19,2018",SilkeborgIF,FCCopenhagen,€1.00m,€1.00m
991,324278,18/19,"Jan15,2019",HoffenheimII,TSGHoffenheim,€350k,-
992,324278,18/19,"Jul1,2018",HoffenheimU19,HoffenheimII,-,-
993,324278,17/18,"Jul1,2017",St.PöltenU18,HoffenheimU19,-,?
994,324278,15/16,"Jul1,2015",St.PöltenU16,St.PöltenU18,-,-
995,215864,21/22,"Jun30,2022",Panathinaikos,TSGHoffenheim,€2.50m,Endofloan
996,215864,21/22,"Jan31,2022",TSGHoffenheim,Panathinaikos,€2.80m,loantransfer
997,215864,20/21,"Aug4,2020",E.Frankfurt,TSGHoffenheim,€7.00m,€3.00m
998,215864,15/16,"Aug12,2015",Apol.Limassol,E.Frankfurt,€1.75m,€1.25m
999,215864,15/16,"Aug3,2015",Vojvodina,Apol.Limassol,€1.75m,€1.25m
1000,822959,21/22,"Jul1,2021",HoffenheimU17,TSGHoffenheim,-,-
1001,822959,20/21,"Jul1,2020",HoffenheimYth.,HoffenheimU17,-,-
1002,822959,15/16,"Jul1,2015",AmorbachJgd.,HoffenheimYth.,-,freetransfer
1003,293281,20/21,"Jun30,2021",RSCAnderlecht,TSGHoffenheim,€5.50m,Endofloan
1004,293281,20/21,"Jan23,2021",TSGHoffenheim,RSCAnderlecht,€8.00m,loantransfer
1005,293281,19/20,"Jan31,2020",Bor.Dortmund,TSGHoffenheim,€12.00m,€9.00m
1006,293281,17/18,"Jun30,2018",VfBStuttgart,Bor.Dortmund,€500k,Endofloan
1007,293281,17/18,"Jan23,2018",Bor.Dortmund,VfBStuttgart,€500k,Loanfee:€200k
1008,293281,17/18,"Jul1,2017",B.DortmundU19,Bor.Dortmund,-,-
1009,293281,15/16,"Jul1,2015",B.DortmundU17,B.DortmundU19,-,-
1010,574193,20/21,"Jul1,2020",HoffenheimU17,HoffenheimU19,-,-
1011,574193,19/20,"Jul1,2019",HoffenheimYth.,HoffenheimU17,-,-
1012,574193,18/19,"Jul1,2018",K'lauternYth.,HoffenheimYth.,-,freetransfer
1013,237164,19/20,"Jul1,2019",Hannover96,TSGHoffenheim,€12.00m,€8.50m
1014,237164,17/18,"Aug31,2017",F.Düsseldorf,Hannover96,€1.50m,€4.50m
1015,538977,20/21,"Feb1,2021",Rennes,TSGHoffenheim,€1.50m,€750k
1016,538977,20/21,"Jul1,2020",RennesB,Rennes,€150k,-
1017,538977,18/19,"Aug8,2018",RennesU19,RennesB,-,-
1018,538977,17/18,"Jul1,2017",VannesU17,RennesU19,-,?
1019,46580,16/17,"Jul1,2016",Leicester,TSGHoffenheim,€7.50m,€11.00m
1020,46580,15/16,"Jun30,2016",TSGHoffenheim,Leicester,€7.50m,Endofloan
1021,46580,15/16,"Jan20,2016",Leicester,TSGHoffenheim,€8.00m,loantransfer
1022,145866,19/20,"Jan7,2020",SevillaFC,TSGHoffenheim,€10.00m,€12.00m
1023,145866,19/20,"Jul1,2019",RBSalzburg,SevillaFC,€15.00m,€17.00m
1024,145866,16/17,"Jun30,2017",Grasshoppers,RBSalzburg,€5.00m,Endofloan
1025,145866,16/17,"Feb14,2017",RBSalzburg,Grasshoppers,€5.00m,loantransfer
1026,145866,16/17,"Jul1,2016",Grasshoppers,RBSalzburg,€7.00m,€5.00m
1027,125614,21/22,"Jun30,2022",ClubBrugge,TSGHoffenheim,€3.50m,Endofloan
1028,125614,21/22,"Jan31,2022",TSGHoffenheim,ClubBrugge,€3.00m,Loanfee:€100k
1029,125614,19/20,"Jul1,2019",JahnRegensburg,TSGHoffenheim,€3.00m,€1.50m
