player_id,season,discription,Return_date
539232,2018,Joining,"Jul 1, 2023"
191407,2018,Injury,unknown
172153,2018,Red card suspension,"Jun 4, 2023"
207302,2019,Returned,-
282041,2019,Injury,"Jun 15, 2023"
100986,2019,Injury,Unknown
68290,2019,Injury,"Jun 30, 2023"
74230,2019,Returned,-
45660,2019,Injury,unknown
585959,2019,Returned,-
345084,2019,Injury,unknown
463620,2019,Returned,-
364133,2019,Returned,-
126673,2019,Injury,"Feb 1, 2024"
68864,2019,Joining,"Jul 1, 2023"
37647,2019,Suspension through sports court ,-
344596,2019,Injury,Unknown
135208,2019,Injury,unknown
273438,2019,Injury,Unknown
182889,2019,Injury,Unknown
371142,2019,Injury,unknown
693312,2019,Internal transfer,-
463613,2019,Returned,-
395519,2019,Returned,-
460654,2019,Returned,-
268176,2019,Returned,-
98349,2019,Injury,Unknown
358515,2019,Returned,-
333175,2019,Returned,-
593482,2019,Injury,"Jun 15, 2023"
427161,2019,Returned,-
18934,2019,Red card suspension,"May 28, 2023"
460660,2019,Internal transfer,-
294895,2019,Joining,"Jul 1, 2023"
237669,2019,Returned,-
243606,2019,Injury,"Jun 30, 2023"
315283,2019,Returned,-
522788,2019,Returned,-
629585,2019,Returned,-
624690,2019,Injury,unknown
463617,2019,Injury,unknown
410059,2019,Injury,unknown
230166,2019,Injury,"Jul 1, 2023"
74297,2019,transfer,-
649020,2019,Joining,"Jul 1, 2023"
729814,2019,Returned,-
568695,2019,Returned,-
205657,2019,Yellow card suspension,"May 31, 2023"
172153,2019,Red card suspension,"Jun 4, 2023"
234802,2019,Injury,"Jul 1, 2023"
207302,2020,Returned,-
282041,2020,Injury,"Jun 15, 2023"
126710,2020,Injury,unknown
130365,2020,Injury,Unknown
538998,2020,Returned,-
718232,2020,Injury,Unknown
129473,2020,Returned,-
68290,2020,Injury,"Jun 30, 2023"
585959,2020,Returned,-
274484,2020,Injury,Unknown
88682,2020,Injury,"Oct 15, 2023"
620322,2020,On loan,-
463603,2020,Injury,Unknown
569383,2020,Returned,-
536507,2020,Injury,"Aug 7, 2023"
463620,2020,Returned,-
364133,2020,Returned,-
126673,2020,Injury,"Feb 1, 2024"
312862,2020,Injury,"Jun 22, 2023"
546880,2020,Injury,"Jul 10, 2023"
711976,2020,Joining,"Jul 1, 2023"
442891,2020,Injury,"Sep 30, 2023"
352392,2020,Returned,-
485963,2020,Red card suspension,"May 28, 2023"
344600,2020,Injury,unknown
458715,2020,Returned,-
891998,2020,Internal transfer,-
273438,2020,Injury,Unknown
482769,2020,Returned,-
371142,2020,Injury,unknown
586599,2020,Returned,-
365108,2020,Returned,-
836132,2020,Injury,"Sep 9, 2023"
855615,2020,Returned,-
418658,2020,Returned,-
98349,2020,Injury,Unknown
569388,2020,Returned,-
342877,2020,Injury,"Jul 23, 2023"
425400,2020,Returned,-
290593,2020,Returned,-
126552,2020,Returned,-
333175,2020,Returned,-
838947,2020,Returned,-
354352,2020,transfer,-
178313,2020,transfer,-
283994,2020,Yellow card suspension,"May 28, 2023"
427161,2020,Returned,-
647787,2020,Internal transfer,-
453824,2020,Returned,-
649016,2020,Injury,Unknown
522788,2020,Returned,-
770895,2020,Returned,-
812902,2020,Returned,-
800272,2020,Returned,-
649020,2020,Joining,"Jul 1, 2023"
178314,2020,Injury,"May 29, 2023"
481116,2020,Returned,-
93678,2020,Injury,unknown
242273,2020,Injury,unknown
799936,2020,Injury,unknown
579930,2020,Injury,unknown
259025,2020,Returned,-
203504,2020,Returned,-
205657,2020,Yellow card suspension,"May 31, 2023"
187847,2020,Returned,-
263183,2020,Returned,-
232895,2020,Injury,Unknown
862880,2020,Injury,Unknown
282041,2021,Injury,"Jun 15, 2023"
787912,2021,Internal transfer,-
618405,2021,Returned,-
99343,2021,Returned,-
618415,2021,Injury,Unknown
85148,2021,Injury,"May 31, 2023"
618465,2021,Internal transfer,-
620322,2021,On loan,-
574671,2021,Returned,-
745181,2021,Internal transfer,-
364133,2021,Returned,-
503740,2021,Returned,-
240692,2021,Injury,"Sep 15, 2023"
973085,2021,Internal transfer,-
435485,2021,Indirect card suspension,"May 29, 2023"
919515,2021,Internal transfer,-
711976,2021,Joining,"Jul 1, 2023"
442891,2021,Injury,"Sep 30, 2023"
485963,2021,Red card suspension,"May 28, 2023"
37647,2021,Suspension through sports court ,-
245078,2021,Joining,"Jul 1, 2023"
465955,2021,transfer,-
458715,2021,Returned,-
891998,2021,Internal transfer,-
482769,2021,Returned,-
371142,2021,Injury,unknown
365108,2021,Returned,-
122797,2021,Joining,"Jul 1, 2023"
276895,2021,Returned,-
770895,2021,Returned,-
905408,2021,Returned,-
239743,2021,Yellow card suspension,"May 28, 2023"
344869,2021,Returned,-
570817,2021,transfer,-
243606,2021,Injury,"Jun 30, 2023"
315283,2021,Returned,-
842338,2021,Internal transfer,-
876034,2021,Returned,-
352392,2021,transfer,-
354352,2021,transfer,-
178313,2021,transfer,-
876631,2021,Internal transfer,-
427161,2021,Returned,-
357992,2021,Returned,-
740674,2021,Injury,unknown
460654,2021,Returned,-
453824,2021,Returned,-
575610,2021,Injury,Unknown
830265,2021,Internal transfer,-
836132,2021,Injury,"Sep 9, 2023"
855615,2021,Returned,-
904662,2021,Internal transfer,-
98349,2021,Injury,Unknown
357047,2021,Returned,-
434358,2021,Returned,-
649020,2021,Joining,"Jul 1, 2023"
568701,2021,Returned,-
342877,2021,Injury,"Jul 23, 2023"
807687,2021,Internal transfer,-
593482,2021,Injury,"Jun 15, 2023"
18934,2021,Red card suspension,"May 28, 2023"
807688,2021,Internal transfer,-
460660,2021,Internal transfer,-
193130,2021,Returned,-
213052,2021,Returned,-
917120,2021,Internal transfer,-
991649,2021,Internal transfer,-
212804,2021,Injury,"Jun 15, 2023"
234802,2021,Injury,"Jul 1, 2023"
721746,2021,Returned,-
339943,2021,transfer,-
68718,2021,Injury,Unknown
730126,2021,Injury,"Jun 25, 2023"
460245,2021,Yellow card suspension,"May 28, 2023"
766412,2021,Internal transfer,-
538874,2021,Joining,"Jul 1, 2023"
590629,2021,Returned,-
969154,2021,Internal transfer,-
657635,2021,Returned,-
