,player_id,Season,Date,Left,Joined,MV,Fee
705,536826,18/19,"Jul1,2018",Atl.MadleñoU18,Atl.MadridU19,-,-
706,536826,17/18,"Jul1,2017",Atl.MadridU17,Atl.MadleñoU18,-,-
707,189441,19/20,"Jul3,2019",Marseille,SevillaFC,€15.00m,€15.00m
708,189441,16/17,"Jun30,2017",ACMilan,Marseille,€5.50m,Endofloan
709,189441,16/17,"Jan30,2017",Marseille,ACMilan,€6.00m,Loanfee:€500k
710,189441,16/17,"Jan29,2017",Genoa,Marseille,€6.00m,Endofloan
711,189441,16/17,"Jul1,2016",Marseille,Genoa,€6.50m,loantransfer
712,189441,15/16,"Jul1,2015",Monaco,Marseille,€6.50m,€7.50m
713,20005,20/21,"Jan26,2021",AtalantaBC,SevillaFC,€15.00m,€6.40m
714,241391,21/22,"Jun30,2022",CádizCF,SevillaFC,€4.00m,Endofloan
715,241391,21/22,"Jan20,2022",SevillaFC,CádizCF,€7.00m,loantransfer
716,241391,20/21,"Jun30,2021",Ajax,SevillaFC,€8.00m,Endofloan
717,241391,20/21,"Feb1,2021",SevillaFC,Ajax,€9.00m,loantransfer
718,241391,20/21,"Oct5,2020",AZAlkmaar,SevillaFC,€12.00m,€12.00m
719,241391,17/18,"Jan17,2018",FCGroningen,AZAlkmaar,€2.00m,€2.00m
720,241391,15/16,"Jan1,2016",GroningenU21,FCGroningen,€50k,-
721,241391,15/16,"Jul1,2015",FeyenoordU19,GroningenU21,-,freetransfer
722,125165,21/22,"Jan14,2022",FCPorto,SevillaFC,€22.00m,€3.00m
723,125165,15/16,"Aug31,2015",TwenteFC,FCPorto,€6.50m,€10.50m
724,111630,21/22,"Jul26,2021",Tottenham,SevillaFC,€16.00m,freetransfer
725,111961,20/21,"Jul21,2020",ACMilan,SevillaFC,€17.50m,€21.70m
726,111961,19/20,"Jul20,2020",SevillaFC,ACMilan,€17.50m,Endofloan
727,111961,19/20,"Jan29,2020",ACMilan,SevillaFC,€30.00m,Loanfee:€980k
728,111961,15/16,"Jun30,2016",Genoa,ACMilan,€3.30m,Endofloan
729,111961,15/16,"Jan4,2016",ACMilan,Genoa,€3.30m,loantransfer
730,676042,19/20,"Jul1,2019",SevillaFCU16,SevillaAtl.,-,-
731,676042,18/19,"Jul1,2018",AltairU16,SevillaFCU16,-,-
732,676042,17/18,"Jul1,2017",SevillaFCYth.,AltairU16,-,-
733,610461,20/21,"Jul1,2020",SevillaFCU19,SevillaAtl.,€50k,-
734,610461,18/19,"Jul1,2018",SevillaFCU18,SevillaFCU19,-,-
735,610461,17/18,"Jul1,2017",SevillaFCU16,SevillaFCU18,-,-
736,610461,16/17,"Jul1,2016",AltairU16,SevillaFCU16,-,-
737,610461,15/16,"Jul1,2015",SevillaFCYth.,AltairU16,-,-
738,587562,20/21,"Jul1,2020",SevillaFCU19,SevillaAtl.,-,-
739,587562,18/19,"Jul1,2018",SevillaFCU16,SevillaFCU19,-,-
740,587562,17/18,"Jul1,2017",AltairU16,SevillaFCU16,-,-
741,587562,16/17,"Jul1,2016",SevillaFCYth.,AltairU16,-,-
742,433049,19/20,"Jan16,2020",CDLeganés,SevillaFC,€12.00m,€20.00m
743,433049,18/19,"Aug17,2018",MálagaCF,CDLeganés,€6.00m,€6.00m
744,433049,16/17,"Jan1,2017",A.Malagueño,MálagaCF,€1.00m,-
745,433049,16/17,"Jul1,2016",MálagaU19,A.Malagueño,-,-
746,433049,15/16,"Jul1,2015",AMFootball,MálagaU19,-,€125k
747,361254,21/22,"Aug20,2021",Wolves,SevillaFC,€12.00m,€16.00m
748,361254,20/21,"Jun30,2021",SDHuesca,Wolves,€12.00m,Endofloan
749,361254,19/20,"Jan14,2020",Wolves,SDHuesca,€3.00m,loantransfer
750,361254,19/20,"Jan13,2020",NottmForest,Wolves,€3.00m,Endofloan
751,361254,19/20,"Jul30,2019",Wolves,NottmForest,€3.00m,loantransfer
752,361254,18/19,"Jun30,2019",UDLasPalmas,Wolves,€3.00m,Endofloan
753,361254,18/19,"Jul23,2018",Wolves,UDLasPalmas,€1.50m,loantransfer
754,361254,17/18,"Jan3,2018",ValenciaB,Wolves,€1.00m,€2.00m
755,361254,16/17,"Jul1,2016",ValenciaU19,ValenciaB,-,-
756,182877,21/22,"Jun30,2022",SevillaFC,ManUtd,€16.00m,Endofloan
757,182877,21/22,"Jan25,2022",ManUtd,SevillaFC,€32.00m,loantransfer
758,182877,15/16,"Sep1,2015",Monaco,ManUtd,€8.00m,€60.00m
759,223725,18/19,"Jan11,2019",Barcelona,SevillaFC,€12.00m,€1.05m
760,223725,17/18,"Jun30,2018",Alavés,Barcelona,€12.00m,Endofloan
761,223725,17/18,"Sep1,2017",Barcelona,Alavés,€9.00m,loantransfer
762,223725,16/17,"Jun30,2017",Valencia,Barcelona,€9.00m,Endofloan
763,223725,16/17,"Aug30,2016",Barcelona,Valencia,€10.00m,loantransfer
764,223725,15/16,"Jul1,2015",BarcelonaB,Barcelona,€10.00m,-
765,628886,20/21,"Jul1,2020",SevillaFCU19,SevillaAtl.,-,-
766,628886,18/19,"Jul1,2018",SevillaFCU18,SevillaFCU19,-,-
767,628886,17/18,"Jul1,2017",AlbaceteBalompi,SevillaFCU18,-,?
768,212862,19/20,"Jul1,2019",Athletic,RealSociedad,€1.50m,freetransfer
769,212862,17/18,"Jun30,2018",SDHuesca,Athletic,€1.50m,Endofloan
770,212862,17/18,"Jul21,2017",Athletic,SDHuesca,€600k,loantransfer
771,212862,16/17,"Jan30,2017",Levante,Athletic,€800k,Endofloan
772,212862,16/17,"Jul2,2016",Athletic,Levante,€1.00m,loantransfer
773,212862,16/17,"Jul1,2016",BilbaoAthletic,Athletic,€1.00m,-
774,128969,21/22,"Jul12,2021",Brighton,RealSociedad,€6.00m,freetransfer
775,128969,20/21,"Jun30,2021",Arsenal,Brighton,€6.00m,Endofloan
776,128969,20/21,"Jan22,2021",Brighton,Arsenal,€8.00m,loantransfer
777,128969,17/18,"Jul1,2017",Valencia,Brighton,€3.50m,€6.00m
778,128969,16/17,"Jun30,2017",KRCGenk,Valencia,€3.50m,Endofloan
779,128969,16/17,"Jan30,2017",Valencia,KRCGenk,€3.00m,loantransfer
780,128969,15/16,"Jul21,2015",ClubBrugge,Valencia,€7.00m,€7.00m
781,561702,19/20,"Jan1,2020",RealSociedadC,RealSociedadB,-,-
782,561702,19/20,"Jul1,2019",R.SociedadU19,RealSociedadC,-,-
783,561702,18/19,"Jul1,2018",RealSociedadY,R.SociedadU19,-,-
784,625657,20/21,"Jul1,2020",R.SociedadU19,RealSociedadC,-,-
785,625657,18/19,"Jul1,2018",RealSociedadY,R.SociedadU19,-,-
786,625657,16/17,"Jul1,2016",CDLagunOnak,RealSociedadY,-,?
787,351809,19/20,"Jul1,2019",RealSociedadB,RealSociedad,€4.00m,-
788,351809,16/17,"Jul4,2016",BrestB,RealSociedadB,-,freetransfer
789,229804,15/16,"Jan4,2016",RealSociedadB,RealSociedad,-,-
790,355628,17/18,"Jul1,2017",RealSociedadB,RealSociedad,€350k,-
791,355628,15/16,"Jul1,2015",R.SociedadU19,RealSociedadB,-,-
792,580560,19/20,"Jul1,2019",R.SociedadU19,RealSociedadB,-,-
793,580560,18/19,"Jul1,2018",RealSociedadY,R.SociedadU19,-,-
794,625651,20/21,"Jul10,2020",RealSociedadC,RealSociedadB,-,-
795,625651,19/20,"Jul1,2019",R.SociedadU19,RealSociedadC,-,-
796,625651,18/19,"Jul1,2018",RealSociedadY,R.SociedadU19,-,-
797,517842,19/20,"Jul1,2019",RealSociedadB,RealSociedad,€7.50m,-
798,517842,17/18,"Jul1,2017",RealSociedadC,RealSociedadB,-,-
799,517842,16/17,"Jul1,2016",R.SociedadU19,RealSociedadC,-,-
800,249513,21/22,"Jul26,2021",Bournemouth,RealSociedad,€4.50m,€500k
801,249513,18/19,"Jul24,2018",CDLeganés,Bournemouth,€2.50m,€15.00m
802,249513,16/17,"Aug17,2016",RealZaragoza,CDLeganés,€800k,€1.00m
803,43003,19/20,"Aug31,2019",Arsenal,RealSociedad,€8.00m,€250k
804,674501,21/22,"Jan1,2022",LouisvilleCity,RealSociedadB,€300k,€91k
805,674501,19/20,"Mar5,2020",WithoutClub,LouisvilleCity,€100k,-
806,674501,19/20,"Feb1,2020",DallasAcademy,WithoutClub,€100k,-
807,674501,19/20,"Dec31,2019",NorthTexasSC,DallasAcademy,€100k,Endofloan
808,674501,18/19,"May28,2019",DallasAcademy,NorthTexasSC,-,loantransfer
809,674501,16/17,"Jul1,2016",SolarSC,DallasAcademy,-,freetransfer
810,696890,21/22,"Jun30,2022",RealSociedadB,MálagaCF,€300k,Endofloan
811,696890,21/22,"Aug8,2021",MálagaCF,RealSociedadB,€300k,loantransfer
812,696890,20/21,"Nov1,2020",A.Malagueño,MálagaCF,€200k,-
813,696890,19/20,"Jul1,2019",MálagaU19,A.Malagueño,-,-
814,696890,18/19,"Jul1,2018",SanFélixU19,MálagaU19,-,-
815,696890,17/18,"Jul1,2017",MálagaCFYouth,SanFélixU19,-,-
816,289255,18/19,"Jul1,2018",RealSociedadB,RealSociedad,€1.00m,-
817,289255,16/17,"Jun30,2017",RealUnión,RealSociedadB,€200k,Endofloan
818,289255,16/17,"Jul9,2016",RealSociedadB,RealUnión,-,loantransfer
819,289255,16/17,"Jul1,2016",RealSociedadC,RealSociedadB,-,-
820,197135,17/18,"Jun30,2018",CDLeganés,RealSociedad,€4.00m,Endofloan
821,197135,17/18,"Jul4,2017",RealSociedad,CDLeganés,€1.50m,loantransfer
822,434990,19/20,"Jul21,2020",CDNumancia,RealSociedadB,€450k,Endofloan
823,434990,19/20,"Aug14,2019",RealSociedadB,CDNumancia,€200k,loantransfer
824,434990,17/18,"Jul1,2017",R.SociedadU19,RealSociedadB,-,-
825,434990,16/17,"Jul1,2016",RealSociedadY,R.SociedadU19,-,-
826,423440,20/21,"Sep10,2020",RealSociedadB,RealSociedad,€250k,-
827,423440,18/19,"Jul1,2018",RealSociedadC,RealSociedadB,-,-
828,423440,17/18,"Jul1,2017",R.SociedadU19,RealSociedadC,-,-
829,423440,16/17,"Jul1,2016",RealSociedadY,R.SociedadU19,-,-
830,59344,15/16,"Aug26,2015",RealMadrid,RealSociedad,€15.00m,€16.00m
831,338424,18/19,"Jul12,2018",Newcastle,RealSociedad,€12.00m,€12.00m
832,338424,18/19,"Jul1,2018",Bor.Dortmund,Newcastle,€10.00m,€7.00m
833,338424,17/18,"Jun30,2018",Newcastle,Bor.Dortmund,€10.00m,Endofloan
834,338424,17/18,"Jul28,2017",Bor.Dortmund,Newcastle,€2.50m,Loanfee:€3.00m
835,338424,16/17,"Jul1,2016",CAOsasuna,Bor.Dortmund,€2.00m,€3.75m
836,465967,19/20,"Jul1,2019",RealSociedadB,RealSociedad,€2.50m,-
837,465967,17/18,"Jul1,2017",RealSociedadC,RealSociedadB,-,-
838,465967,16/17,"Jul1,2016",R.SociedadU19,RealSociedadC,-,-
839,634431,20/21,"Jan1,2021",R.SociedadU19,RealSociedadB,-,-
840,634431,19/20,"Jul1,2019",RealSociedadY,R.SociedadU19,-,-
841,289257,19/20,"Jul21,2020",CDMirandés,RealSociedad,€325k,Endofloan
842,289257,19/20,"Jul19,2019",RealSociedad,CDMirandés,€250k,loantransfer
843,289257,18/19,"Jun30,2019",CDMirandés,RealSociedad,€250k,Endofloan
844,289257,18/19,"Jan30,2019",RealSociedad,CDMirandés,€300k,loantransfer
845,289257,18/19,"Jan29,2019",RealSociedadB,RealSociedad,€300k,-
846,289257,18/19,"Jul1,2018",RealSociedad,RealSociedadB,€300k,-
847,289257,17/18,"Jul1,2017",RealSociedadB,RealSociedad,€300k,-
848,625660,19/20,"Jul1,2019",RealSociedadC,RealSociedadB,-,-
849,625660,18/19,"Jul1,2018",R.SociedadU19,RealSociedadC,-,-
850,625660,17/18,"Jul1,2017",AntiguokoU19,R.SociedadU19,-,?
851,129473,21/22,"Jun30,2022",RealSociedad,ParisSG,€9.00m,Endofloan
852,129473,21/22,"Jan1,2022",ParisSG,RealSociedad,€12.00m,loantransfer
853,129473,20/21,"Oct5,2020",Barcelona,ParisSG,€9.50m,€1.50m
854,129473,19/20,"Jul20,2020",CeltadeVigo,Barcelona,€9.50m,Endofloan
855,129473,19/20,"Sep2,2019",Barcelona,CeltadeVigo,€15.00m,Loanfee:€1.50m
856,129473,17/18,"Jun30,2018",Inter,Barcelona,€28.00m,Endofloan
857,129473,17/18,"Jan22,2018",Barcelona,Inter,€15.00m,loantransfer
858,35518,20/21,"Aug17,2020",ManCity,RealSociedad,€12.00m,freetransfer
859,563137,21/22,"Jan1,2022",RealSociedad,RealSociedadB,€3.00m,-
860,563137,21/22,"Jul1,2021",RealSociedadB,RealSociedad,€3.00m,-
861,563137,19/20,"Sep2,2019",MonacoU19,RealSociedadB,-,€6.00m
862,563137,18/19,"Jul2,2018",BarçaU16,MonacoU19,-,freetransfer
863,563137,17/18,"Jul1,2017",BarçaYouth,BarçaU16,-,-
864,351478,15/16,"Jan1,2016",RealSociedadB,RealSociedad,-,-
865,351478,15/16,"Jul1,2015",R.SociedadU19,RealSociedadB,-,-
866,616369,19/20,"Jul1,2019",RealSociedadB,RealSociedad,€10.00m,-
867,616369,18/19,"Jan1,2019",R.SociedadU19,RealSociedadB,-,-
868,616369,18/19,"Jul1,2018",RealSociedadY,R.SociedadU19,-,-
869,594926,20/21,"Jun30,2021",CDMirandés,RealSociedadB,€400k,Endofloan
870,594926,20/21,"Sep30,2020",RealSociedadB,CDMirandés,€200k,loantransfer
871,594926,18/19,"Jul3,2018",St-ÉtienneU19,RealSociedadB,-,freetransfer
872,594926,16/17,"Jul1,2016",St-ÉtienneU17,St-ÉtienneU19,-,-
873,177847,17/18,"Jul12,2017",ManUtd,RealSociedad,€7.00m,€8.50m
874,177847,16/17,"May31,2017",Sunderland,ManUtd,€7.00m,Endofloan
875,177847,16/17,"Aug12,2016",ManUtd,Sunderland,€7.00m,loantransfer
876,177847,15/16,"Jan7,2016",Bor.Dortmund,ManUtd,€8.00m,Endofloan
877,177847,15/16,"Aug31,2015",ManUtd,Bor.Dortmund,€8.00m,loantransfer
878,99353,19/20,"Jul1,2019",Girona,RealSociedad,€10.00m,€10.00m
879,99353,16/17,"Jul1,2016",Albacete,Girona,€700k,freetransfer
880,548188,21/22,"Jun30,2022",RealSociedadB,Atl.MadridB,€1.50m,Endofloan
881,548188,21/22,"Aug8,2021",Atl.MadridB,RealSociedadB,€2.50m,loantransfer
882,548188,20/21,"Jun30,2021",CDTenerife,Atl.MadridB,€2.50m,Endofloan
883,548188,20/21,"Feb1,2021",Atl.MadridB,CDTenerife,€1.80m,loantransfer
884,548188,19/20,"Jul1,2019",Atl.MadridU19,Atl.MadridB,-,-
885,548188,18/19,"Jul1,2018",VillarrealU19,Atl.MadridU19,-,freetransfer
886,625658,20/21,"Jul10,2020",RealSociedadC,RealSociedadB,-,-
887,625658,19/20,"Jul1,2019",R.SociedadU19,RealSociedadC,-,-
888,625658,18/19,"Jul1,2018",AntiguokoU19,R.SociedadU19,-,?
889,349066,19/20,"Jul1,2019",Bor.Dortmund,RealSociedad,€8.00m,€15.00m
890,349066,18/19,"Jun30,2019",WillemII,Bor.Dortmund,€8.00m,Endofloan
891,349066,18/19,"Jan25,2019",Bor.Dortmund,WillemII,€3.00m,loantransfer
892,349066,16/17,"Jan23,2017",AIK,Bor.Dortmund,€1.75m,€8.60m
893,349066,15/16,"May3,2016",AIKU19,AIK,-,-
894,349066,15/16,"Aug1,2015",AIKU17,AIKU19,-,-
895,238407,21/22,"Jun30,2022",RealSociedad,RBLeipzig,€10.00m,Endofloan
896,238407,21/22,"Aug25,2021",RBLeipzig,RealSociedad,€16.00m,Loanfee:€2.00m
897,238407,20/21,"Sep22,2020",CrystalPalace,RBLeipzig,€20.00m,€20.00m
898,238407,20/21,"Sep21,2020",Trabzonspor,CrystalPalace,€20.00m,Endofloan
899,238407,19/20,"Aug4,2019",CrystalPalace,Trabzonspor,€6.00m,Loanfee:€375k
900,238407,18/19,"Jun30,2019",KAAGent,CrystalPalace,€6.00m,Endofloan
901,238407,18/19,"Jan8,2019",CrystalPalace,KAAGent,€6.00m,Loanfee:€350k
902,238407,17/18,"Jan31,2018",FCMidtjylland,CrystalPalace,€2.00m,€9.00m
903,238407,17/18,"Jul1,2017",FCGroningen,FCMidtjylland,€850k,€450k
904,238407,15/16,"Jan1,2016",Rosenborg,FCGroningen,€700k,€550k
905,238407,15/16,"Dec31,2015",Bodø/Glimt,Rosenborg,€700k,Endofloan
906,216464,20/21,"Jan24,2021",SevillaFC,RealSociedad,€9.00m,€10.00m
907,216464,19/20,"Jul20,2020",GranadaCF,SevillaFC,€3.20m,Endofloan
908,216464,19/20,"Aug14,2019",SevillaFC,GranadaCF,€2.00m,loantransfer
909,216464,18/19,"Jun30,2019",Dep.LaCoruña,SevillaFC,€2.00m,Endofloan
910,216464,18/19,"Aug30,2018",SevillaFC,Dep.LaCoruña,€1.00m,loantransfer
911,216464,18/19,"Jul1,2018",SevillaAtl.,SevillaFC,€1.00m,-
912,711382,21/22,"Jul1,2021",RealSociedadC,RealSociedadB,€100k,-
913,711382,20/21,"Jul1,2020",R.SociedadU19,RealSociedadC,-,-
914,625654,19/20,"Jul1,2019",R.SociedadU19,RealSociedadB,-,-
915,625654,18/19,"Jul1,2018",AntiguokoU19,R.SociedadU19,-,?
916,289236,21/22,"Jun30,2022",CDLeganés,RealSociedad,€1.00m,Endofloan
917,289236,21/22,"Aug26,2021",RealSociedad,CDLeganés,€1.20m,loantransfer
918,289236,19/20,"Jun30,2020",KASEupen,RealSociedad,€1.40m,Endofloan
919,289236,19/20,"Jul11,2019",RealSociedad,KASEupen,€2.00m,loantransfer
920,289236,16/17,"Feb1,2017",RealSociedadB,RealSociedad,€500k,-
921,502676,21/22,"Jan1,2022",DinamoTbilisi,Valencia,€3.00m,€850k
922,502676,21/22,"Dec31,2021",Valencia,DinamoTbilisi,€3.00m,Endofloan
923,502676,21/22,"Jul1,2021",DinamoTbilisi,Valencia,€800k,Loanfee:€200k
924,502676,20/21,"Jun30,2021",FCLocomotive,DinamoTbilisi,€800k,Endofloan
925,502676,19/20,"Jan1,2020",DinamoTbilisi,FCLocomotive,€250k,loantransfer
926,502676,19/20,"Dec31,2019",Rustavi,DinamoTbilisi,€250k,Endofloan
927,502676,18/19,"Jan1,2019",DinamoTbilisi,Rustavi,€25k,loantransfer
928,502676,17/18,"Jan1,2018",DinamoAcademy,DinamoTbilisi,-,-
929,146227,19/20,"Jul1,2019",Barcelona,Valencia,€18.00m,€35.00m
930,146227,16/17,"Aug25,2016",Ajax,Barcelona,€12.00m,€13.00m
931,227805,15/16,"Jul1,2015",ValenciaB,Valencia,-,-
932,398131,21/22,"Jun30,2022",Alcorcón,Valencia,€200k,Endofloan
933,398131,21/22,"Jan28,2022",Valencia,Alcorcón,€300k,loantransfer
934,398131,20/21,"Aug1,2020",ValenciaB,Valencia,€250k,-
935,398131,17/18,"Jul1,2017",ValenciaU19,ValenciaB,-,-
936,398131,15/16,"Jul1,2015",ValenciaCFYou,ValenciaU19,-,-
937,707271,21/22,"Jul1,2021",ValenciaU19,ValenciaB,-,-
938,707271,19/20,"Jul1,2019",ValenciaU18,ValenciaU19,-,-
939,707271,18/19,"Jul1,2018",ValenciaCFYou,ValenciaU18,-,-
940,353032,21/22,"Jun30,2022",Valencia,HerthaBSC,€10.00m,Endofloan
941,353032,21/22,"Jul12,2021",HerthaBSC,Valencia,€4.50m,loantransfer
942,353032,20/21,"Oct5,2020",FCBasel,HerthaBSC,€3.00m,€4.00m
943,353032,19/20,"Jul1,2019",Huracán,FCBasel,€900k,€1.70m
944,353032,18/19,"Jul20,2018",CerroPorteño,Huracán,€900k,€1.38m
945,353032,17/18,"Jun30,2018",Gimnasia,CerroPorteño,€900k,Endofloan
946,353032,17/18,"Jul31,2017",CerroPorteño,Gimnasia,-,loantransfer
947,353032,16/17,"Jul1,2016",ClubCerroU19,CerroPorteño,-,-
948,149498,17/18,"Aug18,2017",Arsenal,Valencia,€13.00m,€11.00m
949,346289,18/19,"Jul1,2018",OlympiqueLyon,Valencia,€10.00m,€15.00m
950,346289,16/17,"Jul1,2016",Olymp.LyonB,OlympiqueLyon,-,-
951,298583,21/22,"Jan25,2022",FCBasel,Valencia,€1.80m,€800k
952,298583,17/18,"Jun30,2018",FCSion,FCBasel,€900k,Endofloan
953,298583,17/18,"Jul6,2017",FCBasel,FCSion,€250k,loantransfer
954,298583,16/17,"Jun30,2017",FCLugano,FCBasel,€250k,Endofloan
955,298583,16/17,"Mar3,2017",FCBasel,FCLugano,€100k,loantransfer
956,298583,16/17,"Jul1,2016",FCBaselU18,FCBasel,-,-
957,163086,21/22,"Jan17,2022",Valencia,RedStar,€1.50m,freetransfer
958,163086,20/21,"Jan23,2021",AtalantaBC,Valencia,€2.80m,Endofloan
959,163086,20/21,"Sep9,2020",Valencia,AtalantaBC,€6.00m,loantransfer
960,163086,18/19,"Jul23,2018",SportingCP,Valencia,€7.50m,€8.00m
961,163086,17/18,"Jul1,2017",RealBetis,SportingCP,€3.00m,€2.87m
962,163086,15/16,"Jul9,2015",Fiorentina,RealBetis,€700k,€1.50m
963,646750,20/21,"Jul1,2020",ValenciaU18,ValenciaU19,-,-
964,646750,19/20,"Jul1,2019",ValenciaCFYou,ValenciaU18,-,-
965,707274,21/22,"Jul1,2021",ValenciaU19,ValenciaB,-,-
966,707274,19/20,"Jul1,2019",LevanteUDYout,ValenciaU19,-,freetransfer
967,707274,18/19,"Jul1,2018",PataconaCFYou,LevanteUDYout,-,-
968,707274,17/18,"Jul1,2017",LevanteUDYout,PataconaCFYou,-,-
969,707274,16/17,"Jul1,2016",DonBoscoYouth,LevanteUDYout,-,?
970,668212,21/22,"Jul1,2021",ValenciaU19,ValenciaB,-,-
971,668212,20/21,"Jul1,2020",ValenciaU18,ValenciaU19,-,-
972,668212,19/20,"Jul1,2019",ValenciaCFYou,ValenciaU18,-,-
973,623024,21/22,"Jan1,2022",ValenciaB,Valencia,€500k,-
974,623024,20/21,"Jul1,2020",ValenciaU19,ValenciaB,-,-
975,623024,18/19,"Jul1,2018",ValenciaCFYou,ValenciaU19,-,-
976,320271,19/20,"Jul20,2020",CAOsasuna,Valencia,€1.60m,Endofloan
977,320271,19/20,"Jan2,2020",Valencia,CAOsasuna,€2.00m,loantransfer
978,320271,19/20,"Jan1,2020",PSVEindhoven,Valencia,€2.00m,Endofloan
979,320271,19/20,"Jul5,2019",Valencia,PSVEindhoven,€5.00m,loantransfer
980,320271,17/18,"Jul1,2017",ValenciaB,Valencia,€3.00m,-
981,320271,15/16,"Jul1,2015",ValenciaU19,ValenciaB,-,-
982,367466,19/20,"Sep2,2019",SportingCP,Valencia,€400k,€12.00m
983,367466,19/20,"Jul1,2019",SportingCPU23,SportingCP,€400k,-
984,367466,18/19,"Jul1,2018",SportingU19,SportingCPU23,-,-
985,367466,16/17,"Jul1,2016",SportingU17,SportingU19,-,-
986,170472,21/22,"Aug30,2021",GranadaCF,Valencia,€3.50m,€2.50m
987,170472,20/21,"Aug4,2020",Watford,GranadaCF,€2.00m,€2.00m
988,170472,19/20,"Jul20,2020",GranadaCF,Watford,€2.00m,Endofloan
989,170472,19/20,"Jan2,2020",Watford,GranadaCF,€2.50m,loantransfer
990,170472,18/19,"Jun30,2019",Getafe,Watford,€3.50m,Endofloan
991,170472,18/19,"Aug23,2018",Watford,Getafe,€2.00m,loantransfer
992,170472,17/18,"Jun30,2018",R.Strasbourg,Watford,€2.00m,Endofloan
993,170472,17/18,"Aug26,2017",Watford,R.Strasbourg,€2.00m,loantransfer
994,170472,17/18,"Aug25,2017",GranadaCF,Watford,€2.00m,€2.00m
995,589459,20/21,"Jul1,2020",ValenciaU19,ValenciaB,-,-
996,589459,18/19,"Jul1,2018",ValenciaU18,ValenciaU19,-,-
997,495629,20/21,"Jul1,2020",ValenciaB,Valencia,€200k,-
998,495629,18/19,"Jul1,2018",ValenciaU19,ValenciaB,€50k,-
999,495629,17/18,"Jul1,2017",ValenciaCFYou,ValenciaU19,-,-
1000,417575,19/20,"Jul31,2020",Famalicão,Valencia,€2.30m,Endofloan
1001,417575,19/20,"Aug8,2019",Valencia,Famalicão,€5.00m,loantransfer
1002,417575,18/19,"Jun30,2019",CDTenerife,Valencia,€5.00m,Endofloan
1003,417575,18/19,"Jan14,2019",Valencia,CDTenerife,€2.00m,loantransfer
1004,417575,18/19,"Jul1,2018",RedStar,Valencia,€1.00m,€2.20m
1005,417575,16/17,"Jul1,2016",RedStarU19,RedStar,-,-
1006,417575,15/16,"Mar13,2016",OFKBeogradU19,RedStarU19,-,€90k
1007,372246,16/17,"Jan1,2017",ValenciaB,Valencia,€400k,-
1008,372246,15/16,"Jul1,2015",ValenciaU19,ValenciaB,-,-
1009,503991,20/21,"Aug1,2020",ValenciaB,Valencia,€200k,-
1010,503991,19/20,"Aug11,2019",ArsenalU18,ValenciaB,-,freetransfer
1011,503991,18/19,"Jul1,2018",ArsenalYouth,ArsenalU18,-,-
1012,617074,21/22,"Jun30,2022",Valencia,RBLeipzig,€9.00m,Endofloan
1013,617074,21/22,"Jan28,2022",RBLeipzig,Valencia,€20.00m,loantransfer
1014,617074,21/22,"Aug31,2021",BarcelonaB,RBLeipzig,€25.00m,€16.00m
1015,617074,20/21,"Jul1,2020",BarçaU19,BarcelonaB,€450k,-
1016,617074,18/19,"Jul1,2018",BarçaU16,BarçaU19,-,-
1017,617074,17/18,"Jul1,2017",BarçaYouth,BarçaU16,-,-
1018,569375,21/22,"Jan31,2022",ValenciaB,Valencia,€1.00m,-
1019,569375,19/20,"Jul1,2019",ValenciaU19,ValenciaB,-,-
1020,569375,18/19,"Jan25,2019",RCLensU19,ValenciaU19,-,?
1021,834764,20/21,"Jul1,2020",ValenciaU18,ValenciaU19,-,-
1022,834764,19/20,"Jul1,2019",VillarrealYth.,ValenciaU18,-,?
1023,944124,21/22,"Jun30,2022",ValenciaB,Paracuellos,-,Endofloan
1024,944124,21/22,"Aug17,2021",Paracuellos,ValenciaB,-,loantransfer
1025,944124,20/21,"Jul1,2020",Williamsville,Paracuellos,-,freetransfer
1026,941869,21/22,"Jul1,2021",ValenciaU18,ValenciaU19,-,-
1027,941869,20/21,"Jul1,2020",ValenciaCFYou,ValenciaU18,-,-
1028,699771,20/21,"Jul1,2020",ValenciaU19,ValenciaB,-,-
1029,699771,19/20,"Jul1,2019",ValenciaU18,ValenciaU19,-,-
1030,699771,18/19,"Jul1,2018",ValenciaCFYou,ValenciaU18,-,-
1031,537382,21/22,"Jun30,2022",Valencia,Tottenham,€18.00m,Endofloan
1032,537382,21/22,"Jan31,2022",Tottenham,Valencia,€28.00m,Loanfee:€500k
1033,537382,21/22,"Jul26,2021",SevillaFC,Tottenham,€30.00m,€25.00m
1034,537382,20/21,"Jun30,2021",SDEibar,SevillaFC,€30.00m,Endofloan
1035,537382,20/21,"Oct5,2020",SevillaFC,SDEibar,€9.00m,loantransfer
1036,537382,19/20,"Jul20,2020",CDLeganés,SevillaFC,€9.00m,Endofloan
1037,537382,19/20,"Jan31,2020",SevillaFC,CDLeganés,€10.00m,loantransfer
1038,537382,18/19,"Jan1,2019",SevillaAtl.,SevillaFC,€300k,-
1039,537382,18/19,"Jul1,2018",SevillaFCU19,SevillaAtl.,-,-
1040,537382,17/18,"Jul1,2017",SevillaFCU16,SevillaFCU19,-,-
1041,537382,16/17,"Jul1,2016",AltairU16,SevillaFCU16,-,-
1042,537382,15/16,"Jul1,2015",SevillaFCYth.,AltairU16,-,-
1043,527350,21/22,"Jun30,2022",Alavés,Valencia,€3.00m,Endofloan
