Unnamed: 0,player_id,name,birth_date,height,current_international,main_position,foot,current_club,goals_scored,goals_assisted,goals_conceded,clean_sheets,total_appearence,agent
224,85789,Martin Hinteregger,"['Sep', '7', '1992']",184.0,Austria,Defender Centre Back,left,38430.0,45,16,player has no goal conceded,player has no clean sheets,489,World in Motion
225,216181,Almamy Touré,"['Apr', '28', '1996']",183.0,Mali,Defender Centre Back,right,24.0,10,20,player has no goal conceded,player has no clean sheets,163,
226,39259,Makoto Hasebe,"['Jan', '18', '1984']",180.0,Japan,Defender Centre Back,right,24.0,32,43,player has no goal conceded,player has no clean sheets,677,PRO Profil GmbH
227,159844,Christopher Lenz,"['Sep', '22', '1994']",180.0,Germany,Defender Left Back,left,24.0,15,22,player has no goal conceded,player has no clean sheets,309,ROOF
228,610798,Jan Schröder,"['Apr', '15', '2003']",182.0,Germany,Defender Left Back,left,24.0,-,8,player has no goal conceded,player has no clean sheets,54,
229,85906,Danny da Costa,"['Jul', '13', '1993']",187.0,Germany,Defender Right Back,right,39.0,13,37,player has no goal conceded,player has no clean sheets,357,Sports360 GmbH
230,49723,Timothy Chandler,"['Mar', '29', '1990']",186.0,United States,Defender Right Back,right,24.0,29,26,player has no goal conceded,player has no clean sheets,376,Sports eXcellence ...
231,93922,Erik Durm,"['May', '12', '1992']",183.0,Germany,Defender Right Back,right,2.0,36,20,player has no goal conceded,player has no clean sheets,318,Haspel ...
232,374954,Kristijan Jakic,"['May', '14', '1997']",181.0,Croatia,midfield Defensive Midfield,right,24.0,11,11,player has no goal conceded,player has no clean sheets,240,Niagara Sports ...
233,40074,Stefan Ilsanker,"['May', '18', '1989']",189.0,Austria,midfield Defensive Midfield,right,252.0,14,24,player has no goal conceded,player has no clean sheets,516,More than Sport GmbH
234,212723,Djibril Sow,"['Feb', '6', '1997']",184.0,Switzerland,midfield Central Midfield,right,24.0,22,33,player has no goal conceded,player has no clean sheets,319,Signature - ISCM AG
235,44466,Sebastian Rode,"['Oct', '11', '1990']",179.0,Germany,midfield Central Midfield,right,24.0,22,31,player has no goal conceded,player has no clean sheets,378,PRO Profil GmbH
236,315332,Aymen Barkok,"['May', '21', '1998']",189.0,Morocco,midfield Central Midfield,right,39.0,15,9,player has no goal conceded,player has no clean sheets,163,Sports eXcellence ...
237,615036,Antonio Foti,"['Nov', '3', '2003']",180.0,Cyprus,midfield Central Midfield,right,42.0,19,7,player has no goal conceded,player has no clean sheets,41,YOU FIRST
238,161011,Filip Kostic,"['Nov', '1', '1992']",184.0,Serbia,midfield Left Midfield,left,506.0,78,113,player has no goal conceded,player has no clean sheets,483,World Soccer Agency
239,356141,Daichi Kamada,"['Aug', '5', '1996']",184.0,Japan,midfield Attacking Midfield,right,24.0,72,53,player has no goal conceded,player has no clean sheets,296,Roberto Tukada
240,513245,Jesper Lindström,"['Feb', '29', '2000']",182.0,Denmark,midfield Attacking Midfield,right,24.0,55,35,player has no goal conceded,player has no clean sheets,199,NSG ApS
241,265625,Ajdin Hrustic,"['Jul', '5', '1996']",180.0,Australia,midfield Attacking Midfield,left,276.0,22,11,player has no goal conceded,player has no clean sheets,199,LIAN Sports Group
242,68033,Steven Zuber,"['Aug', '17', '1991']",182.0,Switzerland,Attack Left Winger,right,2441.0,80,49,player has no goal conceded,player has no clean sheets,447,Soccer Mondial AG
243,96167,Amin Younes,"['Aug', '6', '1993']",168.0,Germany,Attack Left Winger,right,200.0,47,43,player has no goal conceded,player has no clean sheets,316,FUTURE11
244,648909,Fabio Blanco,"['Feb', '18', '2004']",179.0,Spain,Attack Left Winger,right,2464.0,7,3,player has no goal conceded,player has no clean sheets,45,LEADERBROCK
245,580277,Gianluca Schäfer,"['Feb', '27', '2003']",178.0,Germany,Attack Left Winger,,177.0,13,11,player has no goal conceded,player has no clean sheets,65,CAA Stellar
246,422355,Jens Petter Hauge,"['Oct', '12', '1999']",184.0,Norway,Attack Right Winger,right,157.0,43,38,player has no goal conceded,player has no clean sheets,214,Aneke/PMG
247,323831,Rafael Borré,"['Sep', '15', '1995']",174.0,Colombia,Attack Centre Forward,right,24.0,100,39,player has no goal conceded,player has no clean sheets,327,Wasserman
248,386914,Sam Lammers,"['Apr', '30', '1997']",191.0,Netherlands,Attack Centre Forward,both,1038.0,81,33,player has no goal conceded,player has no clean sheets,253,ISM Int. Soccer ...
249,181547,Gonçalo Paciência,"['Aug', '1', '1994']",184.0,Portugal,Attack Centre Forward,right,940.0,55,23,player has no goal conceded,player has no clean sheets,251,Proeleven S.A.
250,416380,Ragnar Ache,"['Jul', '28', '1998']",183.0,Germany,Attack Centre Forward,right,65.0,52,21,player has no goal conceded,player has no clean sheets,170,Sports360 GmbH
251,741295,Enrique Herrero,"['Jan', '28', '2005']",173.0,Spain,Attack Centre Forward,,28870.0,1,2,player has no goal conceded,player has no clean sheets,3,ROOF
252,55089,Oliver Baumann,"['Jun', '2', '1990']",187.0,Germany,Goalkeeper,right,533.0,-,keeper has no goal assisted,820,135,549,CN Sports
253,8246,Philipp Pentke,"['May', '1', '1985']",191.0,Germany,Goalkeeper,right,533.0,-,keeper has no goal assisted,543,127,441,Bigpoint
254,432671,Luca Philipp,"['Nov', '28', '2000']",192.0,Germany,Goalkeeper,,533.0,-,keeper has no goal assisted,115,13,70,Relatives
255,600942,Nahuel Noll,"['Mar', '17', '2003']",188.0,Germany,Goalkeeper,both,533.0,1,keeper has no goal assisted,106,25,77,VIDA 11
256,160241,Kevin Akpoguma,"['Apr', '19', '1995']",192.0,Nigeria,Defender Centre Back,right,533.0,19,7,player has no goal conceded,player has no clean sheets,327,Unique Sports Group
257,84435,Kevin Vogt,"['Sep', '23', '1991']",194.0,Germany,Defender Centre Back,right,533.0,17,17,player has no goal conceded,player has no clean sheets,462,ROOF
258,51676,Ermin Bicakcic,"['Jan', '24', '1990']",185.0,Bosnia-Herzegovina,Defender Centre Back,right,533.0,18,8,player has no goal conceded,player has no clean sheets,308,Sport Business ...
259,42234,Havard Nordtveit,"['Jun', '21', '1990']",188.0,Norway,Defender Centre Back,right,45587.0,14,16,player has no goal conceded,player has no clean sheets,346,Solbakken / Player ...
260,263801,Kasim Adams,"['Jun', '22', '1995']",190.0,Ghana,Defender Centre Back,right,26.0,10,5,player has no goal conceded,player has no clean sheets,203,Signature - ISCM AG
261,52348,Benjamin Hübner,"['Jul', '4', '1989']",193.0,Germany,Defender Centre Back,left,,20,12,player has no goal conceded,player has no clean sheets,367,Soccertalk GmbH
262,523913,Gabriel Haider,"['Jun', '18', '2002']",184.0,Austria,Defender Centre Back,,983.0,3,1,player has no goal conceded,player has no clean sheets,82,ROGON
263,685487,Noah König,"['May', '17', '2003']",188.0,Germany,Defender Centre Back,,983.0,-,-,player has no goal conceded,player has no clean sheets,50,
264,318204,David Raum,"['Apr', '22', '1998']",180.0,Germany,Defender Left Back,left,23826.0,37,57,player has no goal conceded,player has no clean sheets,273,ROOF
265,450234,Marco John,"['Apr', '2', '2002']",184.0,Germany,Defender Left Back,left,65.0,13,14,player has no goal conceded,player has no clean sheets,125,Sport Business ...
266,223974,Stefan Posch,"['May', '14', '1997']",190.0,Austria,Defender Right Back,right,1025.0,20,5,player has no goal conceded,player has no clean sheets,253,ROGON
267,143798,Pavel Kaderabek,"['Apr', '25', '1992']",182.0,Czech Republic,Defender Right Back,right,533.0,30,51,player has no goal conceded,player has no clean sheets,388,no agent
268,796429,Justin Che,"['Nov', '18', '2003']",185.0,United States,Defender Right Back,right,533.0,1,5,player has no goal conceded,player has no clean sheets,66,CAA Stellar
269,195736,Florian Grillitsch,"['Aug', '7', '1995']",187.0,Austria,midfield Defensive Midfield,right,610.0,66,50,player has no goal conceded,player has no clean sheets,315,YOU FIRST
270,315604,Diadié Samassékou,"['Jan', '11', '1996']",177.0,Mali,midfield Defensive Midfield,right,683.0,6,14,player has no goal conceded,player has no clean sheets,275,Classico
271,443710,Angelo Stiller,"['Apr', '4', '2001']",183.0,Germany,midfield Defensive Midfield,left,533.0,13,33,player has no goal conceded,player has no clean sheets,181,Gol International
272,57051,Sebastian Rudy,"['Feb', '28', '1990']",180.0,Germany,midfield Defensive Midfield,right,533.0,33,63,player has no goal conceded,player has no clean sheets,481,Relatives
273,476915,Melayro Bogarde,"['May', '28', '2002']",186.0,Netherlands,midfield Defensive Midfield,right,1269.0,4,5,player has no goal conceded,player has no clean sheets,123,Wasserman
274,452065,Fabian Rüth,"['Jul', '2', '2001']",187.0,Germany,midfield Defensive Midfield,left,22327.0,8,1,player has no goal conceded,player has no clean sheets,125,Robert Schneider
275,251309,Dennis Geiger,"['Jun', '10', '1998']",173.0,Germany,midfield Central Midfield,right,533.0,26,45,player has no goal conceded,player has no clean sheets,205,WINStar Management
276,569031,Umut Tohumcu,"['Aug', '11', '2004']",175.0,Germany,midfield Central Midfield,both,533.0,31,23,player has no goal conceded,player has no clean sheets,78,ROGON
277,270393,Robert Skov,"['May', '20', '1996']",185.0,Denmark,midfield Right Midfield,left,533.0,67,49,player has no goal conceded,player has no clean sheets,280,Elite Sports ...
278,324278,Christoph Baumgartner,"['Aug', '1', '1999']",180.0,Austria,midfield Attacking Midfield,right,533.0,83,38,player has no goal conceded,player has no clean sheets,227,YOU FIRST
279,215864,Mijat Gacinovic,"['Feb', '8', '1995']",175.0,Serbia,midfield Attacking Midfield,right,2441.0,33,37,player has no goal conceded,player has no clean sheets,308,Soccer Mondial AG
280,822959,Tom Bischof,"['Jun', '28', '2005']",176.0,Germany,midfield Attacking Midfield,left,533.0,16,14,player has no goal conceded,player has no clean sheets,45,Agent is known - Player under 18
281,293281,Jacob Bruun Larsen,"['Sep', '19', '1998']",183.0,Denmark,Attack Left Winger,right,533.0,50,42,player has no goal conceded,player has no clean sheets,195,Boutique Transfers
282,574193,Bambasé Conté,"['Jul', '7', '2003']",178.0,Germany,Attack Left Winger,,983.0,10,11,player has no goal conceded,player has no clean sheets,34,ROGON
283,237164,Ihlas Bebou,"['Apr', '23', '1994']",183.0,Togo,Attack Centre Forward,right,533.0,67,46,player has no goal conceded,player has no clean sheets,285,Wasserman
284,538977,Georginio Rutter,"['Apr', '20', '2002']",182.0,France,Attack Centre Forward,left,399.0,21,10,player has no goal conceded,player has no clean sheets,106,ROGON
285,46580,Andrej Kramaric,"['Jun', '19', '1991']",177.0,Croatia,Attack Centre Forward,right,533.0,205,71,player has no goal conceded,player has no clean sheets,435,
286,145866,Munas Dabbur,"['May', '14', '1992']",182.0,Israel,Attack Centre Forward,right,533.0,183,82,player has no goal conceded,player has no clean sheets,419,Soccer Mondial AG
287,125614,Sargis Adamyan,"['May', '23', '1993']",184.0,Armenia,Attack Centre Forward,right,3.0,123,70,player has no goal conceded,player has no clean sheets,397,Karl M. Herzog ...
288,578392,Maximilian Beier,"['Oct', '17', '2002']",185.0,Germany,Attack Centre Forward,right,42.0,59,20,player has no goal conceded,player has no clean sheets,150,Eurosportsmanagement...
289,524290,Fisnik Asllani,"['Aug', '8', '2002']",188.0,Germany,Attack Centre Forward,both,533.0,54,23,player has no goal conceded,player has no clean sheets,100,ROGON
290,31535,Nick Proschwitz,"['Nov', '28', '1986']",192.0,Germany,Attack Centre Forward,right,983.0,171,32,player has no goal conceded,player has no clean sheets,508,ROOF Talents
291,125714,Mark Flekken,"['Jun', '13', '1993']",195.0,Netherlands,Goalkeeper,both,60.0,2,keeper has no goal assisted,377,82,275,SEG
292,526845,Noah Atubolu,"['May', '25', '2002']",190.0,Germany,Goalkeeper,right,60.0,1,keeper has no goal assisted,174,46,143,Unique Sports Group
293,120296,Benjamin Uphoff,"['Aug', '8', '1993']",192.0,Germany,Goalkeeper,right,60.0,-,keeper has no goal assisted,375,79,278,Karl M. Herzog ...
294,388198,Nico Schlotterbeck,"['Dec', '1', '1999']",191.0,Germany,Defender Centre Back,left,16.0,28,13,player has no goal conceded,player has no clean sheets,213,Robert Schneider
295,225657,Philipp Lienhart,"['Jul', '11', '1996']",189.0,Austria,Defender Centre Back,right,60.0,13,1,player has no goal conceded,player has no clean sheets,266,YOU FIRST
296,413843,Keven Schlotterbeck,"['Apr', '28', '1997']",189.0,Germany,Defender Centre Back,left,80.0,18,5,player has no goal conceded,player has no clean sheets,201,Robert Schneider
297,110036,Dominique Heintz,"['Aug', '15', '1993']",188.0,Germany,Defender Centre Back,left,80.0,10,7,player has no goal conceded,player has no clean sheets,377,Sports360 GmbH
298,45683,Manuel Gulde,"['Feb', '12', '1991']",184.0,Germany,Defender Centre Back,right,60.0,16,1,player has no goal conceded,player has no clean sheets,304,Unique Sports Group
299,527276,Kenneth Schmidt,"['Jun', '3', '2002']",187.0,Germany,Defender Centre Back,left,60.0,1,1,player has no goal conceded,player has no clean sheets,93,Unique Sports Group
300,93707,Christian Günter,"['Feb', '28', '1993']",184.0,Germany,Defender Left Back,left,60.0,15,50,player has no goal conceded,player has no clean sheets,472,Unique Sports Group
301,453865,Kimberly Ezekwem,"['Jun', '19', '2001']",187.0,Germany,Defender Left Back,left,60.0,3,16,player has no goal conceded,player has no clean sheets,99,CN Sports
302,578680,Hugo Siquet,"['Jul', '9', '2002']",180.0,Belgium,Defender Right Back,right,520.0,3,10,player has no goal conceded,player has no clean sheets,71,Eleven Plus
303,93604,Lukas Kübler,"['Aug', '30', '1992']",182.0,Germany,Defender Right Back,right,60.0,10,12,player has no goal conceded,player has no clean sheets,288,ROOF
304,548348,Kiliann Sildillia,"['May', '16', '2002']",186.0,France,Defender Right Back,right,60.0,8,3,player has no goal conceded,player has no clean sheets,99,ROGON
305,70285,Jonathan Schmid,"['Jun', '22', '1990']",179.0,France,Defender Right Back,right,60.0,70,61,player has no goal conceded,player has no clean sheets,427,Unique Sports Group
306,285323,Baptiste Santamaria,"['Mar', '9', '1995']",183.0,France,midfield Defensive Midfield,right,273.0,22,9,player has no goal conceded,player has no clean sheets,355,Sport Profile
307,342039,Yannik Keitel,"['Feb', '15', '2000']",186.0,Germany,midfield Defensive Midfield,both,60.0,13,11,player has no goal conceded,player has no clean sheets,148,Unique Sports Group
308,55099,Nicolas Höfler,"['Mar', '9', '1990']",181.0,Germany,midfield Defensive Midfield,right,60.0,36,29,player has no goal conceded,player has no clean sheets,486,
309,405670,Yannik Engelhardt,"['Feb', '7', '2001']",184.0,Germany,midfield Defensive Midfield,right,245.0,15,9,player has no goal conceded,player has no clean sheets,131,Unique Sports Group
310,190284,Maximilian Eggestein,"['Dec', '8', '1996']",181.0,Germany,midfield Central Midfield,right,60.0,51,39,player has no goal conceded,player has no clean sheets,394,ROOF
311,177779,Janik Haberer,"['Apr', '2', '1994']",186.0,Germany,midfield Central Midfield,right,89.0,50,30,player has no goal conceded,player has no clean sheets,376,Unique Sports Group
312,690429,Robert Wagner,"['Jul', '14', '2003']",181.0,Germany,midfield Central Midfield,right,60.0,8,4,player has no goal conceded,player has no clean sheets,81,VIDA 11
313,185077,Vincenzo Grifo,"['Apr', '7', '1993']",180.0,Italy,Attack Left Winger,right,60.0,96,94,player has no goal conceded,player has no clean sheets,356,ROOF
314,392163,Noah Weißhaupt,"['Sep', '20', '2001']",181.0,Germany,Attack Left Winger,right,60.0,22,36,player has no goal conceded,player has no clean sheets,160,Unique Sports Group
315,346900,Nishan Burkart,"['Jan', '31', '2000']",175.0,Switzerland,Attack Left Winger,right,242.0,44,17,player has no goal conceded,player has no clean sheets,165,Promoesport
316,332798,Roland Sallai,"['May', '22', '1997']",183.0,Hungary,Attack Right Winger,both,60.0,33,32,player has no goal conceded,player has no clean sheets,240,World Soccer Agency
317,473050,Kevin Schade,"['Nov', '27', '2001']",185.0,Germany,Attack Right Winger,right,1148.0,35,22,player has no goal conceded,player has no clean sheets,151,Eurosportsmanagement...
318,297583,Woo-yeong Jeong,"['Sep', '20', '1999']",179.0,"Korea, South",Attack Second Striker,right,60.0,30,24,player has no goal conceded,player has no clean sheets,166,Apertura Sports GmbH
319,248999,Lucas Höler,"['Jul', '10', '1994']",184.0,Germany,Attack Centre Forward,right,60.0,79,41,player has no goal conceded,player has no clean sheets,343,Unique Sports Group
320,335457,Ermedin Demirovic,"['Mar', '25', '1998']",185.0,Bosnia-Herzegovina,Attack Centre Forward,right,167.0,80,40,player has no goal conceded,player has no clean sheets,249,PRO Profil GmbH
321,42936,Nils Petersen,"['Dec', '6', '1988']",188.0,Germany,Attack Centre Forward,right,60.0,193,47,player has no goal conceded,player has no clean sheets,521,Relatives
322,273054,Vincent Vermeij,"['Aug', '9', '1994']",196.0,Netherlands,Attack Centre Forward,right,245.0,137,39,player has no goal conceded,player has no clean sheets,350,Armand Doorn
323,284769,Florian Müller,"['Nov', '13', '1997']",190.0,Germany,Goalkeeper,left,79.0,-,keeper has no goal assisted,330,46,214,PRO Profil GmbH
324,187624,Fabian Bredlow,"['Mar', '2', '1995']",190.0,Germany,Goalkeeper,both,79.0,-,keeper has no goal assisted,309,56,204,SEG
325,470816,Florian Schock,"['May', '22', '2001']",200.0,Germany,Goalkeeper,right,79.0,-,keeper has no goal assisted,80,21,68,Relatives
326,415912,Konstantinos Mavropanos,"['Dec', '11', '1997']",194.0,Greece,Defender Centre Back,right,79.0,17,3,player has no goal conceded,player has no clean sheets,171,Konstantinos Farras
327,193004,Waldemar Anton,"['Jul', '20', '1996']",189.0,Germany,Defender Centre Back,right,79.0,18,9,player has no goal conceded,player has no clean sheets,316,AKA Global GmbH
328,160938,Marc Oliver Kempf,"['Jan', '28', '1995']",186.0,Germany,Defender Centre Back,left,44.0,39,10,player has no goal conceded,player has no clean sheets,302,Sports360 GmbH
329,353892,Hiroki Ito,"['May', '12', '1999']",188.0,Japan,Defender Centre Back,left,79.0,6,5,player has no goal conceded,player has no clean sheets,138,Universal Sports ...
330,470594,Clinton Mola,"['Mar', '15', '2001']",184.0,England,Defender Centre Back,left,164.0,7,4,player has no goal conceded,player has no clean sheets,95,Elite Project Group ...
331,433388,Matej Maglica,"['Sep', '25', '1998']",198.0,Croatia,Defender Centre Back,left,257.0,10,2,player has no goal conceded,player has no clean sheets,148,AKA Global GmbH
332,293194,Borna Sosa,"['Jan', '21', '1998']",187.0,Croatia,Defender Left Back,left,79.0,5,39,player has no goal conceded,player has no clean sheets,166,CAA Stellar
333,195246,Pascal Stenzel,"['Mar', '20', '1996']",183.0,Germany,Defender Right Back,right,79.0,21,19,player has no goal conceded,player has no clean sheets,272,Unique Sports Group
334,146310,Wataru Endo,"['Feb', '9', '1993']",178.0,Japan,midfield Defensive Midfield,right,79.0,45,28,player has no goal conceded,player has no clean sheets,436,Universal Sports ...
335,232320,Atakan Karazor,"['Oct', '13', '1996']",191.0,Germany,midfield Defensive Midfield,right,79.0,13,12,player has no goal conceded,player has no clean sheets,264,EMG Mundial
336,493899,Luca Bazzoli,"['Nov', '1', '2000']",188.0,Germany,midfield Defensive Midfield,both,102.0,5,5,player has no goal conceded,player has no clean sheets,136,Soccertalk GmbH
337,49032,Richard Weil,"['Feb', '6', '1988']",183.0,Germany,midfield Defensive Midfield,both,106.0,57,33,player has no goal conceded,player has no clean sheets,472,Emal Wardak Sales
338,289592,Orel Mangala,"['Mar', '18', '1998']",178.0,Belgium,midfield Central Midfield,right,703.0,9,23,player has no goal conceded,player has no clean sheets,214,M-Soccermanagement
339,569366,Enzo Millot,"['Jul', '17', '2002']",174.0,France,midfield Central Midfield,left,79.0,4,4,player has no goal conceded,player has no clean sheets,53,Klan Soccer FZCO
340,400546,Nikolas Nartey,"['Feb', '22', '2000']",185.0,Denmark,midfield Central Midfield,left,79.0,7,10,player has no goal conceded,player has no clean sheets,112,Boutique Transfers
341,538971,Naouirou Ahamada,"['Mar', '29', '2002']",183.0,France,midfield Central Midfield,right,873.0,9,6,player has no goal conceded,player has no clean sheets,97,YA'ATS SPORTS
342,527270,Falko Michel,"['Jan', '14', '2001']",186.0,Germany,midfield Left Midfield,right,17.0,18,14,player has no goal conceded,player has no clean sheets,159,YOU FIRST
343,179635,Philipp Förster,"['Feb', '4', '1995']",188.0,Germany,midfield Attacking Midfield,left,80.0,40,55,player has no goal conceded,player has no clean sheets,323,ROOF
344,540302,Mateo Klimowicz,"['Jul', '6', '2000']",179.0,Germany,midfield Attacking Midfield,right,40188.0,20,11,player has no goal conceded,player has no clean sheets,124,
345,156779,Erik Thommy,"['Aug', '20', '1994']",175.0,Germany,midfield Attacking Midfield,right,4284.0,55,38,player has no goal conceded,player has no clean sheets,267,Sports360 GmbH
346,60394,Philipp Klement,"['Sep', '9', '1992']",175.0,Germany,midfield Attacking Midfield,left,2.0,86,101,player has no goal conceded,player has no clean sheets,365,think forward
347,588020,Ömer Beyaz,"['Aug', '29', '2003']",171.0,Turkey,midfield Attacking Midfield,left,79.0,2,-,player has no goal conceded,player has no clean sheets,31,M-Soccermanagement
348,472243,Lilian Egloff,"['Aug', '20', '2002']",182.0,Germany,midfield Attacking Midfield,right,79.0,33,34,player has no goal conceded,player has no clean sheets,112,VIDA 11
349,57995,Daniel Didavi,"['Feb', '21', '1990']",180.0,Germany,midfield Attacking Midfield,left,515.0,86,41,player has no goal conceded,player has no clean sheets,336,Karlheinz Förster
350,431561,Roberto Massimo,"['Oct', '12', '2000']",182.0,Germany,Attack Left Winger,right,7788.0,31,9,player has no goal conceded,player has no clean sheets,138,ROGON
351,386786,Darko Churlinov,"['Jul', '11', '2000']",180.0,North Macedonia,Attack Left Winger,right,1132.0,41,18,player has no goal conceded,player has no clean sheets,159,M-Soccermanagement
352,750886,Alexis Tibidi,"['Nov', '3', '2003']",187.0,France,Attack Left Winger,right,1095.0,10,9,player has no goal conceded,player has no clean sheets,54,Power Soccer ...
353,612826,Silas,"['Oct', '6', '1998']",189.0,DR Congo,Attack Right Winger,right,79.0,39,17,player has no goal conceded,player has no clean sheets,136,M-Soccermanagement
354,272278,Chris Führich,"['Jan', '9', '1998']",181.0,Germany,Attack Right Winger,right,79.0,46,33,player has no goal conceded,player has no clean sheets,227,KL Sportsbase
355,618425,Tanguy Coulibaly,"['Feb', '18', '2001']",178.0,France,Attack Right Winger,left,79.0,7,6,player has no goal conceded,player has no clean sheets,89,
356,369567,Sasa Kalajdzic,"['Jul', '7', '1997']",200.0,Austria,Attack Centre Forward,right,543.0,49,28,player has no goal conceded,player has no clean sheets,131,SPOCS Global Sports
357,616344,Tiago Tomás,"['Jun', '16', '2002']",180.0,Portugal,Attack Centre Forward,right,79.0,20,8,player has no goal conceded,player has no clean sheets,117,Proeleven S.A.
358,610431,Wahid Faghir,"['Jul', '29', '2003']",186.0,Denmark,Attack Centre Forward,right,2778.0,30,9,player has no goal conceded,player has no clean sheets,97,Boutique Transfers
359,572919,Mohamed Sankoh,"['Oct', '16', '2003']",183.0,Netherlands,Attack Centre Forward,right,499.0,35,18,player has no goal conceded,player has no clean sheets,79,The Kulture Group
360,193534,Hamadi Al Ghaddioui,"['Sep', '22', '1990']",190.0,Morocco,Attack Centre Forward,right,254.0,108,37,player has no goal conceded,player has no clean sheets,337,Sports360 GmbH
361,93763,Alexander Schwolow,"['Jun', '2', '1992']",190.0,Germany,Goalkeeper,right,33.0,-,keeper has no goal assisted,607,95,396,feel soccer GmbH
362,471936,Oliver Christensen,"['Mar', '22', '1999']",190.0,Denmark,Goalkeeper,right,44.0,-,keeper has no goal assisted,230,37,156,Boutique Transfers
363,453737,Marcel Lotka,"['May', '25', '2001']",190.0,Germany,Goalkeeper,right,16.0,-,keeper has no goal assisted,184,46,142,SEG
364,241974,Nils-Jonathan Körber,"['Nov', '13', '1996']",189.0,Germany,Goalkeeper,right,30.0,-,keeper has no goal assisted,189,71,183,EMG Mundial
365,24112,Rune Jarstein,"['Sep', '29', '1984']",192.0,Norway,Goalkeeper,right,44.0,1,keeper has no goal assisted,611,127,445,Golden Patch ...
366,162434,Niklas Stark,"['Apr', '14', '1995']",190.0,Germany,Defender Centre Back,right,86.0,23,7,player has no goal conceded,player has no clean sheets,342,Sports360 GmbH
367,227110,Jordan Torunarigha,"['Aug', '7', '1997']",191.0,Germany,Defender Centre Back,left,157.0,13,9,player has no goal conceded,player has no clean sheets,242,11WINS
368,432281,Márton Dárdai,"['Feb', '12', '2002']",188.0,Germany,Defender Centre Back,left,44.0,2,3,player has no goal conceded,player has no clean sheets,98,PRO Profil GmbH
369,692734,Linus Gechter,"['Feb', '27', '2004']",190.0,Germany,Defender Centre Back,right,23.0,2,3,player has no goal conceded,player has no clean sheets,53,Sports360 GmbH
370,88262,Dedryck Boyata,"['Nov', '28', '1990']",188.0,Belgium,Defender Centre Back,right,2282.0,25,12,player has no goal conceded,player has no clean sheets,318,Stirr Associates
371,605225,Christalino Atemona,"['Apr', '26', '2002']",187.0,Germany,Defender Centre Back,right,601.0,2,1,player has no goal conceded,player has no clean sheets,59,SPOCS Global Sports
372,533007,Marlon Morgenstern,"['Jan', '30', '2001']",188.0,Germany,Defender Centre Back,right,515.0,6,2,player has no goal conceded,player has no clean sheets,85,
373,117482,Cimo Röcker,"['Jan', '21', '1994']",186.0,Germany,Defender Centre Back,left,45.0,12,14,player has no goal conceded,player has no clean sheets,261,
374,282660,Maximilian Mittelstädt,"['Mar', '18', '1997']",180.0,Germany,Defender Left Back,left,44.0,17,27,player has no goal conceded,player has no clean sheets,243,Sports360 GmbH
375,364938,Fredrik Björkan,"['Aug', '21', '1998']",180.0,Norway,Defender Left Back,left,501.0,8,16,player has no goal conceded,player has no clean sheets,158,Aneke/PMG
376,89592,Marvin Plattenhardt,"['Jan', '26', '1992']",181.0,Germany,Defender Left Back,left,44.0,15,48,player has no goal conceded,player has no clean sheets,393,Briem Soccer ...
377,338032,Deyovaisio Zeefuik,"['Mar', '11', '1998']",177.0,Netherlands,Defender Right Back,right,276.0,3,11,player has no goal conceded,player has no clean sheets,208,SEG
378,282577,Lukas Klünter,"['May', '26', '1996']",184.0,Germany,Defender Right Back,right,10.0,7,15,player has no goal conceded,player has no clean sheets,208,Dirk Hebel
379,51100,Peter Pekarik,"['Oct', '30', '1986']",177.0,Slovakia,Defender Right Back,right,44.0,13,29,player has no goal conceded,player has no clean sheets,466,ROGON
380,706617,Julian Eitschberger,"['Mar', '5', '2004']",179.0,Germany,Defender Right Back,right,44.0,3,9,player has no goal conceded,player has no clean sheets,67,B360 Sports
381,353948,Lucas Tousart,"['Apr', '29', '1997']",185.0,France,midfield Defensive Midfield,right,44.0,15,12,player has no goal conceded,player has no clean sheets,287,Hexagon
382,423436,Santiago Ascacíbar,"['Feb', '25', '1997']",168.0,Argentina,midfield Defensive Midfield,right,288.0,5,7,player has no goal conceded,player has no clean sheets,210,Seven Group
383,605222,Jonas Dirkner,"['Jul', '15', '2002']",,Germany,midfield Defensive Midfield,both,17847.0,3,7,player has no goal conceded,player has no clean sheets,110,ATHLEADZ
384,261905,Suat Serdar,"['Apr', '11', '1997']",184.0,Germany,midfield Central Midfield,right,44.0,38,22,player has no goal conceded,player has no clean sheets,286,Sports360 GmbH
385,361068,Jurgen Ekkelenkamp,"['Apr', '5', '2000']",188.0,Netherlands,midfield Central Midfield,right,1096.0,73,26,player has no goal conceded,player has no clean sheets,213,CAA Stellar
386,179643,Vladimir Darida,"['Aug', '8', '1990']",172.0,Czech Republic,midfield Central Midfield,right,605.0,55,61,player has no goal conceded,player has no clean sheets,382,CHOVANECSPORT
387,471901,Jonas Michelbrink,"['Jun', '23', '2001']",182.0,Germany,midfield Central Midfield,right,52.0,15,20,player has no goal conceded,player has no clean sheets,144,think forward
388,392149,Julian Albrecht,"['Aug', '31', '2001']",182.0,Germany,midfield Central Midfield,right,107.0,14,9,player has no goal conceded,player has no clean sheets,152,PRO Profil GmbH
389,16922,Kevin-Prince Boateng,"['Mar', '6', '1987']",186.0,Ghana,midfield Attacking Midfield,right,44.0,76,56,player has no goal conceded,player has no clean sheets,520,Excellence Sport
