,player_id,name,birth_date,height,main_position,foot,agent
3069,238223,Ederson,1993-08-17,188.0,Goalkeeper,left,Gestifute
3070,221624,Zack Steffen,1995-04-02,191.0,Goalkeeper,right,Wasserman
3071,14555,Scott Carson,1985-09-03,188.0,Goalkeeper,right,Wasserman
3072,621997,Cieran Slicker,2002-09-15,,Goalkeeper,,Unique Sports Group
3073,258004,Rúben Dias,1997-05-14,187.0,Defender Centre Back,right,Gestifute
3074,176553,Aymeric Laporte,1994-05-27,189.0,Defender Centre Back,left,
3075,186590,John Stones,1994-05-28,188.0,Defender Centre Back,right,Wasserman
3076,177476,Nathan Aké,1995-02-18,180.0,Defender Centre Back,left,Wasserman
3077,581669,CJ Egan-Riley,2003-01-02,183.0,Defender Centre Back,right,
3078,609883,Luke Mbete,2003-09-18,185.0,Defender Centre Back,left,CAA Stellar
3079,581681,Finley Burns,2003-06-17,196.0,Defender Centre Back,,Unique Sports Group
3080,203853,Oleksandr Zinchenko,1996-12-15,175.0,Defender Left Back,left,Anatoliy Patuk
3081,576121,Josh Wilson-Esbrand,2002-12-26,176.0,Defender Left Back,left,ROOF
3082,157495,Benjamin Mendy,1994-07-17,185.0,Defender Left Back,left,Sport Cover
3083,182712,João Cancelo,1994-05-27,182.0,Defender Right Back,right,Gestifute
3084,95424,Kyle Walker,1990-05-28,183.0,Defender Right Back,right,CAA Base Ltd
3085,627228,Yan Couto,2002-06-03,168.0,Defender Right Back,right,Think Ball & Sports ...
3086,357565,Rodri,1996-06-22,191.0,midfield Defensive Midfield,right,Pablo Barquero
3087,628451,Roméo Lavia,2004-01-06,181.0,midfield Defensive Midfield,right,Elite Project Group ...
3088,26267,Fernandinho,1985-05-04,179.0,midfield Defensive Midfield,right,Branchini Associati ...
3089,395239,Claudio Gomes,2000-07-23,180.0,midfield Defensive Midfield,right,Footinveston
3090,53622,Ilkay Gündogan,1990-10-24,180.0,midfield Central Midfield,right,KIN Partners
3091,583199,James McAtee,2002-10-18,180.0,midfield Central Midfield,left,YMU Group
3092,433183,Tommy Doyle,2001-10-17,172.0,midfield Central Midfield,right,Unique Sports Group
3093,88755,Kevin De Bruyne,1991-06-28,181.0,midfield Attacking Midfield,right,
3094,241641,Bernardo Silva,1994-08-10,173.0,midfield Attacking Midfield,left,Gestifute
3095,568177,Cole Palmer,2002-05-06,189.0,midfield Attacking Midfield,left,CAA Base Ltd
3096,661207,Oscar Bobb,2003-07-12,,midfield Attacking Midfield,left,CAA Stellar
3097,406635,Phil Foden,2000-05-28,171.0,Attack Left Winger,left,
3098,134425,Raheem Sterling,1994-12-08,170.0,Attack Left Winger,right,Relatives
3099,203460,Jack Grealish,1995-09-10,180.0,Attack Left Winger,right,CAA Stellar
3100,680806,Samuel Edozie,2003-01-28,181.0,Attack Left Winger,right,Unique Sports Group
3101,171424,Riyad Mahrez,1991-02-21,179.0,Attack Right Winger,left,
3102,668265,Kayky,2003-06-11,172.0,Attack Right Winger,left,Promanager
3103,568007,Ben Knight,2002-06-14,170.0,Attack Right Winger,left,CAA Stellar
3104,363205,Gabriel Jesus,1997-04-03,175.0,Attack Centre Forward,right,Energy Sports
3105,610849,Liam Delap,2003-02-08,186.0,Attack Centre Forward,right,CAA Stellar
3106,105470,Alisson,1992-10-02,193.0,Goalkeeper,right,NWS - Neis World ...
3107,340918,Caoimhín Kelleher,1998-11-23,188.0,Goalkeeper,right,CAA Stellar
3108,85864,Loris Karius,1993-06-22,191.0,Goalkeeper,right,ROGON
3109,71271,Adrián,1987-01-03,190.0,Goalkeeper,right,Bahía Internacional
3110,662334,Marcelo Pitaluga,2002-12-20,193.0,Goalkeeper,right,
3111,494284,Liam Hughes,2001-08-19,193.0,Goalkeeper,right,CAA Base Ltd
3112,706815,Harvey Davies,2003-09-03,190.0,Goalkeeper,left,Unique Sports Group
3113,139208,Virgil van Dijk,1991-07-08,193.0,Defender Centre Back,right,ROOF
3114,357119,Ibrahima Konaté,1999-05-25,194.0,Defender Centre Back,right,CAA Stellar
3115,256178,Joe Gomez,1997-05-23,188.0,Defender Centre Back,right,Wasserman
3116,82105,Joel Matip,1991-08-08,195.0,Defender Centre Back,right,ASBW Sport Marketing
3117,371814,Nathaniel Phillips,1997-03-21,190.0,Defender Centre Back,right,PLG
3118,541231,Sepp van den Berg,2001-12-20,192.0,Defender Centre Back,right,Key United
3119,503679,Rhys Williams,2001-02-03,195.0,Defender Centre Back,right,CAA Stellar
3120,257097,Ben Davies,1995-08-11,185.0,Defender Centre Back,left,CAA Base Ltd
3121,696324,Billy Koumetio,2002-11-14,195.0,Defender Centre Back,left,ROOF
3122,632349,Jarell Quansah,2003-01-29,190.0,Defender Centre Back,right,CAA Base Ltd
3123,234803,Andrew Robertson,1994-03-11,178.0,Defender Left Back,left,PLG
3124,338070,Konstantinos Tsimikas,1996-05-12,179.0,Defender Left Back,left,Prosport ...
3125,551001,Owen Beck,2002-08-09,177.0,Defender Left Back,left,SEG
3126,618495,James Norris,2003-04-04,172.0,Defender Left Back,left,Unique Sports Group
3127,314353,Trent Alexander-Arnold,1998-10-07,180.0,Defender Right Back,right,PLG
3128,503680,Neco Williams,2001-04-13,183.0,Defender Right Back,right,Wasserman
3129,624258,Conor Bradley,2003-07-09,181.0,Defender Right Back,right,
3130,670843,Isaac Mabaya,2004-09-22,,Defender Right Back,right,CAA Base Ltd
3131,225693,Fabinho,1993-10-23,188.0,midfield Defensive Midfield,right,Gestifute
3132,433188,Curtis Jones,2001-01-30,185.0,midfield Central Midfield,right,Wasserman
3133,302215,Naby Keïta,1995-02-10,172.0,midfield Central Midfield,right,ROOF
3134,60444,Thiago,1991-04-11,174.0,midfield Central Midfield,right,The Player ...
3135,143424,Alex Oxlade-Chamberlain,1993-08-15,175.0,midfield Central Midfield,right,Colossal Sports ...
3136,61651,Jordan Henderson,1990-06-17,187.0,midfield Central Midfield,right,ROOF
3137,618494,Tyler Morton,2002-10-31,185.0,midfield Central Midfield,right,SEG
3138,3333,James Milner,1986-01-04,175.0,midfield Central Midfield,right,
3139,433180,Elijah Dixon-Bonner,2001-01-01,,midfield Central Midfield,right,
3140,565822,Harvey Elliott,2003-04-04,170.0,midfield Attacking Midfield,left,ROOF
3141,344015,Ben Woodburn,1999-10-15,174.0,midfield Attacking Midfield,right,CAA Stellar
3142,655987,James Balagizi,2003-09-20,189.0,midfield Attacking Midfield,,CAA Base Ltd
3143,594721,Melkamu Frauendorf,2004-01-12,180.0,midfield Attacking Midfield,right,Match2gether
3144,200512,Sadio Mané,1992-04-10,174.0,Attack Left Winger,right,ROOF
3145,480692,Luis Díaz,1997-01-13,180.0,Attack Left Winger,right,Nomi Sports
3146,340950,Diogo Jota,1996-12-04,178.0,Attack Left Winger,right,Gestifute
3147,165793,Takumi Minamino,1995-01-16,172.0,Attack Left Winger,right,Sarcle Co. Ltd.
3148,148455,Mohamed Salah,1992-06-15,175.0,Attack Right Winger,left,
3149,236510,Sheyi Ojo,1997-06-19,179.0,Attack Right Winger,left,Elite Project Group ...
3150,732119,Kaide Gordon,2004-10-05,173.0,Attack Right Winger,left,CAA Stellar
3151,707164,Harvey Blair,2003-09-14,,Attack Right Winger,right,
3152,131789,Roberto Firmino,1991-10-02,181.0,Attack Centre Forward,right,ROGON
3153,148368,Divock Origi,1995-04-18,189.0,Attack Centre Forward,right,DLF
3154,696326,Max Woltman,2003-08-20,,Attack Centre Forward,,SEG
3155,442531,Edouard Mendy,1992-03-01,194.0,Goalkeeper,right,LIAN Sports Group
3156,192279,Kepa Arrizabalaga,1994-10-03,186.0,Goalkeeper,right,AC Talent
3157,116648,Marcus Bettinelli,1992-05-24,193.0,Goalkeeper,right,World in Motion
3158,490606,Lucas Bergström,2002-09-05,205.0,Goalkeeper,right,CAA Stellar
3159,731466,Teddy Sharman-Lowe,2003-03-30,189.0,Goalkeeper,right,10Ten Football
3160,86202,Antonio Rüdiger,1993-03-03,190.0,Defender Centre Back,right,FSB – ...
3161,196948,Andreas Christensen,1996-04-10,187.0,Defender Centre Back,right,KIN Partners
3162,157509,Kurt Zouma,1994-10-27,190.0,Defender Centre Back,right,
3163,346314,Trevoh Chalobah,1999-07-05,192.0,Defender Centre Back,right,CAA Base Ltd
3164,344596,Malang Sarr,1999-01-23,183.0,Defender Centre Back,left,P&P Sport ...
3165,29241,Thiago Silva,1984-09-22,181.0,Defender Centre Back,right,Paulo Tonietto
3166,316551,Jake Clarke-Salter,1997-09-22,188.0,Defender Centre Back,left,New Era Global ...
3167,640432,Xavier Mbuyamba,2001-12-31,195.0,Defender Centre Back,right,CLOSEVIEW
3168,316125,Ben Chilwell,1996-12-21,180.0,Defender Left Back,left,CAA Stellar
3169,112515,Marcos Alonso,1990-12-28,188.0,Defender Left Back,left,LIAN Sports Group
3170,224884,Abdul-Rahman Baba,1994-07-02,179.0,Defender Left Back,left,SPOCS Global Sports
3171,732117,Dylan Williams,2003-09-13,177.0,Defender Left Back,left,Prodigy Sports Group
3172,670858,Lewis Hall,2004-09-08,179.0,Defender Left Back,left,Wasserman
3173,472423,Reece James,1999-12-08,180.0,Defender Right Back,right,Unique Sports Group
3174,57500,César Azpilicueta,1989-08-28,178.0,Defender Right Back,right,Relatives
3175,102017,Jorginho,1991-12-20,178.0,midfield Defensive Midfield,right,Brezilya Agency
3176,225083,N'Golo Kanté,1991-03-29,171.0,midfield Defensive Midfield,right,KDS FM
3177,599739,Xavier Simons,2003-02-20,180.0,midfield Defensive Midfield,right,KIN Partners
3178,51471,Mateo Kovacic,1994-05-06,177.0,midfield Central Midfield,right,VPA Sports
3179,202886,Ruben Loftus-Cheek,1996-01-23,191.0,midfield Central Midfield,right,CAA Stellar
3180,423744,Billy Gilmour,2001-06-11,170.0,midfield Central Midfield,right,CAA Stellar
3181,131978,Ross Barkley,1993-12-05,189.0,midfield Central Midfield,right,Wasserman
3182,198589,Lewis Baker,1995-04-25,182.0,midfield Central Midfield,right,no agent
3183,73491,Danny Drinkwater,1990-03-05,178.0,midfield Central Midfield,right,no agent
3184,697278,Charlie Webster,2004-01-31,,midfield Central Midfield,,CAA Stellar
3185,346483,Mason Mount,1999-01-10,181.0,midfield Attacking Midfield,right,Relatives
3186,309400,Kai Havertz,1999-06-11,193.0,midfield Attacking Midfield,left,ROOF
3187,581675,Harvey Vale,2003-09-11,181.0,midfield Attacking Midfield,left,Unique Sports Group
3188,392768,Callum Hudson-Odoi,2000-11-07,177.0,Attack Left Winger,right,Relatives
3189,281404,Kenedy,1996-02-08,182.0,Attack Left Winger,left,
3190,177862,Charly Musonda Jr.,1996-10-15,173.0,Attack Left Winger,right,Niagara Sur
3191,315779,Christian Pulisic,1998-09-18,177.0,Attack Right Winger,right,Relatives
3192,217111,Hakim Ziyech,1993-03-19,181.0,Attack Right Winger,left,HZ INTERNATIONAL
3193,96341,Romelu Lukaku,1993-05-13,191.0,Attack Centre Forward,left,TEAM LUKAKU
3194,170527,Timo Werner,1996-03-06,180.0,Attack Centre Forward,right,Sports360 GmbH
3195,670857,Jude Soonsup-Bell,2004-01-10,182.0,Attack Centre Forward,right,Footwork
3196,258919,Dean Henderson,1997-03-12,188.0,Goalkeeper,right,CAA Stellar
3197,59377,David de Gea,1990-11-07,189.0,Goalkeeper,right,Relatives
3198,34130,Tom Heaton,1986-04-15,188.0,Goalkeeper,right,10Ten Football
3199,550829,Matej Kovar,2000-05-17,196.0,Goalkeeper,right,SPORT INVEST
3200,13460,Lee Grant,1983-01-27,193.0,Goalkeeper,right,
3201,164770,Raphaël Varane,1993-04-25,191.0,Defender Centre Back,right,CAA Base Ltd
3202,177907,Harry Maguire,1993-03-05,194.0,Defender Centre Back,right,Triple S Sports
3203,184573,Victor Lindelöf,1994-07-17,187.0,Defender Centre Back,right,HCM Sports ...
3204,286384,Eric Bailly,1994-04-12,187.0,Defender Centre Back,right,AMS CONSULTING
3205,117996,Phil Jones,1992-02-21,185.0,Defender Centre Back,right,Wasserman
3206,548470,Teden Mengi,2002-04-30,186.0,Defender Centre Back,right,CLOSEVIEW
3207,682562,Björn Hardley,2002-12-19,189.0,Defender Centre Back,left,SeiSei Football
3208,183288,Luke Shaw,1995-07-12,178.0,Defender Left Back,left,CAA Stellar
3209,255755,Alex Telles,1992-12-15,181.0,Defender Left Back,left,Gol International
3210,507700,Brandon Williams,2000-09-03,180.0,Defender Left Back,right,
3211,811778,Álvaro Fernandez,2003-03-23,186.0,Defender Left Back,left,
3212,477758,Aaron Wan-Bissaka,1997-11-26,183.0,Defender Right Back,right,Unique Sports Group
3213,357147,Diogo Dalot,1999-03-18,183.0,Defender Right Back,right,Proeleven S.A.
3214,315969,Scott McTominay,1996-12-08,191.0,midfield Defensive Midfield,right,
3215,505219,James Garner,2001-03-13,182.0,midfield Defensive Midfield,right,Triple S Sports
3216,74683,Nemanja Matic,1988-08-01,194.0,midfield Defensive Midfield,left,Universal Twenty Two
3217,686837,Charlie Savage,2003-05-02,182.0,midfield Defensive Midfield,left,New Era Global ...
3218,122153,Paul Pogba,1993-03-15,191.0,midfield Central Midfield,both,Rafaela Pimenta
3219,288255,Donny van de Beek,1997-04-18,184.0,midfield Central Midfield,right,HCM Sports ...
3220,191614,Fred,1993-03-05,169.0,midfield Central Midfield,left,Fabio Mello Sports
3221,686845,Zidane Iqbal,2003-04-27,181.0,midfield Central Midfield,right,SEG
3222,240306,Bruno Fernandes,1994-09-08,179.0,midfield Attacking Midfield,right,MRP.POSITIONUMBER
3223,141660,Jesse Lingard,1992-12-15,174.0,midfield Attacking Midfield,right,
3224,203394,Andreas Pereira,1996-01-01,178.0,midfield Attacking Midfield,right,Bertolucci Sports
3225,607224,Hannibal,2003-01-21,177.0,midfield Attacking Midfield,right,Footinveston
3226,44068,Juan Mata,1988-04-28,170.0,midfield Attacking Midfield,left,JM10 SPORT
3227,401173,Jadon Sancho,2000-03-25,180.0,Attack Left Winger,right,Elite Project Group ...
3228,258923,Marcus Rashford,1997-10-31,185.0,Attack Left Winger,right,Relatives
3229,583189,Anthony Elanga,2002-04-27,178.0,Attack Left Winger,right,CAA Stellar
3230,811779,Alejandro Garnacho,2004-07-01,180.0,Attack Left Winger,right,#LEADERS
3231,319301,Daniel James,1997-11-10,171.0,Attack Right Winger,right,CAA Stellar
3232,536835,Amad Diallo,2002-07-11,173.0,Attack Right Winger,left,AMS CONSULTING
3233,640026,Shola Shoretire,2004-02-02,171.0,Attack Right Winger,right,Gestifute
3234,344830,Tahith Chong,1999-12-04,185.0,Attack Right Winger,left,ROGON
3235,532826,Mason Greenwood,2001-10-01,181.0,Attack Right Winger,both,
3236,48280,Edinson Cavani,1987-02-14,184.0,Attack Centre Forward,right,
3237,244192,Pierluigi Gollini,1995-03-18,194.0,Goalkeeper,right,CAA Base Ltd
3238,17965,Hugo Lloris,1986-12-26,188.0,Goalkeeper,left,
3239,428016,Brandon Austin,1999-01-08,188.0,Goalkeeper,right,Unique Sports Group
3240,355915,Cristian Romero,1998-04-27,185.0,Defender Centre Back,right,Ciro Palermo
3241,341429,Davinson Sánchez,1996-06-12,187.0,Defender Centre Back,right,Villarreal & Schena
3242,175722,Eric Dier,1994-01-15,188.0,Defender Centre Back,right,
3243,346478,Japhet Tanganga,1999-03-31,184.0,Defender Centre Back,right,RDF Football
3244,297212,Joe Rodon,1997-10-22,193.0,Defender Centre Back,right,CAA Stellar
3245,341049,Cameron Carter-Vickers,1997-12-31,183.0,Defender Centre Back,right,Sports Empire ...
3246,488298,Maksim Paskotsi,2003-01-19,,Defender Centre Back,right,Trequartista ...
3247,554173,Malachi Fagan-Walcott,2002-03-11,186.0,Defender Centre Back,right,YMU Group
3248,503687,Tobi Omole,1999-12-17,189.0,Defender Centre Back,left,Elite Project Group ...
3249,462698,Brooklyn Lyons-Foster,2000-12-01,,Defender Centre Back,right,CAA Stellar
3250,282429,Sergio Reguilón,1996-12-16,178.0,Defender Left Back,left,Sports Invest UK ltd
3251,192765,Ben Davies,1993-04-24,181.0,Defender Left Back,left,CAA Stellar
3252,171679,Matt Doherty,1992-01-16,185.0,Defender Right Back,right,Gestifute
3253,392772,Marcel Lavinier,2000-12-16,185.0,Defender Right Back,right,Relatives
3254,696183,Kallum Cesay,2002-09-04,,Defender Right Back,right,
3255,406638,Oliver Skipp,2000-09-16,175.0,midfield Defensive Midfield,right,ARETÉ
3256,249126,Harry Winks,1996-02-02,178.0,midfield Defensive Midfield,right,CAA Stellar
3257,581598,Harvey White,2001-09-19,168.0,midfield Defensive Midfield,left,
3258,633659,Matthew Craig,2003-04-16,,midfield Defensive Midfield,,Sports Invest UK ltd
3259,633621,Michael Craig,2003-04-16,,midfield Defensive Midfield,right,Sports Invest UK ltd
3260,504051,Jamie Bowden,2001-07-09,183.0,midfield Defensive Midfield,right,CAA Stellar
3261,167799,Pierre-Emile Höjbjerg,1995-08-05,185.0,midfield Central Midfield,right,Gol International
3262,46001,Moussa Sissoko,1989-08-16,187.0,midfield Central Midfield,right,
3263,581683,Nile John,2003-03-06,176.0,midfield Central Midfield,right,Concilium Sport
3264,392775,Ryan Sessegnon,2000-05-18,178.0,midfield Left Midfield,left,Unique Sports Group
3265,207929,Dele Alli,1996-04-11,188.0,midfield Attacking Midfield,right,CAA Base Ltd
3266,728734,Alfie Devine,2004-08-01,182.0,midfield Attacking Midfield,right,CAA Base Ltd
3267,91845,Heung-min Son,1992-07-08,184.0,Attack Left Winger,both,CAA Base Ltd
3268,284165,Steven Bergwijn,1997-10-08,178.0,Attack Left Winger,right,Muy Manero
3269,559794,Jack Clarke,2000-11-23,181.0,Attack Left Winger,right,SMI Sports ...
3270,554174,J'Neil Bennett,2001-12-07,178.0,Attack Left Winger,right,CAA Base Ltd
3271,77100,Lucas Moura,1992-08-13,172.0,Attack Right Winger,right,4ComM
3272,530807,Dilan Markanday,2001-08-20,167.0,Attack Right Winger,left,Majestyk Sports ...
3273,696181,Romaine Mundle,2003-04-24,,Attack Right Winger,right,Concilium Sport
3274,132098,Harry Kane,1993-07-28,188.0,Attack Centre Forward,right,CK66
3275,670883,Dane Scarlett,2004-03-24,180.0,Attack Centre Forward,right,CAA Base Ltd
3276,427568,Aaron Ramsdale,1998-05-14,190.0,Goalkeeper,right,World in Motion
3277,72476,Bernd Leno,1992-03-04,190.0,Goalkeeper,right,fair-sport GmbH
3278,503769,Arthur Okonkwo,2001-09-09,198.0,Goalkeeper,right,ARETÉ
3279,493513,Karl Hein,2002-04-13,193.0,Goalkeeper,right,
3280,435338,Gabriel Magalhães,1997-12-19,190.0,Defender Centre Back,left,Bertolucci Sports
3281,253341,Rob Holding,1995-09-20,189.0,Defender Centre Back,right,CAA Stellar
3282,215118,Calum Chambers,1995-01-20,182.0,Defender Centre Back,right,Relatives
3283,586980,Alex Kirk,2002-10-27,,Defender Centre Back,,
3284,581445,Mazeed Ogungbo,2002-10-20,,Defender Centre Back,left,New Era Global ...
3285,697282,Zach Awe,2004-01-09,192.0,Defender Centre Back,right,Connect Force
3286,300716,Kieran Tierney,1997-06-05,180.0,Defender Left Back,left,CAA Stellar
3287,535955,Nuno Tavares,2000-01-26,183.0,Defender Left Back,left,Prodigy Players
3288,335721,Ben White,1997-10-08,186.0,Defender Right Back,right,
3289,112988,Cédric Soares,1991-08-31,171.0,Defender Right Back,right,Sports Invest UK ltd
3290,610649,Ryan Alebiosu,2001-12-17,188.0,Defender Right Back,right,Wasserman
3291,540687,Zak Swanson,2000-09-28,189.0,Defender Right Back,right,Crown Football ...
3292,230784,Thomas Partey,1993-06-13,185.0,midfield Defensive Midfield,right,JJ SPORT
3293,160438,Mohamed Elneny,1992-07-11,179.0,midfield Defensive Midfield,right,CAA Base Ltd
3294,111455,Granit Xhaka,1992-09-27,186.0,midfield Central Midfield,left,Signature - ISCM AG
3295,381967,Albert Sambi Lokonga,1999-10-22,183.0,midfield Central Midfield,right,Stirr Associates
3296,581674,Charlie Patino,2003-10-17,182.0,midfield Central Midfield,left,New Era Global ...
3297,547533,Miguel Azeez,2002-09-20,180.0,midfield Central Midfield,right,Goal Management
3298,559330,Salah-Eddine Oulad M'Hand,2003-08-20,177.0,midfield Central Midfield,right,Omer Karadag
3299,316264,Martin Ødegaard,1998-12-17,178.0,midfield Attacking Midfield,left,Nordic Sky
3300,392765,Emile Smith Rowe,2000-07-28,182.0,midfield Attacking Midfield,right,Jordan Wise
3301,668495,Marcelo Flores,2003-10-01,164.0,midfield Attacking Midfield,right,TMJ
3302,741238,Omari Hutchinson,2003-10-29,174.0,midfield Attacking Midfield,left,Sports Invest UK ltd
3303,655488,Gabriel Martinelli,2001-06-18,178.0,Attack Left Winger,right,TFM Agency
3304,433177,Bukayo Saka,2001-09-05,178.0,Attack Right Winger,left,Elite Project Group ...
3305,343052,Nicolas Pépé,1995-05-29,183.0,Attack Right Winger,left,LF360
3306,340325,Reiss Nelson,1999-12-10,175.0,Attack Right Winger,right,Relatives
3307,340324,Eddie Nketiah,1999-05-30,175.0,Attack Centre Forward,right,Elite Project Group ...
3308,93720,Alexandre Lacazette,1991-05-28,175.0,Attack Centre Forward,right,score agencies
3309,503770,Folarin Balogun,2001-07-03,178.0,Attack Centre Forward,right,Elite Project Group ...
3310,565821,Mika Biereth,2003-02-08,187.0,Attack Centre Forward,right,ROOF
3311,203026,Danny Ward,1993-06-22,191.0,Goalkeeper,right,CAA Stellar
3312,16911,Kasper Schmeichel,1986-11-05,189.0,Goalkeeper,right,P&P Sport ...
3313,2857,Eldin Jakupovic,1984-10-02,191.0,Goalkeeper,right,Next Generation ...
3314,486144,Jakub Stolarczyk,2000-12-19,194.0,Goalkeeper,right,Next Generation ...
3315,627198,Chituru Odunze,2002-10-14,200.0,Goalkeeper,left,CAA Stellar
3316,475411,Wesley Fofana,2000-12-17,186.0,Defender Centre Back,right,TTMA
3317,320141,Caglar Söyüncü,1996-05-23,185.0,Defender Centre Back,right,Wasserman
3318,99331,Jannik Vestergaard,1992-08-03,199.0,Defender Centre Back,both,Unique Sports Group
3319,214056,Daniel Amartey,1994-12-21,186.0,Defender Centre Back,right,Gol International
3320,42412,Jonny Evans,1988-01-03,188.0,Defender Centre Back,both,
3321,395797,Sam Hughes,1997-04-15,,Defender Centre Back,right,SEG
3322,714458,Ben Nelson,2004-03-18,193.0,Defender Centre Back,,Wasserman
3323,505194,Luke Thomas,2001-06-10,181.0,Defender Left Back,left,Wasserman
3324,40611,Ryan Bertrand,1989-08-05,179.0,Defender Left Back,left,FA Sport
3325,262226,Timothy Castagne,1995-12-05,185.0,Defender Right Back,right,Zénon Melon
3326,413220,James Justin,1998-02-23,183.0,Defender Right Back,right,CAA Stellar
3327,215876,Ricardo Pereira,1993-10-06,175.0,Defender Right Back,right,Gestifute
3328,530732,Vontae Daley-Campbell,2001-04-02,,Defender Right Back,right,
3329,274839,Wilfred Ndidi,1996-12-16,183.0,midfield Defensive Midfield,right,firsteleven ISM
3330,344605,Boubakary Soumaré,1999-02-27,188.0,midfield Defensive Midfield,right,Sport Avenir ...
3331,341501,Hamza Choudhury,1997-10-01,178.0,midfield Defensive Midfield,right,Wasserman
3332,111051,Nampalys Mendy,1992-06-23,167.0,midfield Defensive Midfield,right,Extra Time Sports ...
3333,533657,Lewis Brunt,2000-11-06,187.0,midfield Defensive Midfield,,Wasserman
3334,840640,Sammy Braybrooke,2004-03-12,,midfield Defensive Midfield,right,SEG
3335,249565,Youri Tielemans,1997-05-07,176.0,midfield Central Midfield,right,Claes Agency
3336,475188,Kiernan Dewsbury-Hall,1998-09-06,178.0,midfield Central Midfield,left,Wasserman
3337,583953,Oliver Ewing,2003-01-03,,midfield Central Midfield,,CAA Stellar
3338,670988,Wanya Marçal,2002-10-19,181.0,midfield Central Midfield,right,
3339,61560,Marc Albrighton,1989-11-18,175.0,midfield Right Midfield,right,
3340,294057,James Maddison,1996-11-23,175.0,midfield Attacking Midfield,right,CAA Base Ltd
3341,621193,Kasey McAteer,2001-11-22,,midfield Attacking Midfield,,Two Touch Agency
3342,867711,Will Alves,2005-05-04,,midfield Attacking Midfield,right,Unique Sports Group
3343,398065,Harvey Barnes,1997-12-09,182.0,Attack Left Winger,right,Wasserman
3344,246968,Ayoze Pérez,1993-07-29,178.0,Attack Second Striker,right,BOIM FOOTBALL ...
3345,406040,Ademola Lookman,1997-10-20,174.0,Attack Second Striker,right,ROOF
3346,295330,Kelechi Iheanacho,1996-10-03,185.0,Attack Centre Forward,left,
3347,365172,Patson Daka,1998-10-09,183.0,Attack Centre Forward,right,12 MANagement
3348,197838,Jamie Vardy,1987-01-11,179.0,Attack Centre Forward,right,Wasserman
3349,111873,Emiliano Martínez,1992-09-02,195.0,Goalkeeper,right,Universal Twenty Two
3350,75458,Robin Olsen,1990-01-08,196.0,Goalkeeper,right,HCM Sports ...
3351,110867,Jed Steer,1992-09-23,183.0,Goalkeeper,left,CAA Stellar
3352,484838,Viljami Sinisalo,2001-10-11,190.0,Goalkeeper,right,Tim Pole
3353,610863,Filip Marschall,2003-04-24,195.0,Goalkeeper,right,OmniSports
3354,253677,Tyrone Mings,1993-03-13,196.0,Defender Centre Back,left,Wasserman
3355,413403,Ezri Konsa,1997-10-23,183.0,Defender Centre Back,right,CAA Stellar
3356,233124,Kortney Hause,1995-07-16,191.0,Defender Centre Back,left,PowerHause SG
3357,646710,Sil Swinkels,2004-01-06,,Defender Centre Back,,SEG
3358,875929,Josh Feeney,2005-05-06,193.0,Defender Centre Back,right,CAA Base Ltd
3359,126664,Lucas Digne,1993-07-20,178.0,Defender Left Back,left,Beckster Int.
3360,250478,Matt Targett,1995-09-18,183.0,Defender Left Back,left,Straight Ace Sports
3361,670846,Ben Chrisene,2004-01-12,183.0,Defender Left Back,,ARETÉ
3362,425334,Matty Cash,1997-08-07,185.0,Defender Right Back,right,Simply Sport ...
3363,14086,Ashley Young,1985-07-09,175.0,Defender Right Back,both,CAA Base Ltd
3364,626888,Kaine Kesler-Hayden,2002-10-23,175.0,Defender Right Back,right,Wasserman
3365,324882,Marvelous Nakamba,1994-01-19,177.0,midfield Defensive Midfield,left,CAA Stellar
3366,645686,Lamare Bogarde,2004-01-05,185.0,midfield Defensive Midfield,right,Wasserman
3367,698097,Hayden Lindley,2002-09-02,178.0,midfield Defensive Midfield,right,ARETÉ
3368,447661,Douglas Luiz,1998-05-09,177.0,midfield Central Midfield,right,Sports Invest UK ltd
3369,193116,John McGinn,1994-10-18,178.0,midfield Central Midfield,left,
3370,503749,Jacob Ramsey,2001-05-28,180.0,midfield Central Midfield,right,Unique Sports Group
3371,174094,Morgan Sanson,1994-08-18,180.0,midfield Central Midfield,right,Gol International
3372,659459,Carney Chukwuemeka,2003-10-20,187.0,midfield Central Midfield,right,
3373,696589,Tim Iroegbunam,2003-06-30,183.0,midfield Central Midfield,right,OmniSports
3374,61653,Conor Hourihane,1991-02-02,181.0,midfield Central Midfield,left,
3375,646658,Aaron Ramsey,2003-01-21,181.0,midfield Attacking Midfield,,Unique Sports Group
3376,818237,Tommi O'Reilly,2003-12-15,170.0,midfield Attacking Midfield,left,ARETÉ
3377,387626,Leon Bailey,1997-08-09,178.0,Attack Left Winger,left,Phoenix Sports ...
3378,234189,Mahmoud Trezeguet,1994-10-01,179.0,Attack Left Winger,right,CAA Base Ltd
3379,665390,Jaden Philogene,2002-02-08,181.0,Attack Left Winger,right,Reflax Premium ...
3380,321247,Emiliano Buendía,1996-12-25,172.0,Attack Right Winger,right,Universal Twenty Two
3381,131996,Bertrand Traoré,1995-09-06,181.0,Attack Right Winger,left,CAA Stellar
3382,183720,Anwar El Ghazi,1995-05-03,189.0,Attack Right Winger,right,Sports Invest UK ltd
3383,324358,Ollie Watkins,1995-12-30,180.0,Attack Centre Forward,right,Two Touch Agency
3384,134294,Danny Ings,1992-07-23,177.0,Attack Centre Forward,right,
