season,Age,player_id,season_short
2020,24,226524,20/21
2020,31,56810,20/21
2020,25,84442,20/21
2020,33,25488,20/21
2020,24,319160,20/21
2020,29,123742,20/21
2020,25,238752,20/21
2020,28,112343,20/21
2020,24,287876,20/21
2020,19,469690,20/21
2020,23,256339,20/21
2020,31,42796,20/21
2020,27,174733,20/21
2020,26,197491,20/21
2020,25,284595,20/21
2020,27,144143,20/21
2020,30,49275,20/21
2020,21,434676,20/21
2020,19,574495,20/21
2020,23,287863,20/21
2020,22,348601,20/21
2020,26,162961,20/21
2020,19,540941,20/21
2020,28,159883,20/21
2020,23,241527,20/21
2020,37,22328,20/21
2020,27,163048,20/21
2020,26,147558,20/21
2020,22,272638,20/21
2020,25,199927,20/21
2020,34,34198,20/21
2020,18,464465,20/21
2020,21,309393,20/21
2020,28,173859,20/21
2020,29,146889,20/21
2020,31,40633,20/21
2020,34,34784,20/21
2020,26,167105,20/21
2020,22,301236,20/21
2020,21,315862,20/21
2020,19,702372,20/21
2020,25,205940,20/21
2020,24,238981,20/21
2020,19,623040,20/21
2020,36,12563,20/21
2020,25,358166,20/21
2020,22,340260,20/21
2020,27,110923,20/21
2020,37,22318,20/21
2020,17,579746,20/21
2020,26,176139,20/21
2020,26,242940,20/21
2020,33,34344,20/21
2020,21,346567,20/21
2020,33,44136,20/21
2020,23,313477,20/21
2020,18,525704,20/21
2020,31,46105,20/21
2020,35,21905,20/21
2020,27,167859,20/21
2020,26,149829,20/21
2020,20,394304,20/21
2020,26,160471,20/21
2020,19,507479,20/21
2020,21,398030,20/21
2020,21,375391,20/21
2020,21,319231,20/21
2020,21,315867,20/21
2020,29,88683,20/21
2020,29,79045,20/21
2020,38,84467,20/21
2020,22,303219,20/21
2020,23,435228,20/21
2020,36,16873,20/21
2020,22,297645,20/21
2020,23,288480,20/21
2020,24,287367,20/21
2020,18,569384,20/21
2020,24,435213,20/21
2020,20,392538,20/21
2020,24,552472,20/21
2020,30,281900,20/21
2020,26,230826,20/21
2020,28,397950,20/21
2020,21,587458,20/21
2020,26,241076,20/21
2020,24,256361,20/21
2020,19,432092,20/21
2020,26,197929,20/21
2020,21,353609,20/21
2020,20,459300,20/21
2020,22,357003,20/21
2020,24,238947,20/21
2020,17,632831,20/21
2020,26,240244,20/21
2020,22,624548,20/21
2020,24,200194,20/21
2020,26,198087,20/21
2020,22,353796,20/21
2020,23,257751,20/21
2020,24,235931,20/21
2020,28,96806,20/21
2020,32,110338,20/21
2020,16,632829,20/21
2020,28,88909,20/21
2020,30,83877,20/21
2020,23,354814,20/21
2020,31,67639,20/21
2020,28,257660,20/21
2020,18,621223,20/21
2020,23,278531,20/21
2020,22,365565,20/21
2020,30,124769,20/21
2020,37,51186,20/21
2020,25,268178,20/21
2020,22,314965,20/21
2020,17,696617,20/21
2020,25,218067,20/21
2020,24,309929,20/21
2020,28,121402,20/21
2020,22,291400,20/21
2020,17,672792,20/21
2020,28,163582,20/21
2020,23,400485,20/21
2020,31,56803,20/21
2020,21,373379,20/21
2020,28,194549,20/21
2020,20,405399,20/21
2020,37,16633,20/21
2020,19,504825,20/21
2020,26,66736,20/21
2020,27,183031,20/21
2020,29,169841,20/21
2020,18,621232,20/21
2020,15,818159,20/21
2020,30,61751,20/21
2020,31,74448,20/21
2020,25,216118,20/21
2020,34,33218,20/21
2020,22,343945,20/21
2020,23,270901,20/21
2020,25,210983,20/21
2020,17,705242,20/21
2020,18,662752,20/21
2020,29,449151,20/21
2020,32,86079,20/21
2020,20,549791,20/21
2020,31,45389,20/21
2020,30,61637,20/21
2020,32,139743,20/21
2020,40,85270,20/21
2020,29,88680,20/21
2020,30,73943,20/21
2020,19,476624,20/21
2020,23,324282,20/21
2020,38,21151,20/21
2020,29,98888,20/21
2020,28,149446,20/21
2020,23,331389,20/21
2020,19,708868,20/21
2020,20,457773,20/21
2020,18,550443,20/21
2020,23,320915,20/21
2020,30,59340,20/21
2020,21,608469,20/21
2020,24,238977,20/21
2020,32,55801,20/21
2020,24,241923,20/21
2020,16,705094,20/21
2020,32,46552,20/21
2020,26,165873,20/21
2020,28,146743,20/21
2020,21,338637,20/21
2020,30,160560,20/21
2020,33,56762,20/21
2020,30,85393,20/21
2020,33,37295,20/21
2020,30,244061,20/21
2020,18,539612,20/21
2020,24,290698,20/21
2020,26,163489,20/21
2020,26,200174,20/21
2020,26,146752,20/21
2020,30,130394,20/21
2020,18,532040,20/21
2021,28,110923,21/22
2021,31,75411,21/22
2021,19,494301,21/22
2021,34,39983,21/22
2021,19,490384,21/22
2021,20,536341,21/22
2021,30,79960,21/22
2021,28,88682,21/22
2021,22,332697,21/22
2021,26,182913,21/22
2021,17,571607,21/22
2021,20,489611,21/22
2021,19,477556,21/22
2021,33,91970,21/22
2021,20,682032,21/22
2021,21,431755,21/22
2021,18,668951,21/22
2021,28,128223,21/22
2021,19,620477,21/22
2021,31,44058,21/22
2021,21,492319,21/22
2021,18,663519,21/22
2021,21,326031,21/22
2021,26,162959,21/22
2021,36,29260,21/22
2021,22,346567,21/22
2021,29,145707,21/22
2021,23,265088,21/22
2021,24,354362,21/22
2021,24,362842,21/22
2021,20,432090,21/22
2021,30,50057,21/22
2021,21,430280,21/22
2021,23,341092,21/22
2021,17,581672,21/22
2021,27,197300,21/22
2021,27,206050,21/22
2021,36,8198,21/22
2021,21,364135,21/22
2021,19,564795,21/22
2021,36,28021,21/22
2021,18,704337,21/22
2021,22,315853,21/22
2021,32,55769,21/22
2021,19,614498,21/22
2021,18,731491,21/22
2021,31,54906,21/22
2021,28,156617,21/22
2021,19,614500,21/22
2021,27,126414,21/22
2021,34,37666,21/22
2021,25,321528,21/22
2021,32,42460,21/22
2021,23,406625,21/22
2021,32,40433,21/22
2021,17,819036,21/22
2021,24,303657,21/22
2021,38,16633,21/22
2021,26,204069,21/22
2021,29,111196,21/22
2021,33,44327,21/22
2021,23,198116,21/22
2021,35,46156,21/22
2021,18,582353,21/22
2021,24,255942,21/22
2021,27,197471,21/22
2021,29,143812,21/22
2021,18,622380,21/22
2021,26,227081,21/22
2021,35,28396,21/22
2021,21,357991,21/22
2021,37,22141,21/22
2021,19,592924,21/22
2021,23,303254,21/22
2021,26,197747,21/22
2021,21,323167,21/22
2021,23,339808,21/22
2021,24,262523,21/22
2021,23,351816,21/22
2021,24,294808,21/22
2021,27,259953,21/22
2021,21,314678,21/22
2021,22,357164,21/22
2021,22,381950,21/22
2021,26,195171,21/22
2021,34,82442,21/22
2021,17,698548,21/22
2021,25,182906,21/22
2021,35,55282,21/22
2021,18,567465,21/22
2021,17,815563,21/22
2021,21,585949,21/22
2021,32,48859,21/22
2021,19,621123,21/22
2021,24,296422,21/22
2021,30,130365,21/22
2021,21,397033,21/22
2021,26,182618,21/22
2021,19,582302,21/22
2021,19,539134,21/22
2021,27,187587,21/22
2021,30,449151,21/22
2021,39,3455,21/22
2021,18,673495,21/22
2021,32,73396,21/22
2021,21,417414,21/22
2021,30,93128,21/22
2021,23,342046,21/22
2021,30,121985,21/22
2021,18,582354,21/22
2021,30,87884,21/22
2021,27,169880,21/22
2021,29,126711,21/22
2021,26,192735,21/22
2021,25,240357,21/22
2021,27,181136,21/22
2021,21,400489,21/22
2021,18,703245,21/22
2021,18,566936,21/22
2021,27,165895,21/22
2021,34,56416,21/22
2021,26,199258,21/22
2021,24,240414,21/22
2021,19,555557,21/22
2021,16,809986,21/22
2021,27,257732,21/22
2021,30,104752,21/22
2021,18,618505,21/22
2021,19,616142,21/22
2021,30,126656,21/22
2021,20,397225,21/22
2021,17,877620,21/22
2021,29,82070,21/22
2021,25,350219,21/22
2021,25,354361,21/22
2021,21,358008,21/22
2021,30,133964,21/22
2021,25,316889,21/22
2021,24,400485,21/22
2021,22,401923,21/22
2021,17,707295,21/22
2021,29,199976,21/22
2021,19,704079,21/22
2021,17,667060,21/22
2021,28,165513,21/22
2021,30,72441,21/22
2021,19,616628,21/22
2021,23,336960,21/22
2021,29,173859,21/22
2021,23,360518,21/22
2021,19,487836,21/22
2021,24,332179,21/22
2021,19,616638,21/22
2021,18,567472,21/22
2021,19,487846,21/22
2021,28,207877,21/22
2021,25,255450,21/22
2021,24,312735,21/22
2021,30,73794,21/22
2021,17,988862,21/22
2021,27,242359,21/22
2021,17,617808,21/22
2021,30,126634,21/22
2021,23,340879,21/22
2021,17,571604,21/22
2021,31,125020,21/22
2021,24,369674,21/22
2021,27,275303,21/22
2021,21,392956,21/22
2021,30,133179,21/22
2021,29,148252,21/22
2021,20,430503,21/22
2021,18,567470,21/22
2021,18,663939,21/22
2021,26,273132,21/22
2021,26,205938,21/22
2021,33,80351,21/22
2021,21,535469,21/22
2021,17,622031,21/22
2021,30,119228,21/22
2021,23,438682,21/22
2021,17,703227,21/22
2021,25,256448,21/22
2021,31,103427,21/22
2021,17,861192,21/22
2021,23,439072,21/22
2021,30,84344,21/22
2021,26,205006,21/22
2021,17,650993,21/22
2021,28,164771,21/22
2021,20,647484,21/22
2021,29,112465,21/22
2021,19,562049,21/22
2021,19,550108,21/22
2021,21,392085,21/22
2021,17,746891,21/22
2021,23,282810,21/22
2021,24,298976,21/22
2021,18,872380,21/22
2021,33,45026,21/22
2021,19,581604,21/22
2021,22,524481,21/22
2021,21,371371,21/22
2021,19,716411,21/22
2021,28,118689,21/22
2021,16,709970,21/22
2021,20,475208,21/22
2021,26,199248,21/22
2021,23,355501,21/22
2021,19,628645,21/22
2021,23,398163,21/22
2021,23,285845,21/22
2021,25,286297,21/22
2021,32,55735,21/22
2021,28,94529,21/22
2021,23,331726,21/22
2021,26,358166,21/22
2021,18,647534,21/22
2021,31,96254,21/22
2021,38,6442,21/22
2021,23,380350,21/22
2021,30,113133,21/22
2021,28,143559,21/22
2021,28,124555,21/22
2021,25,280730,21/22
2021,25,318077,21/22
2021,27,215616,21/22
2021,28,184894,21/22
2021,31,57280,21/22
2021,18,602124,21/22
2021,19,561150,21/22
2021,22,386455,21/22
2021,34,61253,21/22
2021,17,669915,21/22
2021,23,390638,21/22
2021,30,89086,21/22
2021,18,724418,21/22
2021,23,208166,21/22
2021,22,370701,21/22
2021,23,413507,21/22
2021,25,373373,21/22
2021,18,610383,21/22
2021,21,404260,21/22
2021,26,240219,21/22
2021,24,287579,21/22
2021,24,303116,21/22
2021,22,324377,21/22
2021,29,88909,21/22
2021,23,486031,21/22
2021,18,704176,21/22
2021,21,357498,21/22
2021,19,547786,21/22
2021,38,7825,21/22
2021,19,538079,21/22
2021,28,126729,21/22
2021,25,239962,21/22
2021,34,44420,21/22
2021,28,239802,21/22
2021,18,708086,21/22
2021,34,41414,21/22
2021,18,613539,21/22
2021,28,128220,21/22
2021,28,266795,21/22
2021,21,601577,21/22
2021,23,448466,21/22
2021,29,228761,21/22
2021,33,65278,21/22
2021,31,105521,21/22
2021,26,222209,21/22
2021,24,300137,21/22
2021,24,457931,21/22
2021,33,131075,21/22
2021,20,465565,21/22
2021,27,331401,21/22
2021,27,200056,21/22
2021,26,199733,21/22
2021,23,289165,21/22
2021,26,266302,21/22
2021,28,170481,21/22
2021,18,624942,21/22
2021,28,159372,21/22
2021,16,769063,21/22
2021,27,256267,21/22
2021,22,323255,21/22
2021,18,502475,21/22
2021,29,277167,21/22
2021,22,555015,21/22
2021,24,256678,21/22
2021,23,401527,21/22
2021,37,21763,21/22
2021,22,353922,21/22
2021,23,290862,21/22
2021,21,394300,21/22
2021,23,416386,21/22
2021,19,613129,21/22
2021,16,808559,21/22
2021,21,391065,21/22
2021,24,216569,21/22
2021,25,239941,21/22
2021,17,691828,21/22
2021,26,177843,21/22
2021,21,405885,21/22
2021,20,600936,21/22
2021,34,35865,21/22
2021,17,659648,21/22
2021,40,21872,21/22
2021,26,119031,21/22
2021,31,123261,21/22
2021,25,311178,21/22
2021,18,691825,21/22
2021,26,129674,21/22
2021,36,7093,21/22
2021,23,552549,21/22
2021,29,101213,21/22
2021,18,745436,21/22
2021,19,655525,21/22
2021,29,94307,21/22
2021,19,508371,21/22
2021,22,345473,21/22
2021,18,546176,21/22
2021,22,315867,21/22
2021,30,163222,21/22
2021,19,658244,21/22
2021,32,77825,21/22
2021,18,652920,21/22
2021,20,544149,21/22
2021,28,86784,21/22
2021,29,32113,21/22
2021,34,55854,21/22
2021,20,648779,21/22
2021,24,236490,21/22
2021,24,308279,21/22
2021,21,392538,21/22
2021,27,129588,21/22
2021,24,373899,21/22
2021,21,522681,21/22
2021,18,526098,21/22
2021,26,205940,21/22
2021,20,551752,21/22
2021,27,167727,21/22
2021,21,417896,21/22
2021,24,257474,21/22
2021,20,463792,21/22
2021,24,516716,21/22
2021,22,386446,21/22
2021,28,183031,21/22
2021,17,704729,21/22
2021,17,705063,21/22
2021,26,336125,21/22
2021,24,245056,21/22
2021,26,225873,21/22
2021,19,617019,21/22
2021,21,482107,21/22
2021,24,340070,21/22
2021,25,234523,21/22
2021,30,96828,21/22
2021,19,706380,21/22
2021,29,110925,21/22
2021,17,818892,21/22
2021,21,368891,21/22
2021,25,247377,21/22
2021,21,423614,21/22
2021,17,818882,21/22
2021,19,591949,21/22
2021,18,861221,21/22
2021,18,577394,21/22
2021,26,207715,21/22
2021,33,60889,21/22
2021,22,342405,21/22
2021,24,237658,21/22
2021,19,464446,21/22
2021,17,679754,21/22
2021,19,662752,21/22
2021,29,82048,21/22
2021,19,562030,21/22
2021,24,368482,21/22
2021,32,41384,21/22
2021,30,119115,21/22
2021,19,616667,21/22
2021,30,80894,21/22
2021,19,574164,21/22
2021,16,821105,21/22
2021,29,126673,21/22
2021,19,471004,21/22
2021,19,556173,21/22
2021,15,818878,21/22
2021,28,187245,21/22
2021,22,331560,21/22
2021,33,33571,21/22
2021,24,347900,21/22
2021,16,699442,21/22
2021,23,497291,21/22
2021,31,85393,21/22
2021,21,401920,21/22
2021,30,63186,21/22
2021,22,486624,21/22
2021,19,496270,21/22
2021,21,432982,21/22
2021,20,394346,21/22
2021,21,439292,21/22
2021,30,99180,21/22
2021,17,818888,21/22
2021,21,371013,21/22
2021,17,488270,21/22
2021,21,415801,21/22
2021,17,709986,21/22
2021,26,115763,21/22
2021,29,163639,21/22
2021,21,431698,21/22
2021,19,644676,21/22
2021,17,660860,21/22
2021,29,73926,21/22
2021,22,290032,21/22
2021,23,398808,21/22
2021,20,470794,21/22
2021,19,554433,21/22
2021,18,631007,21/22
2021,26,272261,21/22
2021,26,283735,21/22
2021,19,550106,21/22
2021,17,704423,21/22
2021,28,131951,21/22
2021,32,45389,21/22
2021,25,241923,21/22
2021,20,535881,21/22
2021,30,127217,21/22
2021,17,678006,21/22
2021,23,389837,21/22
2021,26,248732,21/22
2021,24,391498,21/22
2021,22,386755,21/22
2021,27,157507,21/22
2021,35,43848,21/22
2021,28,140757,21/22
2021,18,554432,21/22
2021,30,70411,21/22
2021,20,374418,21/22
2021,31,102470,21/22
2021,33,36371,21/22
2021,19,506941,21/22
2021,25,238993,21/22
2021,19,487828,21/22
2021,29,130388,21/22
2021,21,491693,21/22
2021,26,255744,21/22
2021,31,104597,21/22
2021,34,56830,21/22
2021,18,556385,21/22
2021,18,704711,21/22
2021,19,546880,21/22
2021,18,704693,21/22
2021,33,47513,21/22
2021,18,704709,21/22
2021,30,112302,21/22
2021,19,617170,21/22
2021,20,465279,21/22
2021,19,528833,21/22
2021,19,574889,21/22
2021,31,44948,21/22
2021,23,595809,21/22
2021,31,35249,21/22
2021,31,54581,21/22
2021,30,85528,21/22
2021,35,27807,21/22
2021,17,612059,21/22
2021,18,617178,21/22
2021,25,410158,21/22
2021,27,210178,21/22
2021,23,293168,21/22
2021,17,704692,21/22
2021,30,92899,21/22
2021,23,424042,21/22
2021,30,69646,21/22
2021,26,323954,21/22
2021,18,704708,21/22
2021,23,322305,21/22
2021,30,53536,21/22
2021,17,704712,21/22
2021,18,704710,21/22
2021,15,876400,21/22
2021,25,283528,21/22
2021,27,129476,21/22
2021,25,295331,21/22
2021,23,339707,21/22
2021,25,258482,21/22
2021,35,41912,21/22
2021,17,740517,21/22
2021,21,345458,21/22
2021,22,354909,21/22
2021,27,242940,21/22
2021,18,568333,21/22
2021,18,621153,21/22
2021,27,312862,21/22
2021,25,563812,21/22
2021,25,315063,21/22
2021,25,317482,21/22
2021,25,235931,21/22
2021,29,134883,21/22
2021,18,650224,21/22
2021,18,701842,21/22
2021,31,83877,21/22
2021,19,666547,21/22
2021,25,282388,21/22
2021,26,238752,21/22
2021,32,64793,21/22
2021,20,396682,21/22
2021,27,12907,21/22
2021,18,640544,21/22
2021,18,704260,21/22
2021,21,459655,21/22
2021,20,481834,21/22
2021,35,54928,21/22
2021,34,54935,21/22
2021,31,102745,21/22
2021,18,619353,21/22
2021,27,136514,21/22
2021,21,392569,21/22
2021,20,459452,21/22
2021,25,295183,21/22
2021,26,197473,21/22
2021,31,68864,21/22
2021,28,167796,21/22
2021,26,264116,21/22
2021,18,736034,21/22
2021,18,610878,21/22
2021,18,607227,21/22
2021,29,129129,21/22
2021,25,197751,21/22
2021,23,460898,21/22
2021,26,238537,21/22
2021,19,613533,21/22
2021,25,310458,21/22
2021,27,197491,21/22
2021,18,663900,21/22
2021,26,171399,21/22
2021,28,144143,21/22
2021,27,111227,21/22
2021,33,75942,21/22
2021,25,226524,21/22
2021,22,434676,21/22
2021,20,574495,21/22
2021,34,25488,21/22
2021,25,319160,21/22
2021,24,340394,21/22
2021,20,540941,21/22
2021,27,146752,21/22
2021,29,112343,21/22
2021,21,419061,21/22
2021,38,22328,21/22
2021,18,678441,21/22
2021,24,256339,21/22
2021,32,42796,21/22
2021,28,174733,21/22
2021,29,131102,21/22
2021,32,81789,21/22
2021,19,552751,21/22
2021,26,284595,21/22
2021,18,622800,21/22
2021,24,324282,21/22
2021,31,49275,21/22
2021,18,624436,21/22
2021,25,216179,21/22
2021,32,56810,21/22
2021,19,487839,21/22
2021,19,567445,21/22
2021,19,503638,21/22
2021,19,628558,21/22
2021,34,52312,21/22
2021,29,159883,21/22
2021,33,84765,21/22
2021,18,650255,21/22
2021,29,146799,21/22
2021,32,42744,21/22
2021,17,691529,21/22
2021,24,278531,21/22
2021,20,358003,21/22
2021,31,111347,21/22
2021,20,547985,21/22
2021,23,297645,21/22
2021,25,183841,21/22
2021,19,467992,21/22
2021,26,171159,21/22
2021,23,390117,21/22
2021,26,240934,21/22
2021,25,193867,21/22
2021,23,291400,21/22
2021,22,390177,21/22
2021,18,641537,21/22
2021,22,315865,21/22
2021,29,160344,21/22
2021,19,603891,21/22
2021,24,286047,21/22
2021,28,163652,21/22
2021,19,603692,21/22
2021,19,493702,21/22
2021,24,435228,21/22
2021,31,88706,21/22
2021,19,603676,21/22
2021,20,469211,21/22
2021,18,641553,21/22
2021,28,197745,21/22
2021,19,543771,21/22
2021,18,616169,21/22
2021,23,387234,21/22
2021,25,192638,21/22
2021,26,201040,21/22
2021,18,691482,21/22
2021,27,162961,21/22
2021,27,38607,21/22
2021,23,265078,21/22
2021,30,134983,21/22
2021,34,25508,21/22
2021,38,22318,21/22
2021,21,338672,21/22
2021,22,532937,21/22
2021,26,199927,21/22
2021,35,34198,21/22
2021,21,459658,21/22
2021,23,237666,21/22
2021,28,167491,21/22
2021,24,313830,21/22
2021,32,40633,21/22
2021,28,167859,21/22
2021,21,394304,21/22
2021,23,301236,21/22
2021,25,287700,21/22
2021,24,305947,21/22
2021,37,12563,21/22
2021,20,432092,21/22
2021,30,88683,21/22
2021,32,37834,21/22
2021,18,553757,21/22
2021,23,317057,21/22
2021,26,234880,21/22
2021,22,320871,21/22
2021,21,367284,21/22
2021,29,124715,21/22
2021,27,176139,21/22
2021,20,500164,21/22
2021,19,502821,21/22
2021,34,44136,21/22
2021,24,313477,21/22
2021,19,525704,21/22
2021,27,181382,21/22
2021,36,21905,21/22
2021,20,503871,21/22
2021,27,181768,21/22
2021,22,315862,21/22
2021,20,702372,21/22
2021,20,623040,21/22
2021,21,589737,21/22
2021,27,199953,21/22
2021,24,340151,21/22
2021,21,364132,21/22
2021,26,135747,21/22
2021,36,12359,21/22
2021,21,529833,21/22
2021,20,392771,21/22
2021,25,239099,21/22
2021,32,198873,21/22
2021,17,894579,21/22
2021,28,228444,21/22
2021,37,21972,21/22
2021,25,309944,21/22
2021,18,654543,21/22
2021,24,287875,21/22
2021,19,718088,21/22
2021,19,504209,21/22
2021,19,670096,21/22
2021,29,165531,21/22
2021,26,200188,21/22
2021,22,446491,21/22
2021,18,623872,21/22
2021,23,406042,21/22
2021,21,566613,21/22
2021,20,524428,21/22
2021,26,412513,21/22
2021,28,225055,21/22
2021,24,271622,21/22
2021,34,30690,21/22
2021,18,616228,21/22
2021,23,323929,21/22
2021,16,721481,21/22
2021,27,197470,21/22
2021,22,438961,21/22
2021,17,907619,21/22
2021,25,239934,21/22
2021,22,378260,21/22
2021,25,242078,21/22
2021,26,204987,21/22
2021,31,102984,21/22
2021,17,817275,21/22
2021,25,216599,21/22
2021,23,393804,21/22
2021,22,377665,21/22
2021,24,270515,21/22
2021,25,238950,21/22
2021,34,33706,21/22
2021,18,566861,21/22
2021,19,659781,21/22
2021,23,413605,21/22
2021,28,164534,21/22
2021,17,806524,21/22
2021,30,79045,21/22
2021,23,357003,21/22
2021,21,425918,21/22
2021,18,632831,21/22
2021,23,344072,21/22
2021,23,624548,21/22
2021,29,131731,21/22
2021,23,353796,21/22
2021,18,579294,21/22
2021,17,632829,21/22
2021,25,203842,21/22
2021,19,540827,21/22
2021,21,567217,21/22
2021,18,538974,21/22
2021,24,354814,21/22
2021,20,482836,21/22
2021,18,581912,21/22
2021,27,197929,21/22
2021,19,602299,21/22
2021,22,292772,21/22
2021,22,372809,21/22
2021,26,268178,21/22
2021,25,287367,21/22
2021,25,435213,21/22
2021,22,344595,21/22
2021,24,257751,21/22
2021,29,96806,21/22
2021,22,587458,21/22
2021,27,241076,21/22
2021,25,256361,21/22
2021,16,883048,21/22
2021,19,459661,21/22
2021,24,308278,21/22
2021,24,243225,21/22
2021,31,73090,21/22
2021,21,541282,21/22
2021,18,606614,21/22
2021,22,346561,21/22
2021,25,226058,21/22
2021,34,45314,21/22
2021,28,111433,21/22
2021,31,57633,21/22
2021,18,709579,21/22
2021,17,815941,21/22
2021,22,392966,21/22
2021,32,46105,21/22
2021,31,84766,21/22
2021,22,406806,21/22
2021,22,472161,21/22
2021,26,84442,21/22
2021,17,708084,21/22
2021,26,260777,21/22
2021,28,130360,21/22
2021,32,54984,21/22
2021,24,241527,21/22
2021,29,194549,21/22
2021,24,213854,21/22
2021,24,267614,21/22
2021,19,542394,21/22
2021,30,99254,21/22
2021,31,55000,21/22
2021,25,256996,21/22
2021,19,568559,21/22
2021,28,205054,21/22
2021,31,240786,21/22
2021,30,50617,21/22
2021,22,393904,21/22
2021,19,816930,21/22
2021,18,616631,21/22
2021,25,250153,21/22
2021,25,407885,21/22
2021,28,136133,21/22
2021,21,607854,21/22
2021,25,386552,21/22
2021,23,298635,21/22
2021,30,45581,21/22
2021,18,704347,21/22
2021,26,287600,21/22
2021,38,22068,21/22
2021,25,291422,21/22
2021,22,642689,21/22
2021,31,67556,21/22
2021,20,421780,21/22
2021,18,651206,21/22
2021,19,622029,21/22
2015,26,40680,15/16
2015,20,164145,15/16
2015,26,26485,15/16
2015,28,34593,15/16
2015,26,54659,15/16
2015,22,126719,15/16
2015,31,2219,15/16
2015,26,44017,15/16
2015,33,7476,15/16
2015,24,60444,15/16
2015,20,161204,15/16
2015,21,125105,15/16
2015,19,243714,15/16
2015,17,337027,15/16
2015,31,4360,15/16
2015,26,38253,15/16
2015,29,17259,15/16
2015,34,80,15/16
2015,23,59016,15/16
2015,28,45124,15/16
2015,24,49734,15/16
2015,22,82008,15/16
2015,29,33947,15/16
2015,20,161056,15/16
2015,28,37666,15/16
2015,24,44466,15/16
2015,18,195051,15/16
2015,23,74842,15/16
2015,18,232144,15/16
2015,32,22068,15/16
2015,24,75615,15/16
2015,25,58358,15/16
2015,34,26,15/16
2015,26,39728,15/16
2015,21,124502,15/16
2015,16,299328,15/16
2015,23,93922,15/16
2015,17,274461,15/16
2015,26,29993,15/16
2015,19,245034,15/16
2015,28,28947,15/16
2015,22,82243,15/16
2015,26,55735,15/16
2015,20,177847,15/16
2015,16,315779,15/16
2015,29,73782,15/16
2015,24,59027,15/16
2015,21,104220,15/16
2015,27,34322,15/16
2015,26,40995,15/16
2015,27,35208,15/16
2015,30,25727,15/16
2015,19,195246,15/16
2015,19,196792,15/16
2015,26,31095,15/16
2015,24,53622,15/16
2015,26,35207,15/16
2015,26,81785,15/16
2015,26,58864,15/16
2015,23,108880,15/16
2015,19,192268,15/16
2015,23,94201,15/16
2015,32,32213,15/16
2015,27,45448,15/16
2015,20,158055,15/16
2015,31,8317,15/16
2015,25,49730,15/16
2015,24,93704,15/16
2015,21,117674,15/16
2015,26,42460,15/16
2015,24,353108,15/16
2015,27,38410,15/16
2015,20,157927,15/16
2015,26,56331,15/16
2015,31,1667,15/16
2015,28,32779,15/16
2015,22,86784,15/16
2015,27,65255,15/16
2015,31,16136,15/16
2015,23,189283,15/16
2015,29,35247,15/16
2015,18,231586,15/16
2015,27,10471,15/16
2015,27,38440,15/16
2015,20,183780,15/16
2015,24,88755,15/16
2015,19,227967,15/16
2015,24,58205,15/16
2015,18,237732,15/16
2015,17,289507,15/16
2015,27,36182,15/16
2015,27,34557,15/16
2015,31,14219,15/16
2015,25,43512,15/16
2015,19,206386,15/16
2015,23,175792,15/16
2015,21,228433,15/16
2015,28,36914,15/16
2015,30,3256,15/16
2015,18,227078,15/16
2015,26,30059,15/16
2015,21,126414,15/16
2015,26,89701,15/16
2015,19,187492,15/16
2015,18,252088,15/16
2015,24,66058,15/16
2015,27,50935,15/16
2015,23,72476,15/16
2015,33,4746,15/16
2015,19,196357,15/16
2015,23,58489,15/16
2015,17,267330,15/16
2015,18,202591,15/16
2015,18,237444,15/16
2015,24,82097,15/16
2015,24,53418,15/16
2015,19,182752,15/16
2015,21,157373,15/16
2015,22,91845,15/16
2015,25,61087,15/16
2015,21,261406,15/16
2015,31,6237,15/16
2015,25,53408,15/16
2015,18,195778,15/16
2015,23,82105,15/16
2015,22,143559,15/16
2015,19,196231,15/16
2015,22,94005,15/16
2015,27,27800,15/16
2015,32,1662,15/16
2015,27,40478,15/16
2015,20,153084,15/16
2015,21,118397,15/16
2015,25,118022,15/16
2015,17,227102,15/16
2015,27,39102,15/16
2015,31,4357,15/16
2015,26,39015,15/16
2015,34,17029,15/16
2015,35,1363,15/16
2015,27,39020,15/16
2015,18,228948,15/16
2015,28,19354,15/16
2015,26,112062,15/16
2015,21,89650,15/16
2015,25,55510,15/16
2015,19,167799,15/16
2015,19,146164,15/16
2015,21,85148,15/16
2015,19,192565,15/16
2015,26,45660,15/16
2015,26,59783,15/16
2015,27,31653,15/16
2015,19,196948,15/16
2015,25,47587,15/16
2015,25,42234,15/16
2015,35,568,15/16
2015,29,19305,15/16
2015,23,77809,15/16
2015,22,111455,15/16
2015,18,212723,15/16
2015,26,48298,15/16
2015,27,31041,15/16
2015,27,47285,15/16
2015,24,42783,15/16
2015,26,42205,15/16
2015,33,1144,15/16
2015,26,62915,15/16
2015,22,85789,15/16
2015,18,192635,15/16
2015,33,4607,15/16
2015,20,168678,15/16
2015,19,191422,15/16
2015,20,151636,15/16
2015,22,102226,15/16
2015,24,32711,15/16
2015,22,7161,15/16
2015,30,19819,15/16
2015,22,171209,15/16
2015,26,40034,15/16
2015,19,166601,15/16
2015,25,51676,15/16
2015,23,143798,15/16
2015,20,129674,15/16
2015,29,19548,15/16
2015,25,57845,15/16
2015,18,232454,15/16
2015,18,333241,15/16
2015,23,68033,15/16
2015,31,6791,15/16
2015,22,82009,15/16
2015,25,89718,15/16
