player_id,MV,Transfer_Fee,left,joined,Date,season,Loan_Fee
63200,100000.0,-,1218,2262,2010-03-08,2009,0
63200,100000.0,loan transfer,2262,1218,2010-02-09,2009,0
63200,100000.0,-,3713,2262,2009-01-26,2008,0
63200,100000.0,loan transfer,2262,3713,2008-11-27,2008,0
63200,-,-,14773,2262,2008-05-31,2007,0
63200,-,loan transfer,2262,14773,2008-03-08,2007,0
63200,-,-,988,2262,2008-01-01,2007,0
63200,-,loan transfer,2262,988,2007-11-22,2007,0
63200,-,free transfer,26203,2262,2007-07-01,2007,-
33507,1000000.0,1200000.0,1132,337,2017-01-03,2016,-
33507,1000000.0,-,337,1132,2017-01-02,2016,0
33507,1000000.0,loan transfer,1132,337,2016-08-31,2016,0
33507,800000.0,3100000.0,641,1132,2014-07-15,2014,-
33507,800000.0,-,355,641,2014-05-31,2013,0
33507,800000.0,loan transfer,641,355,2014-01-28,2013,0
33507,1000000.0,1600000.0,990,641,2012-01-01,2011,-
33507,800000.0,600000.0,29,990,2010-07-01,2010,-
33507,800000.0,-,987,29,2010-05-01,2009,0
33507,500000.0,loan transfer,29,987,2009-08-01,2009,0
33507,500000.0,-,1110,29,2009-05-01,2008,0
33507,700000.0,loan transfer,29,1110,2009-02-01,2008,0
33507,700000.0,-,2262,29,2008-05-01,2007,0
33507,850000.0,loan transfer,29,2262,2008-01-01,2007,0
33507,300000.0,600000.0,352,29,2007-07-01,2007,-
367195,-,-,988,1042,2022-01-28,2021,-
367195,-,-,24214,988,2019-08-10,2019,-
367195,-,-,1181,24214,2018-05-31,2017,0
367195,100000.0,loan transfer,24214,1181,2018-01-18,2017,0
367195,100000.0,-,899,24214,2018-01-06,2017,0
367195,75000.0,loan transfer,24214,899,2017-08-31,2017,0
367195,75000.0,-,990,24214,2017-01-02,2016,0
367195,-,loan transfer,24214,990,2016-08-18,2016,0
176553,25000000.0,65000000.0,621,281,2018-01-30,2017,-
176553,600000.0,-,6688,621,2012-12-17,2012,-
176553,-,-,6665,6688,2012-07-01,2012,-
176553,-,-,28860,6665,2011-07-01,2011,-
145707,20000000.0,37000000.0,281,506,2019-08-07,2019,-
145707,16000000.0,30000000.0,418,281,2017-07-23,2017,-
145707,25000000.0,31500000.0,720,418,2015-07-01,2015,-
145707,10000000.0,-,221,720,2011-12-31,2011,0
145707,5000000.0,loan transfer,720,221,2011-07-02,2011,0
145707,5000000.0,13000000.0,221,720,2011-07-01,2011,-
145707,600000.0,900000.0,2863,221,2010-07-01,2010,-
346472,2500000.0,-,1032,1010,2022-05-31,2021,0
346472,700000.0,loan transfer,1010,1032,2021-08-12,2021,0
346472,150000.0,free transfer,9265,1010,2019-07-24,2019,-
346472,-,-,6930,9265,2017-07-01,2017,-
241641,40000000.0,50000000.0,162,281,2017-07-01,2017,-
241641,3500000.0,15750000.0,294,162,2015-01-20,2014,-
241641,3500000.0,-,162,294,2015-01-19,2014,0
241641,2500000.0,loan transfer,294,162,2014-08-07,2014,0
241641,2500000.0,-,10330,294,2014-07-01,2014,-
241641,-,-,8889,10330,2013-07-01,2013,-
241641,-,-,45618,8889,2011-07-01,2011,-
241641,-,-,53954,45618,2009-07-01,2009,-
314288,12000000.0,8000000.0,281,82,2021-07-16,2021,-
314288,12000000.0,-,58,281,2021-06-30,2020,0
314288,3600000.0,loan transfer,281,58,2020-08-20,2020,0
314288,3600000.0,-,641,281,2020-07-31,2019,0
314288,4000000.0,loan transfer,281,641,2020-01-03,2019,0
314288,4000000.0,-,82,281,2020-01-02,2019,0
314288,1000000.0,loan transfer,281,82,2019-08-03,2019,0
314288,1000000.0,-,9265,281,2019-07-01,2019,-
314288,1000000.0,-,466,9265,2019-05-31,2018,0
314288,-,loan transfer,9265,466,2018-08-09,2018,0
314288,-,-,6930,9265,2016-07-01,2016,-
238223,22000000.0,40000000.0,294,281,2017-07-01,2017,-
238223,1200000.0,500000.0,2425,294,2015-07-01,2015,-
238223,-,free transfer,6144,2425,2012-07-01,2012,-
238223,-,free transfer,8889,6144,2011-07-01,2011,-
238223,-,-,45618,8889,2010-07-01,2010,-
157495,13000000.0,57500000.0,162,281,2017-07-24,2017,-
157495,6500000.0,13000000.0,244,162,2016-07-01,2016,-
157495,2000000.0,4000000.0,738,244,2013-07-09,2013,-
380913,250000.0,-,512,515,2023-07-01,1923,-
380913,250000.0,-,924,512,2023-06-30,2022,0
380913,300000.0,loan transfer,512,924,2022-09-08,2022,0
380913,300000.0,free transfer,1110,512,2021-08-31,2021,-
380913,-,-,37492,1110,2020-01-01,2019,-
380913,-,-,3489,37492,2019-12-05,2019,0
380913,-,loan transfer,37492,3489,2019-10-21,2019,0
380913,-,free transfer,9265,37492,2018-08-17,2018,-
380913,-,-,6930,9265,2016-07-01,2016,-
417346,15000000.0,12800000.0,281,399,2021-07-02,2021,-
417346,15000000.0,-,399,281,2021-05-31,2020,0
417346,3500000.0,loan transfer,281,399,2018-07-30,2018,0
417346,3500000.0,-,641,281,2018-05-31,2017,0
417346,1750000.0,loan transfer,281,641,2018-01-31,2017,0
417346,1750000.0,4000000.0,40058,281,2018-01-30,2017,-
417346,-,-,432,40058,2016-01-15,2015,-
417346,-,draft,9783,432,2016-01-14,2015,-
417346,-,free transfer,74069,9783,2015-08-01,2015,-
417346,-,free transfer,83743,74069,2013-07-01,2013,-
417346,-,free transfer,50672,83743,2010-07-01,2010,-
86202,40000000.0,free transfer,631,418,2022-07-01,2022,-
86202,25000000.0,35000000.0,12,631,2017-07-09,2017,-
86202,12000000.0,9000000.0,79,12,2016-07-01,2016,-
86202,12000000.0,-,12,79,2016-06-30,2015,0
86202,10000000.0,-,79,12,2015-08-19,2015,4000000.0
86202,500000.0,-,102,79,2012-07-01,2012,-
86202,-,-,2517,102,2011-07-01,2011,-
86202,-,free transfer,1464,2517,2011-02-01,2010,-
86202,-,-,21055,1464,2010-07-01,2010,-
86202,-,free transfer,39378,21055,2008-07-01,2008,-
86202,-,free transfer,47327,39378,2006-07-01,2006,-
86202,-,free transfer,48092,47327,2005-07-01,2005,-
392771,9000000.0,-,3522,631,2023-06-30,2022,0
392771,13000000.0,loan transfer,631,3522,2022-09-01,2022,0
392771,13000000.0,-,607,631,2022-06-30,2021,0
392771,15000000.0,loan transfer,631,607,2021-08-31,2021,0
392771,15000000.0,-,350,631,2021-05-31,2020,0
392771,9000000.0,loan transfer,631,350,2020-09-07,2020,0
392771,9000000.0,-,23826,631,2020-06-30,2019,0
392771,10000000.0,-,631,23826,2019-07-22,2019,650000.0
392771,-,2800000.0,6699,631,2017-07-01,2017,-
346314,3500000.0,-,9250,631,2021-07-01,2021,-
346314,3500000.0,-,1158,9250,2021-06-30,2020,0
346314,2700000.0,loan transfer,9250,1158,2020-08-18,2020,0
346314,2700000.0,-,1110,9250,2020-07-31,2019,0
346314,3000000.0,loan transfer,9250,1110,2019-08-08,2019,0
346314,1000000.0,-,677,9250,2019-05-31,2018,0
346314,-,loan transfer,9250,677,2018-07-01,2018,0
346314,-,-,6918,9250,2016-07-01,2016,-
181778,14000000.0,15400000.0,631,379,2022-08-23,2022,-
181778,14000000.0,-,1041,631,2022-06-30,2021,0
181778,14000000.0,-,631,1041,2021-08-19,2021,500000.0
181778,14000000.0,20000000.0,12,631,2018-01-30,2017,-
181778,3000000.0,2000000.0,221,12,2017-01-03,2016,-
181778,3000000.0,-,12,221,2017-01-02,2016,0
181778,400000.0,loan transfer,221,12,2015-08-26,2015,0
181778,400000.0,-,458,221,2015-06-30,2014,0
181778,500000.0,loan transfer,221,458,2014-08-25,2014,0
181778,150000.0,-,14701,221,2013-01-01,2012,-
173859,8000000.0,6000000.0,631,800,2021-08-24,2021,-
173859,8000000.0,-,252,631,2021-06-30,2020,0
173859,10000000.0,loan transfer,631,252,2020-09-19,2020,0
173859,12000000.0,-,12,631,2020-08-04,2019,0
173859,15000000.0,loan transfer,631,12,2019-08-21,2019,0
173859,8500000.0,25000000.0,416,631,2017-08-31,2017,-
173859,5500000.0,4300000.0,800,416,2015-07-10,2015,-
173859,1300000.0,-,2331,800,2014-07-02,2014,-
173859,225000.0,-,800,2331,2012-07-12,2012,-
173859,225000.0,-,2331,800,2012-06-30,2011,0
173859,75000.0,loan transfer,11998,2331,2011-08-01,2011,0
173859,-,-,22051,11998,2011-01-01,2010,-
173859,-,-,26807,22051,2010-01-01,2009,-
346315,800000.0,-,512,9250,2023-05-31,2022,0
346315,1000000.0,loan transfer,9250,512,2022-09-01,2022,0
346315,1000000.0,-,1181,9250,2022-05-31,2021,0
346315,900000.0,loan transfer,9250,1181,2021-08-31,2021,0
346315,900000.0,-,1071,9250,2020-05-31,2019,0
346315,-,loan transfer,9250,1071,2019-08-01,2019,0
346315,-,-,990,9250,2019-05-31,2018,0
346315,-,loan transfer,9250,990,2018-07-01,2018,0
346315,-,-,6918,9250,2017-07-01,2017,-
182618,2500000.0,-,5,631,2023-06-30,2022,0
182618,20000000.0,-,631,5,2021-08-30,2021,3000000.0
182618,20000000.0,-,6195,631,2021-06-30,2020,0
182618,25500000.0,-,631,6195,2020-10-05,2020,1750000.0
182618,25500000.0,-,162,631,2020-06-30,2019,0
182618,35000000.0,-,631,162,2019-08-31,2019,3000000.0
182618,35000000.0,-,5,631,2019-06-30,2018,0
182618,40000000.0,-,631,5,2018-08-13,2018,5000000.0
182618,16000000.0,40000000.0,162,631,2017-07-15,2017,-
182618,1250000.0,8000000.0,273,162,2014-07-28,2014,-
182618,-,-,8154,273,2013-07-01,2013,-
182618,-,-,7874,8154,2012-07-01,2012,-
258888,100000.0,-,515,31068,2022-08-04,2022,-
258888,100000.0,-,51772,515,2022-02-02,2021,-
258888,50000.0,free transfer,9253,51772,2021-08-31,2021,-
258888,50000.0,free transfer,9250,9253,2019-07-29,2019,-
258888,50000.0,-,1434,9250,2018-12-31,2018,0
258888,-,loan transfer,9250,1434,2018-07-14,2018,0
258888,-,-,6918,9250,2015-07-01,2015,-
177862,900000.0,free transfer,631,3368,2022-08-16,2022,-
177862,1000000.0,-,499,631,2020-06-30,2019,0
177862,5000000.0,loan transfer,631,499,2018-08-31,2018,0
177862,5000000.0,-,371,631,2018-05-17,2017,0
177862,5000000.0,-,631,371,2018-01-29,2017,2500000.0
177862,5000000.0,-,9250,631,2017-07-01,2017,-
177862,5000000.0,-,150,9250,2017-01-02,2016,0
177862,-,loan transfer,9250,150,2016-01-29,2015,0
177862,-,-,6918,9250,2014-07-01,2014,-
392768,17000000.0,-,15,631,2023-06-30,2022,0
392768,25000000.0,loan transfer,631,15,2022-08-30,2022,0
392768,-,-,9250,631,2019-01-01,2018,-
392768,-,-,6918,9250,2017-07-01,2017,-
128223,25000000.0,-,506,13,2022-06-30,2021,0
128223,36000000.0,-,13,506,2020-09-22,2020,20000000.0
128223,36000000.0,35000000.0,631,13,2020-07-01,2020,-
128223,36000000.0,-,13,631,2020-06-30,2019,0
128223,50000000.0,-,631,13,2019-01-28,2018,18000000.0
128223,40000000.0,66000000.0,418,631,2017-07-21,2017,-
128223,30000000.0,30000000.0,506,418,2016-07-01,2016,-
128223,12000000.0,20000000.0,418,506,2014-07-19,2014,-
128223,9000000.0,-,6767,418,2013-07-01,2013,-
128223,-,-,28870,6767,2010-07-01,2010,-
128223,-,-,39822,28870,2009-07-01,2009,-
128223,-,free transfer,14738,39822,2008-07-01,2008,-
148455,35000000.0,42000000.0,12,31,2017-07-01,2017,-
148455,23000000.0,15000000.0,631,12,2016-07-01,2016,-
148455,23000000.0,-,12,631,2016-06-30,2015,0
148455,18000000.0,-,631,12,2015-08-06,2015,5000000.0
148455,12000000.0,-,430,631,2015-06-30,2014,0
148455,13000000.0,loan transfer,631,430,2015-02-02,2014,0
148455,8500000.0,16500000.0,26,631,2014-01-26,2013,-
148455,1500000.0,2500000.0,3369,26,2012-07-01,2012,-
433188,1800000.0,-,9252,31,2020-07-01,2020,-
433188,-,-,6922,9252,2018-07-01,2018,-
184573,22000000.0,35000000.0,294,985,2017-07-01,2017,-
184573,1500000.0,-,10330,294,2015-07-01,2015,-
184573,-,3060000.0,5202,10330,2012-07-01,2012,-
184573,-,-,23541,5202,2011-01-01,2010,-
396286,300000.0,-,1072,3688,2021-08-31,2021,-
396286,-,free transfer,9251,1072,2020-08-13,2020,-
396286,-,-,355,9251,2020-05-31,2019,0
396286,-,loan transfer,9251,355,2020-01-06,2019,0
396286,-,-,2793,9251,2020-01-05,2019,0
396286,-,loan transfer,9251,2793,2019-08-16,2019,0
396286,-,-,1088,9251,2019-05-31,2018,0
396286,-,loan transfer,9251,1088,2019-01-11,2018,0
396286,-,-,5242,9251,2017-07-01,2017,-
396286,-,-,50672,5242,2015-07-01,2015,-
341429,25000000.0,42000000.0,610,148,2017-08-23,2017,-
341429,550000.0,5500000.0,8172,610,2016-07-28,2016,-
341429,-,-,24463,8172,2014-07-01,2014,-
127032,10000000.0,-,515,703,2022-09-07,2022,-
127032,10000000.0,-,1050,515,2022-07-01,2022,-
127032,20000000.0,-,515,1050,2021-10-04,2021,-
127032,20000000.0,-,148,515,2021-08-31,2021,-
127032,15000000.0,25000000.0,583,148,2017-08-31,2017,-
127032,10000000.0,10000000.0,415,583,2015-07-01,2015,-
127032,10000000.0,-,583,415,2015-06-30,2014,0
127032,6500000.0,loan transfer,415,583,2014-07-23,2014,0
127032,2000000.0,1300000.0,826,415,2012-01-26,2011,-
127032,-,-,8152,826,2010-07-01,2010,-
406637,350000.0,-,512,515,2023-07-01,1923,-
406637,350000.0,-,1198,24219,2023-05-31,2022,0
406637,900000.0,loan transfer,24219,1198,2022-07-01,2022,0
406637,-,-,9254,24219,2020-01-31,2019,-
406637,-,-,6928,9254,2018-07-01,2018,-
320913,150000.0,-,1150,515,2023-07-01,1923,-
320913,300000.0,-,972,1150,2022-12-07,2022,0
320913,300000.0,loan transfer,1150,972,2022-11-07,2022,0
320913,300000.0,free transfer,515,1150,2022-07-01,2022,-
320913,300000.0,-,786,515,2022-01-02,2021,-
320913,50000.0,-,9254,786,2021-01-14,2020,-
320913,50000.0,-,355,9254,2020-05-31,2019,0
320913,50000.0,loan transfer,9254,355,2020-01-31,2019,0
320913,50000.0,-,677,9254,2020-01-01,2019,0
320913,50000.0,loan transfer,9254,677,2019-08-19,2019,0
320913,50000.0,-,11516,9254,2019-06-30,2018,0
320913,-,loan transfer,9254,11516,2019-01-31,2018,0
320913,-,-,6928,9254,2015-07-01,2015,-
357397,800000.0,free transfer,26497,58894,2022-02-28,2021,-
357397,800000.0,free transfer,9254,26497,2021-07-01,2021,-
357397,1800000.0,-,3026,9254,2021-05-22,2020,0
357397,1800000.0,loan transfer,9254,3026,2021-02-01,2020,0
357397,1800000.0,-,2793,9254,2021-01-04,2020,0
357397,1800000.0,loan transfer,9254,2793,2020-10-09,2020,0
357397,1800000.0,-,1150,9254,2020-05-31,2019,0
357397,2000000.0,loan transfer,9254,1150,2020-01-31,2019,0
357397,2000000.0,-,2454,9254,2020-01-01,2019,0
357397,2000000.0,loan transfer,9254,2454,2019-08-16,2019,0
357397,-,-,289,9254,2019-05-31,2018,0
357397,-,loan transfer,9254,289,2019-01-31,2018,0
357397,-,-,6928,9254,2017-07-01,2017,-
480763,12000000.0,15000000.0,148,1050,2021-07-01,2021,-
480763,12000000.0,-,1050,148,2021-06-30,2020,0
480763,13500000.0,loan transfer,148,1050,2020-10-04,2020,0
480763,5000000.0,10500000.0,288,148,2017-08-30,2017,-
77100,9000000.0,-,148,515,2023-07-01,1923,-
77100,28000000.0,28400000.0,583,148,2018-01-31,2017,-
77100,35000000.0,40000000.0,585,583,2013-01-01,2012,-
77100,-,-,14708,585,2010-08-01,2010,-
205757,325000.0,-,515,1008,2023-02-08,2022,-
205757,325000.0,-,7918,515,2022-10-17,2022,-
205757,350000.0,free transfer,11,7918,2022-02-02,2021,-
205757,350000.0,-,31297,11,2021-12-31,2021,0
205757,300000.0,loan transfer,11,31297,2021-07-26,2021,0
205757,300000.0,-,3054,11,2021-01-31,2020,0
205757,300000.0,loan transfer,11,3054,2020-10-08,2020,0
205757,300000.0,-,2300,11,2020-07-31,2019,0
205757,300000.0,loan transfer,11,2300,2020-01-14,2019,0
205757,300000.0,-,31297,11,2019-12-31,2019,0
205757,-,loan transfer,11,31297,2019-07-13,2019,0
205757,-,-,9249,11,2018-07-01,2018,-
205757,-,-,5679,9249,2013-07-01,2013,-
415912,15000000.0,3200000.0,11,79,2022-07-01,2022,-
415912,15000000.0,-,79,11,2022-06-30,2021,0
415912,2400000.0,-,11,79,2020-07-16,2020,750000.0
415912,2400000.0,-,4,11,2020-07-12,2019,0
415912,3000000.0,loan transfer,11,4,2020-01-13,2019,0
415912,450000.0,2100000.0,2671,11,2018-01-04,2017,-
94005,3000000.0,free transfer,11,244,2022-01-18,2021,-
94005,6500000.0,-,33,11,2021-06-30,2020,0
94005,8000000.0,loan transfer,11,33,2021-01-04,2020,0
94005,15000000.0,free transfer,33,11,2017-07-01,2017,-
94005,-,-,1463,33,2012-07-01,2012,-
94005,-,free transfer,2517,1463,2011-01-01,2010,-
94005,-,free transfer,21082,2517,2010-07-01,2010,-
94005,-,free transfer,21068,21082,2009-07-01,2009,-
94005,-,-,18065,21068,2008-07-01,2008,-
480191,250000.0,-,1198,1194,2022-07-01,2022,-
480191,250000.0,-,1060,1198,2021-02-01,2020,-
480191,250000.0,free transfer,9249,1060,2019-08-02,2019,-
480191,250000.0,-,337,9249,2018-05-31,2017,0
480191,-,loan transfer,9249,337,2017-08-21,2017,0
480191,-,40000.0,3724,9249,2017-01-10,2016,-
480191,-,free transfer,39264,3724,2016-07-01,2016,-
480191,-,free transfer,35348,39264,2015-12-01,2015,-
480191,-,free transfer,39264,35348,2014-12-01,2014,-
293726,225000.0,-,8933,2578,2023-01-12,2022,0
293726,225000.0,loan transfer,2578,8933,2022-08-16,2022,0
293726,250000.0,-,3020,2578,2022-01-02,2021,0
293726,250000.0,loan transfer,2578,3020,2021-09-30,2021,0
293726,300000.0,-,515,2578,2021-02-01,2020,-
293726,300000.0,-,33614,515,2020-09-01,2020,-
293726,300000.0,-,1434,33614,2020-06-30,2019,0
293726,250000.0,loan transfer,33614,1434,2019-07-18,2019,0
293726,-,free transfer,9249,33614,2019-07-08,2019,-
293726,-,-,5679,9249,2017-07-01,2017,-
340325,6500000.0,-,234,11,2022-06-30,2021,0
340325,9000000.0,loan transfer,11,234,2021-08-31,2021,0
340325,17000000.0,-,9249,11,2019-07-01,2019,-
340325,17000000.0,-,533,9249,2019-06-30,2018,0
340325,-,-,9249,533,2018-08-31,2018,500000.0
340325,-,-,5679,9249,2017-07-01,2017,-
397099,1000000.0,free transfer,9249,80,2022-07-01,2022,-
397099,1200000.0,-,1194,9249,2022-05-31,2021,0
397099,1200000.0,loan transfer,9249,1194,2022-01-31,2021,0
397099,1200000.0,-,703,9249,2022-01-06,2021,0
397099,1200000.0,loan transfer,9249,703,2021-08-10,2021,0
397099,1200000.0,-,603,9249,2021-05-31,2020,0
397099,1000000.0,loan transfer,9249,603,2020-08-25,2020,0
397099,325000.0,-,80,9249,2020-06-30,2019,0
397099,250000.0,loan transfer,9249,80,2019-07-01,2019,0
397099,-,-,5679,9249,2017-07-01,2017,-
340320,300000.0,-,38588,988,2021-07-01,2021,-
340320,300000.0,-,988,38588,2021-05-31,2020,0
340320,300000.0,loan transfer,38588,988,2020-08-15,2020,0
340320,300000.0,-,2464,38588,2020-02-26,2019,-
340320,300000.0,-,1434,2464,2020-01-31,2019,0
340320,300000.0,loan transfer,2464,1434,2019-09-02,2019,0
340320,-,-,9249,2464,2018-01-30,2017,-
340320,-,-,5679,9249,2017-07-01,2017,-
319213,800000.0,free transfer,20519,45457,2021-08-30,2021,-
319213,900000.0,150000.0,839,20519,2021-01-26,2020,-
319213,400000.0,free transfer,9249,839,2018-08-04,2018,-
319213,50000.0,-,5679,9249,2016-07-01,2016,-
319213,50000.0,115000.0,36590,5679,2015-07-01,2015,-
340329,16000000.0,29400000.0,11,762,2021-08-13,2021,-
340329,16000000.0,-,762,11,2021-05-31,2020,0
340329,16000000.0,loan transfer,11,762,2021-02-01,2020,0
340329,-,-,9249,11,2019-07-01,2019,-
340329,-,-,5679,9249,2017-07-01,2017,-
58864,15000000.0,12000000.0,131,631,2022-09-01,2022,-
58864,15000000.0,free transfer,11,131,2022-01-31,2021,-
58864,65000000.0,63750000.0,16,11,2018-01-31,2017,-
58864,15000000.0,13000000.0,618,16,2013-07-04,2013,-
58864,4000000.0,1800000.0,5,618,2012-01-01,2011,-
58864,4000000.0,-,618,5,2011-12-31,2011,0
58864,3000000.0,loan transfer,5,618,2011-01-31,2010,0
58864,3000000.0,-,162,5,2011-01-30,2010,0
58864,1700000.0,loan transfer,5,162,2010-07-06,2010,0
58864,1700000.0,-,1082,5,2010-06-30,2009,0
58864,1000000.0,loan transfer,5,1082,2009-07-01,2009,0
58864,1000000.0,-,2969,5,2009-06-30,2008,0
58864,-,loan transfer,5,2969,2008-07-02,2008,0
58864,-,-,10958,5,2008-07-01,2008,-
58864,-,-,10858,10958,2007-01-01,2006,-
93720,15000000.0,free transfer,11,1041,2022-07-01,2022,-
93720,40000000.0,53000000.0,1041,11,2017-07-05,2017,-
93720,-,-,12764,1041,2009-07-01,2009,-
340324,8000000.0,-,399,11,2020-01-01,2019,0
340324,8000000.0,loan transfer,11,399,2019-08-08,2019,0
340324,-,-,9249,11,2019-01-01,2018,-
340324,-,-,5679,9249,2017-07-01,2017,-
399373,-,free transfer,289,1220,2021-01-20,2020,-
399373,-,free transfer,9261,289,2020-08-21,2020,-
399373,-,-,1074,9261,2020-02-04,2019,0
399373,-,loan transfer,9261,1074,2020-01-31,2019,0
399373,-,-,6920,9261,2016-07-01,2016,-
465950,50000.0,-,10734,515,2022-07-01,2022,-
465950,-,-,34888,10734,2022-01-11,2021,-
465950,-,-,3697,34888,2021-05-31,2020,0
465950,-,loan transfer,34888,3697,2021-02-01,2020,0
465950,-,free transfer,9261,34888,2020-08-31,2020,-
465950,-,-,6920,9261,2018-01-01,2017,-
399369,1000000.0,free transfer,29,43,2021-07-29,2021,-
399369,1000000.0,-,22,29,2021-05-31,2020,0
399369,1300000.0,loan transfer,29,22,2021-02-01,2020,0
399369,2500000.0,-,1071,29,2019-05-31,2018,0
399369,2500000.0,loan transfer,29,1071,2019-01-31,2018,0
399369,-,-,9261,29,2018-01-01,2017,-
399369,-,-,6920,9261,2017-01-01,2016,-
503731,75000.0,-,1150,33727,2023-05-31,2022,0
503731,50000.0,loan transfer,33727,1150,2022-09-01,2022,0
503731,50000.0,-,1218,33727,2022-05-31,2021,0
503731,50000.0,loan transfer,33727,1218,2022-01-21,2021,0
503731,-,-,17980,33727,2020-11-21,2020,0
503731,-,loan transfer,33727,17980,2020-10-21,2020,0
503731,-,free transfer,9259,33727,2019-08-27,2019,-
182932,12000000.0,11700000.0,86,610,2020-10-05,2020,-
182932,15000000.0,13500000.0,29,86,2018-07-27,2018,-
182932,18000000.0,27000000.0,610,29,2017-07-01,2017,-
182932,750000.0,-,2824,610,2012-07-01,2012,-
182932,-,-,51645,2824,2010-07-01,2010,-
182932,-,-,32791,51645,2009-07-01,2009,-
503733,40000000.0,45600000.0,29,762,2023-01-29,2022,-
503733,5000000.0,-,466,29,2021-05-31,2020,0
503733,5000000.0,loan transfer,29,466,2021-02-01,2020,0
503733,1500000.0,-,9261,29,2020-01-01,2019,-
503733,-,-,6920,9261,2018-07-01,2018,-
344009,500000.0,-,9261,677,2023-01-09,2022,-
344009,500000.0,-,1071,9261,2023-01-08,2022,0
344009,500000.0,loan transfer,9261,1071,2022-08-09,2022,0
344009,500000.0,-,289,9261,2022-05-31,2021,0
344009,500000.0,loan transfer,9261,289,2021-08-16,2021,0
344009,-,-,2963,9261,2020-05-31,2019,0
344009,-,loan transfer,9261,2963,2019-08-02,2019,0
344009,-,-,6920,9261,2016-07-01,2016,-
388160,1200000.0,-,2861,1421,2023-06-30,2022,0
388160,1000000.0,loan transfer,1421,2861,2022-07-28,2022,0
388160,2000000.0,-,370,1421,2021-05-17,2020,0
388160,2000000.0,loan transfer,1421,370,2021-02-01,2020,0
388160,900000.0,2000000.0,9261,1421,2020-07-01,2020,-
388160,900000.0,-,601,9261,2020-06-30,2019,0
388160,-,loan transfer,9261,601,2019-08-27,2019,0
388160,-,-,6920,9261,2017-07-01,2017,-
388160,-,-,50769,6920,2016-07-01,2016,-
504508,-,-,9264,515,2020-07-01,2020,-
504508,-,free transfer,6920,9264,2019-07-04,2019,-
264191,250000.0,free transfer,1211,3716,2023-01-17,2022,-
264191,-,-,3820,1211,2022-01-28,2021,-
264191,-,-,9261,3820,2020-01-18,2019,-
264191,250000.0,-,355,9261,2018-05-31,2017,0
264191,-,loan transfer,9261,355,2018-01-12,2017,0
293200,20000000.0,-,416,379,2023-06-30,2022,0
293200,22000000.0,loan transfer,379,416,2022-08-11,2022,0
293200,30000000.0,30000000.0,2410,379,2021-08-31,2021,-
293200,20000000.0,23000000.0,29,2410,2019-07-01,2019,-
293200,20000000.0,-,2410,29,2019-06-30,2018,0
293200,8000000.0,loan transfer,29,2410,2018-08-15,2018,0
293200,4000000.0,10800000.0,447,29,2017-08-31,2017,-
293200,-,-,36344,447,2014-07-01,2014,-
293200,-,-,36360,36344,2012-07-01,2012,-
45671,2000000.0,free transfer,29,114,2022-07-02,2022,-
45671,5000000.0,-,114,29,2021-06-30,2020,0
45671,7000000.0,loan transfer,29,114,2021-02-01,2020,0
45671,15000000.0,-,873,29,2020-03-05,2019,0
45671,15000000.0,loan transfer,29,873,2020-01-10,2019,0
45671,10500000.0,22500000.0,114,29,2018-01-05,2017,-
45671,6000000.0,free transfer,524,114,2014-07-01,2014,-
45671,400000.0,550000.0,24,524,2011-01-29,2010,-
45671,-,-,5372,24,2009-07-01,2009,-
45671,-,-,21057,5372,2008-07-01,2008,-
199369,2000000.0,1350000.0,5358,472,2023-07-01,1923,-
199369,2000000.0,-,472,5358,2023-06-30,2022,0
199369,3500000.0,-,5358,472,2022-08-22,2022,500000.0
199369,3500000.0,-,3709,5358,2022-06-30,2021,0
199369,3500000.0,-,5358,3709,2021-08-02,2021,1000000.0
199369,3200000.0,free transfer,29,5358,2020-10-05,2020,-
199369,3200000.0,-,366,29,2020-07-20,2019,0
199369,4000000.0,loan transfer,29,366,2019-07-02,2019,0
199369,4000000.0,-,681,29,2019-06-30,2018,0
199369,10000000.0,loan transfer,29,681,2018-08-30,2018,0
199369,10000000.0,-,368,29,2018-06-30,2017,0
199369,10000000.0,loan transfer,29,368,2018-01-30,2017,0
199369,10000000.0,6000000.0,1084,29,2017-07-03,2017,-
199369,5000000.0,free transfer,131,1084,2016-07-07,2016,-
199369,5000000.0,-,2464,131,2015-07-01,2015,-
199369,-,-,2470,2464,2013-07-01,2013,-
199369,-,-,39813,2470,2012-07-01,2012,-
199369,-,-,14321,39813,2011-07-01,2011,-
351597,50000.0,free transfer,3471,1181,2021-07-01,2021,-
351597,50000.0,free transfer,9261,3471,2019-07-01,2019,-
351597,50000.0,-,1191,9261,2019-05-05,2018,0
351597,-,loan transfer,9261,1191,2019-01-04,2018,0
351597,-,-,6920,9261,2017-07-01,2017,-
395797,-,-,1003,2963,2022-01-31,2021,-
395797,-,-,2963,1003,2021-11-24,2021,0
395797,-,loan transfer,1003,2963,2021-08-31,2021,0
395797,-,-,2963,1003,2021-01-01,2020,0
395797,-,loan transfer,1003,2963,2020-10-09,2020,0
395797,-,-,34888,1003,2020-01-23,2019,0
395797,-,loan transfer,1003,34888,2019-09-02,2019,0
395797,-,145000.0,31367,1003,2017-07-01,2017,-
65467,2000000.0,-,3368,1050,2023-06-30,2022,0
65467,2000000.0,loan transfer,1050,3368,2022-07-29,2022,0
